CODGEO;LIBGEO;AU2010;LIBAU2010;CATAEU2010;DEP;REG
11278;Pech-Luna;000;Communes isolées hors influence des pôl;400;11;76
11279;Pennautier;092;Carcassonne;112;11;76
11280;Pépieu;000;Communes isolées hors influence des pôl;400;11;76
11281;Pexiora;248;Castelnaudary;212;11;76
11282;Peyrefitte-du-Razè;000;Communes isolées hors influence des pôl;400;11;76
11283;Peyrefitte-sur-l'Hers;000;Communes isolées hors influence des pôl;400;11;76
11284;Peyrens;248;Castelnaudary;212;11;76
11285;Peyriac-de-Mer;101;Narbonne;112;11;76
11286;Peyriac-Minervois;000;Communes isolées hors influence des pôl;400;11;76
11287;Peyrolles;000;Communes isolées hors influence des pôl;400;11;76
11288;Pezens;092;Carcassonne;112;11;76
11289;Pieusse;296;Limoux;211;11;76
11290;Plaigne;000;Communes isolées hors influence des pôl;400;11;76
11291;Plavilla;000;Communes isolées hors influence des pôl;400;11;76
11292;La Pomarèd;998;Autre multipolaris�;300;11;76
11293;Pomas;997;Multipolarisé des grands pôl;120;11;76
11294;Pomy;998;Autre multipolaris�;300;11;76
11295;Portel-des-Corbière;000;Communes isolées hors influence des pôl;400;11;76
11296;Pouzols-Minervois;998;Autre multipolaris�;300;11;76
11297;Pradelles-Cabardè;998;Autre multipolaris�;300;11;76
11299;Preixan;092;Carcassonne;112;11;76
11300;Puginier;998;Autre multipolaris�;300;11;76
11301;Puichéri;000;Communes isolées hors influence des pôl;400;11;76
11302;Puilaurens;000;Communes isolées hors influence des pôl;400;11;76
11303;Puivert;000;Communes isolées hors influence des pôl;400;11;76
11304;Quillan;000;Communes isolées hors influence des pôl;400;11;76
11305;Quintillan;000;Communes isolées hors influence des pôl;400;11;76
11306;Quirbajou;000;Communes isolées hors influence des pôl;400;11;76
11307;Raissac-d'Aude;101;Narbonne;112;11;76
11308;Raissac-sur-Lampy;092;Carcassonne;112;11;76
11309;Rennes-le-Châtea;000;Communes isolées hors influence des pôl;400;11;76
11310;Rennes-les-Bains;000;Communes isolées hors influence des pôl;400;11;76
11311;Ribaute;000;Communes isolées hors influence des pôl;400;11;76
11312;Ribouisse;998;Autre multipolaris�;300;11;76
11313;Ricaud;248;Castelnaudary;212;11;76
11314;Rieux-en-Val;000;Communes isolées hors influence des pôl;400;11;76
11315;Rieux-Minervois;000;Communes isolées hors influence des pôl;400;11;76
11316;Rivel;000;Communes isolées hors influence des pôl;400;11;76
11317;Rodome;000;Communes isolées hors influence des pôl;400;11;76
11318;Roquecourbe-Minervois;998;Autre multipolaris�;300;11;76
11319;Roquefèr;997;Multipolarisé des grands pôl;120;11;76
11320;Roquefeuil;000;Communes isolées hors influence des pôl;400;11;76
11321;Roquefort-de-Sault;000;Communes isolées hors influence des pôl;400;11;76
11322;Roquefort-des-Corbière;998;Autre multipolaris�;300;11;76
11323;Roquetaillade-et-Conilhac;998;Autre multipolaris�;300;11;76
11324;Roubia;998;Autre multipolaris�;300;11;76
11325;Rouffiac-d'Aude;092;Carcassonne;112;11;76
11326;Rouffiac-des-Corbière;000;Communes isolées hors influence des pôl;400;11;76
11327;Roullens;092;Carcassonne;112;11;76
11328;Routier;998;Autre multipolaris�;300;11;76
11330;Rustiques;092;Carcassonne;112;11;76
11331;Saint-Amans;998;Autre multipolaris�;300;11;76
11332;Saint-André-de-Roquelongu;101;Narbonne;112;11;76
11333;Saint-Benoî;000;Communes isolées hors influence des pôl;400;11;76
11334;Sainte-Camelle;998;Autre multipolaris�;300;11;76
11335;Sainte-Colombe-sur-Guette;000;Communes isolées hors influence des pôl;400;11;76
11336;Sainte-Colombe-sur-l'Hers;000;Communes isolées hors influence des pôl;400;11;76
11337;Saint-Couat-d'Aude;998;Autre multipolaris�;300;11;76
11338;Saint-Couat-du-Razè;998;Autre multipolaris�;300;11;76
11339;Saint-Denis;092;Carcassonne;112;11;76
11340;Sainte-Eulalie;092;Carcassonne;112;11;76
11341;Saint-Ferriol;000;Communes isolées hors influence des pôl;400;11;76
11342;Saint-Frichoux;997;Multipolarisé des grands pôl;120;11;76
11343;Saint-Gaudéri;998;Autre multipolaris�;300;11;76
11344;Saint-Hilaire;092;Carcassonne;112;11;76
11345;Saint-Jean-de-Barrou;000;Communes isolées hors influence des pôl;400;11;76
11346;Saint-Jean-de-Paracol;000;Communes isolées hors influence des pôl;400;11;76
11347;Saint-Julia-de-Bec;000;Communes isolées hors influence des pôl;400;11;76
11348;Saint-Julien-de-Briola;000;Communes isolées hors influence des pôl;400;11;76
11350;Saint-Just-et-le-Béz;000;Communes isolées hors influence des pôl;400;11;76
11351;Saint-Laurent-de-la-Cabrerisse;000;Communes isolées hors influence des pôl;400;11;76
11352;Saint-Louis-et-Parahou;000;Communes isolées hors influence des pôl;400;11;76
11353;Saint-Marcel-sur-Aude;101;Narbonne;112;11;76
11354;Saint-Martin-des-Puits;000;Communes isolées hors influence des pôl;400;11;76
11355;Saint-Martin-de-Villereglan;998;Autre multipolaris�;300;11;76
11356;Saint-Martin-Lalande;248;Castelnaudary;212;11;76
11357;Saint-Martin-le-Vieil;997;Multipolarisé des grands pôl;120;11;76
11358;Saint-Martin-Lys;000;Communes isolées hors influence des pôl;400;11;76
11359;Saint-Michel-de-Lanè;004;Toulouse;112;11;76
11360;Saint-Nazaire-d'Aude;101;Narbonne;112;11;76
11361;Saint-Papoul;248;Castelnaudary;212;11;76
11362;Saint-Paulet;998;Autre multipolaris�;300;11;76
11363;Saint-Pierre-des-Champs;000;Communes isolées hors influence des pôl;400;11;76
11364;Saint-Polycarpe;296;Limoux;212;11;76
11365;Saint-Sernin;000;Communes isolées hors influence des pôl;400;11;76
11366;Sainte-Valièr;101;Narbonne;112;11;76
11367;Saissac;998;Autre multipolaris�;300;11;76
11368;Sallèles-Cabard�;092;Carcassonne;112;11;76
11369;Sallèles-d'Aud;101;Narbonne;112;11;76
11370;Salles-d'Aude;997;Multipolarisé des grands pôl;120;11;76
11371;Salles-sur-l'Hers;998;Autre multipolaris�;300;11;76
11372;Salsigne;092;Carcassonne;112;11;76
11373;Salvezines;000;Communes isolées hors influence des pôl;400;11;76
11374;Salza;000;Communes isolées hors influence des pôl;400;11;76
11375;Seignalens;000;Communes isolées hors influence des pôl;400;11;76
11376;La Serpent;000;Communes isolées hors influence des pôl;400;11;76
11377;Serres;000;Communes isolées hors influence des pôl;400;11;76
11378;Serviès-en-Va;000;Communes isolées hors influence des pôl;400;11;76
11379;Sigean;998;Autre multipolaris�;300;11;76
11380;Sonnac-sur-l'Hers;000;Communes isolées hors influence des pôl;400;11;76
11381;Sougraigne;000;Communes isolées hors influence des pôl;400;11;76
11382;Souilhanels;248;Castelnaudary;212;11;76
11383;Souilhe;248;Castelnaudary;212;11;76
11384;Soulatg�;000;Communes isolées hors influence des pôl;400;11;76
11385;Soupex;998;Autre multipolaris�;300;11;76
11386;Talairan;000;Communes isolées hors influence des pôl;400;11;76
11387;Taurize;000;Communes isolées hors influence des pôl;400;11;76
11388;Termes;000;Communes isolées hors influence des pôl;400;11;76
11389;Terroles;000;Communes isolées hors influence des pôl;400;11;76
11390;Thézan-des-Corbièr;998;Autre multipolaris�;300;11;76
11391;La Tourette-Cabardè;092;Carcassonne;112;11;76
11392;Tournissan;000;Communes isolées hors influence des pôl;400;11;76
11393;Tourouzelle;998;Autre multipolaris�;300;11;76
11394;Tourreilles;296;Limoux;212;11;76
11395;Trassanel;092;Carcassonne;112;11;76
11396;Trausse;000;Communes isolées hors influence des pôl;400;11;76
11397;Trèbe;092;Carcassonne;112;11;76
11398;Treilles;000;Communes isolées hors influence des pôl;400;11;76
11399;Trévill;998;Autre multipolaris�;300;11;76
11400;Trézier;000;Communes isolées hors influence des pôl;400;11;76
11401;Tuchan;000;Communes isolées hors influence des pôl;400;11;76
11402;Valmigèr;998;Autre multipolaris�;300;11;76
11404;Ventenac-Cabardè;092;Carcassonne;112;11;76
11405;Ventenac-en-Minervois;101;Narbonne;112;11;76
11406;Véraz;296;Limoux;212;11;76
11407;Verdun-en-Lauragais;998;Autre multipolaris�;300;11;76
11408;Verzeille;092;Carcassonne;112;11;76
11409;Vignevieille;000;Communes isolées hors influence des pôl;400;11;76
11410;Villalier;092;Carcassonne;112;11;76
11411;Villanièr;092;Carcassonne;112;11;76
11412;Villardebelle;998;Autre multipolaris�;300;11;76
11413;Villardonnel;092;Carcassonne;112;11;76
11414;Villar-en-Val;000;Communes isolées hors influence des pôl;400;11;76
11415;Villar-Saint-Anselme;998;Autre multipolaris�;300;11;76
11416;Villarzel-Cabardè;092;Carcassonne;112;11;76
11417;Villarzel-du-Razè;000;Communes isolées hors influence des pôl;400;11;76
11418;Villasavary;998;Autre multipolaris�;300;11;76
11419;Villautou;000;Communes isolées hors influence des pôl;400;11;76
11420;Villebazy;998;Autre multipolaris�;300;11;76
11421;Villedaigne;101;Narbonne;112;11;76
11422;Villedubert;092;Carcassonne;112;11;76
11423;Villefloure;092;Carcassonne;112;11;76
11424;Villefort;000;Communes isolées hors influence des pôl;400;11;76
11425;Villegailhenc;092;Carcassonne;112;11;76
11426;Villegly;092;Carcassonne;112;11;76
11427;Villelongue-d'Aude;998;Autre multipolaris�;300;11;76
11428;Villemagne;000;Communes isolées hors influence des pôl;400;11;76
11429;Villemoustaussou;092;Carcassonne;112;11;76
11430;Villeneuve-la-Comptal;248;Castelnaudary;211;11;76
11431;Villeneuve-les-Corbière;000;Communes isolées hors influence des pôl;400;11;76
11432;Villeneuve-lès-Montré;997;Multipolarisé des grands pôl;120;11;76
11433;Villeneuve-Minervois;997;Multipolarisé des grands pôl;120;11;76
11434;Villepinte;998;Autre multipolaris�;300;11;76
11435;Villerouge-Termenè;000;Communes isolées hors influence des pôl;400;11;76
11436;Villesèque-des-Corbièr;000;Communes isolées hors influence des pôl;400;11;76
11437;Villesèqueland;092;Carcassonne;112;11;76
11438;Villesiscle;000;Communes isolées hors influence des pôl;400;11;76
11439;Villespy;998;Autre multipolaris�;300;11;76
11440;Villetritouls;000;Communes isolées hors influence des pôl;400;11;76
11441;Vinassan;101;Narbonne;112;11;76
12001;Agen-d'Aveyron;104;Rodez;112;12;76
12002;Aguessac;202;Millau;212;12;76
12003;Les Albres;998;Autre multipolaris�;300;12;76
12004;Almont-les-Junies;998;Autre multipolaris�;300;12;76
12006;Alrance;000;Communes isolées hors influence des pôl;400;12;76
12007;Ambeyrac;998;Autre multipolaris�;300;12;76
12008;Anglars-Saint-Féli;998;Autre multipolaris�;300;12;76
12009;Arnac-sur-Dourdou;000;Communes isolées hors influence des pôl;400;12;76
12010;Arques;997;Multipolarisé des grands pôl;120;12;76
12011;Arvieu;000;Communes isolées hors influence des pôl;400;12;76
12012;Asprière;997;Multipolarisé des grands pôl;120;12;76
12013;Aubin;259;Decazeville;211;12;76
12015;Auriac-Lagast;000;Communes isolées hors influence des pôl;400;12;76
12016;Auzits;998;Autre multipolaris�;300;12;76
12017;Ayssène;000;Communes isolées hors influence des pôl;400;12;76
12018;Balaguier-d'Olt;223;Figeac;112;12;76
12019;Balaguier-sur-Rance;000;Communes isolées hors influence des pôl;400;12;76
12021;Le Bas Ségal;000;Communes isolées hors influence des pôl;400;12;76
12022;La Bastide-Pradines;998;Autre multipolaris�;300;12;76
12023;La Bastide-Solages;000;Communes isolées hors influence des pôl;400;12;76
12024;Belcastel;997;Multipolarisé des grands pôl;120;12;76
12025;Belmont-sur-Rance;000;Communes isolées hors influence des pôl;400;12;76
12026;Bertholèn;104;Rodez;112;12;76
12027;Bessuéjoul;998;Autre multipolaris�;300;12;76
12028;Boisse-Penchot;259;Decazeville;212;12;76
12029;Bor-et-Bar;000;Communes isolées hors influence des pôl;400;12;76
12030;Bouillac;998;Autre multipolaris�;300;12;76
12031;Bournazel;998;Autre multipolaris�;300;12;76
12032;Boussac;104;Rodez;112;12;76
12033;Bozouls;998;Autre multipolaris�;300;12;76
12034;Brandonnet;255;Villefranche-de-Rouergue;212;12;76
12035;Brasc;000;Communes isolées hors influence des pôl;400;12;76
12036;Brommat;000;Communes isolées hors influence des pôl;400;12;76
12037;Broquiè;000;Communes isolées hors influence des pôl;400;12;76
12038;Brousse-le-Châtea;000;Communes isolées hors influence des pôl;400;12;76
12039;Brusque;000;Communes isolées hors influence des pôl;400;12;76
12041;Cabanè;000;Communes isolées hors influence des pôl;400;12;76
12042;Calmels-et-le-Viala;998;Autre multipolaris�;300;12;76
12043;Calmont;104;Rodez;112;12;76
12044;Camarè;000;Communes isolées hors influence des pôl;400;12;76
12045;Camboulazet;104;Rodez;112;12;76
12046;Camjac;000;Communes isolées hors influence des pôl;400;12;76
12047;Campagnac;000;Communes isolées hors influence des pôl;400;12;76
12048;Campouriez;000;Communes isolées hors influence des pôl;400;12;76
12049;Campuac;000;Communes isolées hors influence des pôl;400;12;76
12050;Canet-de-Salars;000;Communes isolées hors influence des pôl;400;12;76
12051;Cantoin;000;Communes isolées hors influence des pôl;400;12;76
12052;Capdenac-Gare;223;Figeac;111;12;76
12053;La Capelle-Balaguier;255;Villefranche-de-Rouergue;212;12;76
12054;La Capelle-Bleys;000;Communes isolées hors influence des pôl;400;12;76
12055;La Capelle-Bonance;000;Communes isolées hors influence des pôl;400;12;76
12056;Baraqueville;104;Rodez;112;12;76
12057;Cassagnes-Bégonh�;000;Communes isolées hors influence des pôl;400;12;76
12058;Cassuéjoul;000;Communes isolées hors influence des pôl;400;12;76
12059;Castanet;000;Communes isolées hors influence des pôl;400;12;76
12060;Castelmary;000;Communes isolées hors influence des pôl;400;12;76
12061;Castelnau-de-Mandailles;998;Autre multipolaris�;300;12;76
12062;Castelnau-Pégayrol;202;Millau;212;12;76
12063;La Cavalerie;000;Communes isolées hors influence des pôl;400;12;76
12064;Le Cayrol;000;Communes isolées hors influence des pôl;400;12;76
12065;Centrè;000;Communes isolées hors influence des pôl;400;12;76
12066;Clairvaux-d'Aveyron;104;Rodez;112;12;76
12067;Le Clapier;000;Communes isolées hors influence des pôl;400;12;76
12068;Colombiè;998;Autre multipolaris�;300;12;76
12069;Combret;000;Communes isolées hors influence des pôl;400;12;76
12070;Compeyre;202;Millau;212;12;76
12071;Compolibat;000;Communes isolées hors influence des pôl;400;12;76
12072;Comprégna;202;Millau;212;12;76
12073;Comps-la-Grand-Ville;104;Rodez;112;12;76
12074;Condom-d'Aubrac;000;Communes isolées hors influence des pôl;400;12;76
12075;Connac;000;Communes isolées hors influence des pôl;400;12;76
12076;Conques-en-Rouergue;000;Communes isolées hors influence des pôl;400;12;76
12077;Cornus;000;Communes isolées hors influence des pôl;400;12;76
12078;Les Costes-Gozon;998;Autre multipolaris�;300;12;76
12079;Coubisou;998;Autre multipolaris�;300;12;76
12080;Coupiac;000;Communes isolées hors influence des pôl;400;12;76
12082;La Couvertoirade;000;Communes isolées hors influence des pôl;400;12;76
12083;Cransac;259;Decazeville;211;12;76
12084;Creissels;202;Millau;211;12;76
12085;Crespin;000;Communes isolées hors influence des pôl;400;12;76
12086;La Cresse;202;Millau;212;12;76
12088;Curière;000;Communes isolées hors influence des pôl;400;12;76
12089;Decazeville;259;Decazeville;211;12;76
12090;Druelle Balsac;104;Rodez;112;12;76
12091;Drulhe;998;Autre multipolaris�;300;12;76
12092;Durenque;000;Communes isolées hors influence des pôl;400;12;76
12093;Le Fel;000;Communes isolées hors influence des pôl;400;12;76
12094;Entraygues-sur-Truyèr;000;Communes isolées hors influence des pôl;400;12;76
12095;Escandolière;998;Autre multipolaris�;300;12;76
12096;Espalion;536;Espalion;221;12;76
12097;Espeyrac;000;Communes isolées hors influence des pôl;400;12;76
12098;Estaing;000;Communes isolées hors influence des pôl;400;12;76
12099;Fayet;000;Communes isolées hors influence des pôl;400;12;76
12100;Firmi;259;Decazeville;211;12;76
12101;Flagnac;259;Decazeville;212;12;76
12102;Flavin;104;Rodez;112;12;76
12103;Florentin-la-Capelle;000;Communes isolées hors influence des pôl;400;12;76
12104;Foissac;998;Autre multipolaris�;300;12;76
12105;La Fouillade;000;Communes isolées hors influence des pôl;400;12;76
12106;Gabriac;998;Autre multipolaris�;300;12;76
12107;Gaillac-d'Aveyron;000;Communes isolées hors influence des pôl;400;12;76
12108;Galgan;000;Communes isolées hors influence des pôl;400;12;76
12109;Gissac;000;Communes isolées hors influence des pôl;400;12;76
12110;Golinhac;000;Communes isolées hors influence des pôl;400;12;76
12111;Goutrens;104;Rodez;112;12;76
12113;Gramond;104;Rodez;112;12;76
12115;L'Hospitalet-du-Larzac;000;Communes isolées hors influence des pôl;400;12;76
12116;Huparlac;000;Communes isolées hors influence des pôl;400;12;76
12118;Lacroix-Barrez;000;Communes isolées hors influence des pôl;400;12;76
12119;Laguiole;000;Communes isolées hors influence des pôl;400;12;76
12120;Laissac-Sévérac l'Égl;998;Autre multipolaris�;300;12;76
12121;Lanuéjoul;998;Autre multipolaris�;300;12;76
12122;Lapanouse-de-Cernon;000;Communes isolées hors influence des pôl;400;12;76
12124;Lassouts;000;Communes isolées hors influence des pôl;400;12;76
12125;Laval-Roquecezièr;000;Communes isolées hors influence des pôl;400;12;76
12127;Lédergue;000;Communes isolées hors influence des pôl;400;12;76
12128;Lescure-Jaoul;000;Communes isolées hors influence des pôl;400;12;76
12129;Lestrade-et-Thouels;000;Communes isolées hors influence des pôl;400;12;76
12130;Livinhac-le-Haut;259;Decazeville;212;12;76
12131;La Loubièr;104;Rodez;112;12;76
12133;Luc-la-Primaube;104;Rodez;111;12;76
12134;Lugan;998;Autre multipolaris�;300;12;76
12135;Lunac;000;Communes isolées hors influence des pôl;400;12;76
12136;Maleville;255;Villefranche-de-Rouergue;212;12;76
12137;Manhac;104;Rodez;112;12;76
12138;Marcillac-Vallon;104;Rodez;112;12;76
12139;Marnhagues-et-Latour;000;Communes isolées hors influence des pôl;400;12;76
12140;Martiel;255;Villefranche-de-Rouergue;212;12;76
12141;Martrin;000;Communes isolées hors influence des pôl;400;12;76
12142;Mayran;104;Rodez;112;12;76
12143;Mélague;000;Communes isolées hors influence des pôl;400;12;76
12144;Meljac;000;Communes isolées hors influence des pôl;400;12;76
12145;Millau;202;Millau;211;12;76
12146;Le Monastèr;104;Rodez;111;12;76
12147;Montagnol;000;Communes isolées hors influence des pôl;400;12;76
12148;Montbazens;998;Autre multipolaris�;300;12;76
12149;Montclar;000;Communes isolées hors influence des pôl;400;12;76
12150;Monteils;255;Villefranche-de-Rouergue;212;12;76
