d_codigo,Region.quota,Rural.quota
14160,Central-Eastern,Urbano
14200,Central-Eastern,Urbano
14208,Central-Eastern,Urbano
14209,Central-Eastern,Urbano
14210,Central-Eastern,Urbano
14219,Central-Eastern,Urbano
14220,Central-Eastern,Urbano
14230,Central-Eastern,Urbano
14239,Central-Eastern,Urbano
14240,Central-Eastern,Urbano
14248,Central-Eastern,Urbano
14250,Central-Eastern,Urbano
14260,Central-Eastern,Urbano
14266,Central-Eastern,Urbano
14267,Central-Eastern,Urbano
14268,Central-Eastern,Urbano
14269,Central-Eastern,Urbano
14270,Central-Eastern,Urbano
14275,Central-Eastern,Urbano
14300,Central-Eastern,Urbano
14308,Central-Eastern,Urbano
14310,Central-Eastern,Urbano
14320,Central-Eastern,Urbano
14325,Central-Eastern,Urbano
14326,Central-Eastern,Urbano
14330,Central-Eastern,Urbano
14340,Central-Eastern,Urbano
14350,Central-Eastern,Urbano
14357,Central-Eastern,Urbano
14360,Central-Eastern,Urbano
14370,Central-Eastern,Urbano
14376,Central-Eastern,Urbano
14377,Central-Eastern,Urbano
14380,Central-Eastern,Urbano
14386,Central-Eastern,Urbano
14387,Central-Eastern,Urbano
14388,Central-Eastern,Urbano
14389,Central-Eastern,Urbano
14390,Central-Eastern,Urbano
14400,Central-Eastern,Urbano
14406,Central-Eastern,Urbano
14408,Central-Eastern,Urbano
14409,Central-Eastern,Urbano
14410,Central-Eastern,Urbano
14420,Central-Eastern,Urbano
14426,Central-Eastern,Urbano
14427,Central-Eastern,Urbano
14429,Central-Eastern,Urbano
14430,Central-Eastern,Urbano
14438,Central-Eastern,Urbano
14439,Central-Eastern,Urbano
14440,Central-Eastern,Urbano
14449,Central-Eastern,Urbano
14460,Central-Eastern,Urbano
14470,Central-Eastern,Urbano
14476,Central-Eastern,Urbano
14479,Central-Eastern,Urbano
14480,Central-Eastern,Urbano
14490,Central-Eastern,Urbano
14500,Central-Eastern,Urbano
14600,Central-Eastern,Urbano
14608,Central-Eastern,Urbano
14609,Central-Eastern,Urbano
14610,Central-Eastern,Urbano
14620,Central-Eastern,Urbano
14629,Central-Eastern,Urbano
14630,Central-Eastern,Urbano
14640,Central-Eastern,Urbano
14643,Central-Eastern,Urbano
14646,Central-Eastern,Urbano
14647,Central-Eastern,Urbano
14650,Central-Eastern,Urbano
14653,Central-Eastern,Urbano
14657,Central-Eastern,Urbano
14658,Central-Eastern,Urbano
14659,Central-Eastern,Urbano
14700,Central-Eastern,Urbano
14710,Central-Eastern,Urbano
14720,Central-Eastern,Urbano
14730,Central-Eastern,Urbano
14735,Central-Eastern,Rural
14737,Central-Eastern,Urbano
14738,Central-Eastern,Urbano
14739,Central-Eastern,Urbano
14740,Central-Eastern,Urbano
14748,Central-Eastern,Urbano
14749,Central-Eastern,Urbano
14760,Central-Eastern,Urbano
14900,Central-Eastern,Urbano
15000,Central-Eastern,Urbano
15010,Central-Eastern,Urbano
15020,Central-Eastern,Urbano
15100,Central-Eastern,Urbano
15200,Central-Eastern,Urbano
15210,Central-Eastern,Urbano
15220,Central-Eastern,Urbano
15230,Central-Eastern,Urbano
15240,Central-Eastern,Urbano
15250,Central-Eastern,Urbano
15260,Central-Eastern,Urbano
15270,Central-Eastern,Urbano
15280,Central-Eastern,Urbano
15290,Central-Eastern,Urbano
15300,Central-Eastern,Urbano
15309,Central-Eastern,Urbano
15310,Central-Eastern,Urbano
15320,Central-Eastern,Urbano
15330,Central-Eastern,Urbano
15339,Central-Eastern,Urbano
15340,Central-Eastern,Urbano
15350,Central-Eastern,Urbano
15370,Central-Eastern,Urbano
15380,Central-Eastern,Urbano
15390,Central-Eastern,Urbano
15400,Central-Eastern,Urbano
15410,Central-Eastern,Urbano
15420,Central-Eastern,Urbano
15430,Central-Eastern,Urbano
15440,Central-Eastern,Urbano
15450,Central-Eastern,Urbano
15460,Central-Eastern,Urbano
15470,Central-Eastern,Urbano
15500,Central-Eastern,Urbano
15510,Central-Eastern,Urbano
15520,Central-Eastern,Urbano
15530,Central-Eastern,Urbano
15540,Central-Eastern,Urbano
15600,Central-Eastern,Urbano
15610,Central-Eastern,Urbano
15620,Central-Eastern,Urbano
15630,Central-Eastern,Urbano
15640,Central-Eastern,Urbano
15650,Central-Eastern,Urbano
15660,Central-Eastern,Urbano
15670,Central-Eastern,Urbano
15680,Central-Eastern,Urbano
15700,Central-Eastern,Urbano
15710,Central-Eastern,Urbano
15730,Central-Eastern,Urbano
15740,Central-Eastern,Urbano
15750,Central-Eastern,Urbano
15800,Central-Eastern,Urbano
15810,Central-Eastern,Urbano
15820,Central-Eastern,Urbano
15830,Central-Eastern,Urbano
15840,Central-Eastern,Urbano
15850,Central-Eastern,Urbano
15860,Central-Eastern,Urbano
15870,Central-Eastern,Urbano
15900,Central-Eastern,Urbano
15960,Central-Eastern,Urbano
15970,Central-Eastern,Urbano
15980,Central-Eastern,Urbano
15990,Central-Eastern,Urbano
16000,Central-Eastern,Urbano
16010,Central-Eastern,Urbano
16020,Central-Eastern,Urbano
16029,Central-Eastern,Urbano
16030,Central-Eastern,Urbano
16034,Central-Eastern,Urbano
16035,Central-Eastern,Urbano
16036,Central-Eastern,Urbano
16038,Central-Eastern,Urbano
16040,Central-Eastern,Urbano
16050,Central-Eastern,Urbano
16059,Central-Eastern,Urbano
16060,Central-Eastern,Urbano
16070,Central-Eastern,Urbano
16080,Central-Eastern,Urbano
16090,Central-Eastern,Urbano
16100,Central-Eastern,Urbano
16200,Central-Eastern,Urbano
16210,Central-Eastern,Urbano
16300,Central-Eastern,Urbano
16310,Central-Eastern,Urbano
16320,Central-Eastern,Urbano
16340,Central-Eastern,Urbano
16400,Central-Eastern,Urbano
16410,Central-Eastern,Urbano
16420,Central-Eastern,Urbano
16428,Central-Eastern,Urbano
16429,Central-Eastern,Urbano
16430,Central-Eastern,Urbano
16440,Central-Eastern,Urbano
16443,Central-Eastern,Urbano
16450,Central-Eastern,Urbano
16457,Central-Eastern,Urbano
16459,Central-Eastern,Urbano
16500,Central-Eastern,Urbano
16513,Central-Eastern,Urbano
16514,Central-Eastern,Urbano
16520,Central-Eastern,Urbano
16530,Central-Eastern,Urbano
16533,Central-Eastern,Urbano
16550,Central-Eastern,Urbano
16600,Central-Eastern,Urbano
16604,Central-Eastern,Urbano
16605,Central-Eastern,Urbano
16606,Central-Eastern,Urbano
16607,Central-Eastern,Urbano
16609,Central-Eastern,Urbano
16610,Central-Eastern,Urbano
16614,Central-Eastern,Urbano
16615,Central-Eastern,Urbano
16616,Central-Eastern,Urbano
16617,Central-Eastern,Urbano
16620,Central-Eastern,Urbano
16629,Central-Eastern,Urbano
16630,Central-Eastern,Urbano
16640,Central-Eastern,Urbano
16710,Central-Eastern,Urbano
16720,Central-Eastern,Urbano
16739,Central-Eastern,Urbano
16740,Central-Eastern,Urbano
16749,Central-Eastern,Urbano
16750,Central-Eastern,Urbano
16770,Central-Eastern,Urbano
16776,Central-Eastern,Urbano
16780,Central-Eastern,Urbano
16797,Central-Eastern,Urbano
16799,Central-Eastern,Urbano
16800,Central-Eastern,Urbano
16810,Central-Eastern,Urbano
16813,Central-Eastern,Urbano
16840,Central-Eastern,Urbano
16850,Central-Eastern,Urbano
16860,Central-Eastern,Urbano
16880,Central-Eastern,Urbano
16900,Central-Eastern,Urbano
20000,Central-Western,Urbano
20010,Central-Western,Urbano
20016,Central-Western,Urbano
20018,Central-Western,Urbano
20020,Central-Western,Urbano
20029,Central-Western,Urbano
20030,Central-Western,Urbano
20040,Central-Western,Urbano
20049,Central-Western,Urbano
20050,Central-Western,Urbano
20059,Central-Western,Urbano
20060,Central-Western,Urbano
20064,Central-Western,Urbano
20070,Central-Western,Urbano
20078,Central-Western,Urbano
20080,Central-Western,Urbano
20089,Central-Western,Urbano
20100,Central-Western,Urbano
20110,Central-Western,Urbano
20115,Central-Western,Urbano
20116,Central-Western,Urbano
20117,Central-Western,Urbano
20118,Central-Western,Urbano
20119,Central-Western,Urbano
20120,Central-Western,Urbano
20123,Central-Western,Urbano
20124,Central-Western,Urbano
20126,Central-Western,Urbano
20127,Central-Western,Urbano
20128,Central-Western,Rural
20129,Central-Western,Urbano
20130,Central-Western,Urbano
20135,Central-Western,Urbano
20136,Central-Western,Urbano
20137,Central-Western,Urbano
20138,Central-Western,Urbano
20140,Central-Western,Urbano
20146,Central-Western,Urbano
20149,Central-Western,Urbano
20150,Central-Western,Urbano
20157,Central-Western,Urbano
20158,Central-Western,Urbano
20159,Central-Western,Urbano
20160,Central-Western,Urbano
20164,Central-Western,Urbano
20169,Central-Western,Urbano
20170,Central-Western,Urbano
20172,Central-Western,Urbano
20174,Central-Western,Urbano
20175,Central-Western,Urbano
20177,Central-Western,Urbano
20179,Central-Western,Urbano
20180,Central-Western,Urbano
20190,Central-Western,Urbano
20196,Central-Western,Urbano
20198,Central-Western,Urbano
20199,Central-Western,Urbano
20200,Central-Western,Urbano
20205,Central-Western,Urbano
20206,Central-Western,Urbano
20207,Central-Western,Urbano
20208,Central-Western,Urbano
20210,Central-Western,Urbano
20216,Central-Western,Urbano
20217,Central-Western,Urbano
20218,Central-Western,Urbano
20219,Central-Western,Urbano
20220,Central-Western,Urbano
20229,Central-Western,Urbano
20230,Central-Western,Urbano
20234,Central-Western,Urbano
20235,Central-Western,Urbano
20236,Central-Western,Urbano
20237,Central-Western,Urbano
20238,Central-Western,Urbano
20239,Central-Western,Urbano
20240,Central-Western,Urbano
20247,Central-Western,Urbano
20248,Central-Western,Urbano
20249,Central-Western,Urbano
20250,Central-Western,Urbano
20255,Central-Western,Urbano
20256,Central-Western,Urbano
20257,Central-Western,Urbano
20259,Central-Western,Urbano
20260,Central-Western,Urbano
20263,Central-Western,Urbano
20264,Central-Western,Urbano
20265,Central-Western,Urbano
20266,Central-Western,Urbano
20267,Central-Western,Urbano
20268,Central-Western,Urbano
20269,Central-Western,Urbano
20270,Central-Western,Urbano
20276,Central-Western,Urbano
20277,Central-Western,Urbano
20278,Central-Western,Urbano
20280,Central-Western,Urbano
20283,Central-Western,Urbano
20284,Central-Western,Urbano
20285,Central-Western,Urbano
20286,Central-Western,Urbano
20287,Central-Western,Urbano
20288,Central-Western,Urbano
20289,Central-Western,Urbano
20290,Central-Western,Urbano
20291,Central-Western,Urbano
20296,Central-Western,Urbano
20297,Central-Western,Urbano
20298,Central-Western,Urbano
20299,Central-Western,Urbano
20300,Central-Western,Urbano
20303,Central-Western,Urbano
20304,Central-Western,Urbano
20305,Central-Western,Urbano
20306,Central-Western,Rural
20310,Central-Western,Rural
20313,Central-Western,Rural
20314,Central-Western,Rural
20316,Central-Western,Rural
20319,Central-Western,Rural
20320,Central-Western,Urbano
20323,Central-Western,Rural
20324,Central-Western,Rural
20326,Central-Western,Urbano
20328,Central-Western,Urbano
20329,Central-Western,Urbano
20330,Central-Western,Urbano
20333,Central-Western,Rural
20334,Central-Western,Rural
20335,Central-Western,Rural
20336,Central-Western,Rural
20337,Central-Western,Rural
20338,Central-Western,Rural
20339,Central-Western,Rural
20340,Central-Western,Rural
20341,Central-Western,Rural
20342,Central-Western,Urbano
20343,Central-Western,Rural
20344,Central-Western,Urbano
20345,Central-Western,Rural
20346,Central-Western,Rural
20347,Central-Western,Rural
20348,Central-Western,Rural
20349,Central-Western,Rural
20350,Central-Western,Urbano
20355,Central-Western,Rural
20356,Central-Western,Rural
20357,Central-Western,Rural
20358,Central-Western,Urbano
20363,Central-Western,Rural
20364,Central-Western,Rural
20366,Central-Western,Rural
20367,Central-Western,Urbano
20369,Central-Western,Rural
20370,Central-Western,Rural
20371,Central-Western,Rural
20372,Central-Western,Rural
20373,Central-Western,Rural
20374,Central-Western,Rural
20375,Central-Western,Rural
20376,Central-Western,Rural
20377,Central-Western,Rural
20378,Central-Western,Rural
20384,Central-Western,Urbano
20385,Central-Western,Rural
20386,Central-Western,Rural
20388,Central-Western,Rural
20389,Central-Western,Rural
20392,Central-Western,Urbano
20393,Central-Western,Rural
20394,Central-Western,Rural
20395,Central-Western,Rural
20396,Central-Western,Rural
20400,Central-Western,Urbano
20403,Central-Western,Urbano
20404,Central-Western,Urbano
20405,Central-Western,Urbano
20406,Central-Western,Urbano
20410,Central-Western,Urbano
20414,Central-Western,Urbano
20415,Central-Western,Urbano
20416,Central-Western,Urbano
20417,Central-Western,Urbano
20420,Central-Western,Urbano
20423,Central-Western,Rural
20424,Central-Western,Rural
20425,Central-Western,Rural
20426,Central-Western,Rural
20427,Central-Western,Rural
20430,Central-Western,Rural
20434,Central-Western,Rural
20435,Central-Western,Rural
20436,Central-Western,Rural
20437,Central-Western,Urbano
20440,Central-Western,Rural
20444,Central-Western,Rural
20450,Central-Western,Rural
20454,Central-Western,Rural
20460,Central-Western,Urbano
20462,Central-Western,Urbano
20466,Central-Western,Urbano
20467,Central-Western,Urbano
20468,Central-Western,Urbano
20469,Central-Western,Urbano
20470,Central-Western,Rural
20472,Central-Western,Rural
20476,Central-Western,Rural
20478,Central-Western,Rural
20500,Central-Western,Urbano
20502,Central-Western,Rural
20503,Central-Western,Rural
20504,Central-Western,Rural
20508,Central-Western,Rural
20510,Central-Western,Rural
20516,Central-Western,Rural
20520,Central-Western,Rural
20534,Central-Western,Rural
20538,Central-Western,Rural
20540,Central-Western,Rural
20545,Central-Western,Rural
20563,Central-Western,Rural
20564,Central-Western,Rural
20567,Central-Western,Rural
20570,Central-Western,Rural
20574,Central-Western,Rural
20575,Central-Western,Rural
20576,Central-Western,Rural
20600,Central-Western,Urbano
20602,Central-Western,Urbano
20603,Central-Western,Urbano
20604,Central-Western,Urbano
20607,Central-Western,Urbano
20610,Central-Western,Rural
20614,Central-Western,Rural
20615,Central-Western,Rural
20616,Central-Western,Urbano
20620,Central-Western,Rural
20622,Central-Western,Rural
20634,Central-Western,Rural
20635,Central-Western,Rural
20637,Central-Western,Rural
20650,Central-Western,Rural
20656,Central-Western,Rural
20657,Central-Western,Rural
20658,Central-Western,Rural
20659,Central-Western,Rural
20663,Central-Western,Rural
20664,Central-Western,Rural
20665,Central-Western,Urbano
20666,Central-Western,Rural
20667,Central-Western,Rural
20668,Central-Western,Rural
20670,Central-Western,Urbano
20673,Central-Western,Urbano
20674,Central-Western,Urbano
20675,Central-Western,Urbano
20676,Central-Western,Urbano
20677,Central-Western,Urbano
20678,Central-Western,Urbano
20680,Central-Western,Rural
20683,Central-Western,Rural
20684,Central-Western,Rural
20686,Central-Western,Rural
20687,Central-Western,Rural
20700,Central-Western,Urbano
20704,Central-Western,Rural
20705,Central-Western,Rural
20706,Central-Western,Rural
20708,Central-Western,Rural
20709,Central-Western,Rural
20710,Central-Western,Urbano
20712,Central-Western,Urbano
20713,Central-Western,Urbano
20714,Central-Western,Urbano
20715,Central-Western,Urbano
20717,Central-Western,Urbano
20720,Central-Western,Rural
20721,Central-Western,Rural
20722,Central-Western,Urbano
20723,Central-Western,Rural
20724,Central-Western,Rural
20727,Central-Western,Rural
20729,Central-Western,Rural
20730,Central-Western,Rural
20734,Central-Western,Rural
20736,Central-Western,Rural
20737,Central-Western,Rural
20739,Central-Western,Rural
20740,Central-Western,Rural
20741,Central-Western,Rural
20742,Central-Western,Rural
20744,Central-Western,Rural
20746,Central-Western,Rural
20748,Central-Western,Rural
20749,Central-Western,Rural
20750,Central-Western,Rural
20768,Central-Western,Rural
20770,Central-Western,Rural
20773,Central-Western,Rural
20780,Central-Western,Rural
20782,Central-Western,Rural
20785,Central-Western,Rural
20790,Central-Western,Rural
20795,Central-Western,Rural
20796,Central-Western,Rural
20799,Central-Western,Rural
20800,Central-Western,Urbano
20802,Central-Western,Urbano
20803,Central-Western,Urbano
20804,Central-Western,Urbano
20805,Central-Western,Urbano
20810,Central-Western,Rural
20816,Central-Western,Rural
20820,Central-Western,Rural
20824,Central-Western,Rural
20830,Central-Western,Rural
20832,Central-Western,Rural
20834,Central-Western,Urbano
20840,Central-Western,Rural
20842,Central-Western,Rural
20844,Central-Western,Rural
20850,Central-Western,Rural
20852,Central-Western,Rural
20854,Central-Western,Rural
20856,Central-Western,Rural
20860,Central-Western,Rural
20862,Central-Western,Rural
20864,Central-Western,Rural
20870,Central-Western,Rural
20872,Central-Western,Rural
20874,Central-Western,Rural
20880,Central-Western,Rural
20882,Central-Western,Rural
20884,Central-Western,Rural
20890,Central-Western,Rural
20900,Central-Western,Urbano
20901,Central-Western,Rural
20903,Central-Western,Urbano
20904,Central-Western,Rural
20905,Central-Western,Rural
20907,Central-Western,Urbano
20908,Central-Western,Urbano
20909,Central-Western,Urbano
20910,Central-Western,Rural
20913,Central-Western,Rural
20914,Central-Western,Rural
20916,Central-Western,Rural
20917,Central-Western,Rural
20920,Central-Western,Urbano
20922,Central-Western,Urbano
20923,Central-Western,Urbano
20924,Central-Western,Urbano
20925,Central-Western,Urbano
20926,Central-Western,Urbano
20927,Central-Western,Urbano
20928,Central-Western,Urbano
20933,Central-Western,Rural
20934,Central-Western,Rural
20943,Central-Western,Rural
20947,Central-Western,Rural
20953,Central-Western,Rural
20955,Central-Western,Rural
20956,Central-Western,Rural
20957,Central-Western,Rural
20970,Central-Western,Rural
20974,Central-Western,Rural
20983,Central-Western,Urbano
20984,Central-Western,Urbano
20986,Central-Western,Rural
20990,Central-Western,Rural
20994,Central-Western,Rural
20995,Central-Western,Rural
20996,Central-Western,Rural
20997,Central-Western,Rural
21000,North-West,Urbano
21010,North-West,Urbano
21020,North-West,Urbano
21030,North-West,Urbano
21038,North-West,Urbano
21039,North-West,Urbano
21040,North-West,Urbano
21050,North-West,Urbano
21060,North-West,Urbano
21070,North-West,Urbano
21079,North-West,Urbano
21080,North-West,Urbano
21090,North-West,Urbano
21100,North-West,Urbano
21110,North-West,Urbano
21120,North-West,Urbano
21130,North-West,Urbano
21135,North-West,Urbano
21137,North-West,Urbano
21138,North-West,Urbano
21139,North-West,Urbano
21140,North-West,Urbano
21147,North-West,Urbano
21150,North-West,Urbano
21160,North-West,Urbano
21165,North-West,Urbano
21170,North-West,Urbano
21178,North-West,Urbano
21179,North-West,Urbano
21180,North-West,Urbano
21185,North-West,Urbano
21188,North-West,Urbano
21190,North-West,Urbano
21200,North-West,Urbano
21210,North-West,Urbano
21215,North-West,Urbano
21216,North-West,Urbano
21217,North-West,Urbano
21218,North-West,Urbano
21219,North-West,Urbano
21220,North-West,Urbano
21224,North-West,Urbano
21225,North-West,Urbano
21226,North-West,Urbano
21229,North-West,Urbano
21230,North-West,Urbano
21239,North-West,Urbano
21240,North-West,Urbano
21250,North-West,Urbano
21254,North-West,Urbano
21255,North-West,Urbano
21257,North-West,Urbano
21258,North-West,Urbano
21259,North-West,Urbano
21260,North-West,Urbano
21270,North-West,Urbano
21279,North-West,Urbano
21280,North-West,Urbano
21285,North-West,Urbano
21289,North-West,Urbano
21290,North-West,Urbano
21297,North-West,Urbano
21298,North-West,Urbano
21299,North-West,Urbano
21300,North-West,Urbano
21307,North-West,Urbano
21309,North-West,Urbano
21310,North-West,Urbano
21320,North-West,Urbano
21323,North-West,Urbano
21324,North-West,Urbano
21325,North-West,Urbano
21326,North-West,Urbano
21327,North-West,Urbano
21330,North-West,Urbano
21337,North-West,Urbano
21339,North-West,Urbano
21340,North-West,Urbano
21350,North-West,Urbano
21353,North-West,Urbano
21354,North-West,Urbano
21355,North-West,Urbano
21356,North-West,Urbano
21360,North-West,Urbano
21370,North-West,Urbano
21376,North-West,Urbano
21378,North-West,Urbano
21379,North-West,Urbano
21380,North-West,Urbano
21383,North-West,Urbano
21384,North-West,Urbano
21385,North-West,Urbano
21386,North-West,Urbano
21387,North-West,Urbano
21389,North-West,Urbano
21390,North-West,Urbano
21393,North-West,Urbano
