"Postal.code","Region","Rural.urban"
33159,"West","District"
33133,"West","District"
33158,"West","District"
33135,"West","District"
33157,"West","District"
33132,"West","District"
33162,"West","District"
33163,"West","District"
33164,"West","District"
33130,"West","District"
33180,"West","District"
33178,"West","District"
33179,"West","District"
33177,"West","District"
33176,"West","District"
33232,"West","District"
33231,"West","District"
33229,"West","District"
33228,"West","District"
33226,"West","District"
33225,"West","District"
33227,"West","District"
33230,"West","District"
33215,"West","District"
33216,"West","District"
33217,"West","District"
33214,"West","District"
33206,"West","District"
33198,"West","District"
33205,"West","District"
33204,"West","District"
33105,"West","District"
33103,"West","District"
33100,"West","District"
33104,"West","District"
33102,"West","District"
33101,"West","District"
33108,"West","District"
33111,"West","District"
33112,"West","District"
33110,"West","District"
33107,"West","District"
33106,"West","District"
33109,"West","District"
33113,"West","District"
33222,"West","District"
33220,"West","District"
33219,"West","District"
33187,"West","District"
33224,"West","District"
33221,"West","District"
33223,"West","District"
33218,"West","District"
33185,"West","District"
33186,"West","District"
33183,"West","District"
33184,"West","District"
33181,"West","District"
33182,"West","District"
33174,"West","District"
33172,"West","District"
33173,"West","District"
33171,"West","District"
33175,"West","District"
33213,"West","District"
33211,"West","District"
33212,"West","District"
33200,"West","District"
33201,"West","District"
33199,"West","District"
33203,"West","District"
33202,"West","District"
33197,"West","District"
31963,"West","Town"
31964,"West","Town"
31987,"West","Town"
32027,"West","Town"
32026,"West","Town"
32028,"West","Town"
32025,"West","Town"
31959,"West","Town"
32029,"West","Town"
32024,"West","Town"
31906,"West","Town"
31907,"West","Town"
31910,"West","Town"
31909,"West","Town"
31912,"West","Town"
31905,"West","Town"
31902,"West","Town"
31901,"West","Town"
31903,"West","Town"
31904,"West","Town"
31900,"West","Town"
31911,"West","Town"
31908,"West","Town"
31913,"West","Town"
32011,"West","Town"
31981,"West","Town"
31979,"West","Town"
31993,"West","Town"
31980,"West","Town"
31992,"West","Town"
31968,"West","Town"
31991,"West","Town"
31983,"West","Town"
31976,"West","Town"
31969,"West","Town"
31977,"West","Town"
31982,"West","Town"
31978,"West","Town"
31975,"West","Town"
31967,"West","Town"
31966,"West","Town"
31965,"West","Town"
32002,"West","Town"
32001,"West","Town"
32017,"West","Town"
32023,"West","Town"
32018,"West","Town"
32021,"West","Town"
32022,"West","Town"
32019,"West","Town"
32020,"West","Town"
32004,"West","Town"
31995,"West","Town"
31999,"West","Town"
31990,"West","Town"
32008,"West","Town"
32006,"West","Town"
31994,"West","Town"
32000,"West","Town"
32003,"West","Town"
31930,"West","Town"
31933,"West","Town"
31929,"West","Town"
31928,"West","Town"
31935,"West","Town"
31931,"West","Town"
31932,"West","Town"
31934,"West","Town"
31927,"West","Town"
32009,"West","Town"
32010,"West","Town"
31940,"West","Town"
32016,"West","Town"
31998,"West","Town"
31996,"West","Town"
32005,"West","Town"
31989,"West","Town"
31997,"West","Town"
31988,"West","Town"
31947,"West","Town"
31943,"West","Town"
31945,"West","Town"
31946,"West","Town"
31948,"West","Town"
31951,"West","Town"
31950,"West","Town"
31944,"West","Town"
31949,"West","Town"
31952,"West","Town"
31936,"West","Town"
31937,"West","Town"
31938,"West","Town"
31942,"West","Town"
31941,"West","Town"
31939,"West","Town"
31958,"West","Town"
31985,"West","Town"
31986,"West","Town"
31971,"West","Town"
31970,"West","Town"
31973,"West","Town"
31972,"West","Town"
31984,"West","Town"
31974,"West","Town"
32014,"West","Town"
32015,"West","Town"
32012,"West","Town"
32013,"West","Town"
32007,"West","Town"
31915,"West","Town"
31914,"West","Town"
31916,"West","Town"
31920,"West","Town"
31919,"West","Town"
31918,"West","Town"
31917,"West","Town"
32030,"West","Town"
31926,"West","Town"
31923,"West","Town"
31922,"West","Town"
31921,"West","Town"
31924,"West","Town"
31925,"West","Town"
31962,"West","Town"
31956,"West","Town"
31953,"West","Town"
31960,"West","Town"
31957,"West","Town"
31961,"West","Town"
31954,"West","Town"
31955,"West","Town"
33626,"West","District"
33627,"West","District"
33628,"West","District"
33620,"West","District"
33622,"West","District"
33621,"West","District"
33623,"West","District"
33654,"West","District"
33652,"West","District"
33651,"West","District"
33657,"West","District"
33655,"West","District"
33653,"West","District"
33656,"West","District"
33650,"West","District"
33618,"West","District"
33617,"West","District"
33609,"West","District"
33606,"West","District"
33608,"West","District"
33605,"West","District"
33607,"West","District"
33600,"West","District"
33602,"West","District"
33603,"West","District"
33604,"West","District"
33601,"West","District"
33641,"West","District"
33645,"West","District"
33642,"West","District"
33644,"West","District"
33647,"West","District"
33646,"West","District"
33637,"West","District"
33643,"West","District"
33640,"West","District"
33638,"West","District"
33648,"West","District"
33649,"West","District"
33631,"West","District"
33632,"West","District"
33635,"West","District"
33639,"West","District"
33636,"West","District"
33634,"West","District"
33633,"West","District"
33619,"West","District"
33659,"West","District"
33674,"West","District"
33675,"West","District"
33677,"West","District"
33661,"West","District"
33663,"West","District"
33658,"West","District"
33662,"West","District"
33666,"West","District"
33670,"West","District"
33672,"West","District"
33667,"West","District"
33671,"West","District"
33669,"West","District"
33665,"West","District"
33668,"West","District"
33664,"West","District"
33676,"West","District"
33673,"West","District"
33660,"West","District"
33611,"West","District"
33610,"West","District"
33612,"West","District"
33613,"West","District"
33616,"West","District"
33615,"West","District"
33614,"West","District"
33624,"West","District"
33625,"West","District"
33629,"West","District"
33630,"West","District"
31515,"West","Town"
31517,"West","Town"
31519,"West","Town"
31511,"West","Town"
31510,"West","Town"
31518,"West","Town"
31514,"West","Town"
31516,"West","Town"
31524,"West","Town"
31522,"West","Town"
31520,"West","Town"
31523,"West","Town"
31559,"West","Town"
31539,"West","Town"
31476,"West","Town"
31478,"West","Town"
31550,"West","Town"
31552,"West","Town"
31549,"West","Town"
31551,"West","Town"
31547,"West","Town"
31554,"West","Town"
31553,"West","Town"
31548,"West","Town"
31411,"West","Town"
31421,"West","Town"
31420,"West","Town"
31405,"West","Town"
31406,"West","Town"
31403,"West","Town"
31404,"West","Town"
31407,"West","Town"
31423,"West","Town"
31412,"West","Town"
31409,"West","Town"
31408,"West","Town"
31400,"West","Town"
31401,"West","Town"
31410,"West","Town"
31532,"West","Town"
31531,"West","Town"
31558,"West","Town"
31529,"West","Town"
31533,"West","Town"
31521,"West","Town"
31526,"West","Town"
31528,"West","Town"
31525,"West","Town"
31527,"West","Town"
31563,"West","Town"
31564,"West","Town"
31504,"West","Town"
31565,"West","Town"
31502,"West","Town"
31501,"West","Town"
31500,"West","Town"
31530,"West","Town"
31497,"West","Town"
31495,"West","Town"
31479,"West","Town"
31480,"West","Town"
31488,"West","Town"
31484,"West","Town"
31483,"West","Town"
31482,"West","Town"
31477,"West","Town"
31486,"West","Town"
31481,"West","Town"
31485,"West","Town"
31487,"West","Town"
31491,"West","Town"
31490,"West","Town"
31494,"West","Town"
31496,"West","Town"
31492,"West","Town"
31493,"West","Town"
31489,"West","Town"
31475,"West","Town"
31473,"West","Town"
31498,"West","Town"
31499,"West","Town"
31582,"West","Town"
31581,"West","Town"
31462,"West","Town"
31470,"West","Town"
31467,"West","Town"
31472,"West","Town"
31464,"West","Town"
31469,"West","Town"
31468,"West","Town"
31465,"West","Town"
31466,"West","Town"
31463,"West","Town"
31471,"West","Town"
31474,"West","Town"
31560,"West","Town"
31541,"West","Town"
31546,"West","Town"
31545,"West","Town"
31543,"West","Town"
31544,"West","Town"
31542,"West","Town"
31557,"West","Town"
31555,"West","Town"
31584,"West","Town"
31583,"West","Town"
31556,"West","Town"
31534,"West","Town"
31440,"West","Town"
31535,"West","Town"
31441,"West","Town"
31538,"West","Town"
31536,"West","Town"
31537,"West","Town"
31505,"West","Town"
31503,"West","Town"
31506,"West","Town"
31446,"West","Town"
31447,"West","Town"
31449,"West","Town"
31451,"West","Town"
31452,"West","Town"
31444,"West","Town"
31448,"West","Town"
31442,"West","Town"
31450,"West","Town"
31445,"West","Town"
31402,"West","Town"
31425,"West","Town"
31426,"West","Town"
31432,"West","Town"
31431,"West","Town"
31424,"West","Town"
31422,"West","Town"
31428,"West","Town"
31427,"West","Town"
31509,"West","Town"
31508,"West","Town"
31574,"West","Town"
31576,"West","Town"
31507,"West","Town"
31566,"West","Town"
31513,"West","Town"
31573,"West","Town"
31577,"West","Town"
31570,"West","Town"
31512,"West","Town"
31569,"West","Town"
31568,"West","Town"
31571,"West","Town"
31567,"West","Town"
31572,"West","Town"
31580,"West","Town"
31578,"West","Town"
31575,"West","Town"
31416,"West","Town"
31453,"West","Town"
31458,"West","Town"
31417,"West","Town"
31419,"West","Town"
31415,"West","Town"
31443,"West","Town"
31418,"West","Town"
31413,"West","Town"
31414,"West","Town"
31562,"West","Town"
31433,"West","Town"
31435,"West","Town"
31436,"West","Town"
31434,"West","Town"
31439,"West","Town"
31438,"West","Town"
31437,"West","Town"
31430,"West","Town"
31429,"West","Town"
31561,"West","Town"
31540,"West","Town"
31457,"West","Town"
31460,"West","Town"
31461,"West","Town"
31459,"West","Town"
31454,"West","Town"
31456,"West","Town"
31455,"West","Town"
31579,"West","Town"
32402,"West","District"
32401,"West","District"
32400,"West","District"
32403,"West","District"
32404,"West","District"
32456,"West","District"
32457,"West","District"
32455,"West","District"
32454,"West","District"
32442,"West","District"
32444,"West","District"
32445,"West","District"
32443,"West","District"
32448,"West","District"
32450,"West","District"
32447,"West","District"
32449,"West","District"
32409,"West","District"
32410,"West","District"
32407,"West","District"
32408,"West","District"
32406,"West","District"
32405,"West","District"
32411,"West","District"
32413,"West","District"
32414,"West","District"
32416,"West","District"
32412,"West","District"
32415,"West","District"
32446,"West","District"
32418,"West","District"
32417,"West","District"
32420,"West","District"
32424,"West","District"
32419,"West","District"
32421,"West","District"
32453,"West","District"
32451,"West","District"
32452,"West","District"
32422,"West","District"
32423,"West","District"
32439,"West","District"
32438,"West","District"
32440,"West","District"
32428,"West","District"
32427,"West","District"
32430,"West","District"
32429,"West","District"
32432,"West","District"
32431,"West","District"
32435,"West","District"
32434,"West","District"
32437,"West","District"
32436,"West","District"
32433,"West","District"
32441,"West","District"
32425,"West","District"
32426,"West","District"
31220,"West","Town"
31218,"West","Town"
31221,"West","Town"
31223,"West","Town"
31217,"West","Town"
31222,"West","Town"
31219,"West","Town"
31212,"West","Town"
31206,"West","Town"
31070,"West","Town"
31069,"West","Town"
31192,"West","Town"
31194,"West","Town"
31193,"West","Town"
31191,"West","Town"
31195,"West","Town"
31190,"West","Town"
31154,"West","Town"
31188,"West","Town"
31182,"West","Town"
31128,"West","Town"
31144,"West","Town"
31129,"West","Town"
31258,"West","Town"
31260,"West","Town"
31259,"West","Town"
31261,"West","Town"
31228,"West","Town"
31229,"West","Town"
31232,"West","Town"
31231,"West","Town"
31234,"West","Town"
31235,"West","Town"
31225,"West","Town"
31227,"West","Town"
31230,"West","Town"
31226,"West","Town"
31236,"West","Town"
31064,"West","Town"
31233,"West","Town"
31246,"West","Town"
31224,"West","Town"
31127,"West","Town"
31131,"West","Town"
31253,"West","Town"
31240,"West","Town"
31255,"West","Town"
31254,"West","Town"
31239,"West","Town"
31257,"West","Town"
31256,"West","Town"
31152,"West","Town"
31147,"West","Town"
31150,"West","Town"
31160,"West","Town"
31145,"West","Town"
31140,"West","Town"
31151,"West","Town"
31148,"West","Town"
31153,"West","Town"
31063,"West","Town"
31062,"West","Town"
31241,"West","Town"
31238,"West","Town"
31237,"West","Town"
31243,"West","Town"
31242,"West","Town"
31130,"West","Town"
31115,"West","Town"
31073,"West","Town"
31071,"West","Town"
31072,"West","Town"
31197,"West","Town"
31196,"West","Town"
31247,"West","Town"
31245,"West","Town"
31251,"West","Town"
31248,"West","Town"
31249,"West","Town"
31244,"West","Town"
31122,"West","Town"
31121,"West","Town"
31123,"West","Town"
31250,"West","Town"
31252,"West","Town"
31176,"West","Town"
31178,"West","Town"
31184,"West","Town"
31210,"West","Town"
31205,"West","Town"
31209,"West","Town"
31177,"West","Town"
31181,"West","Town"
31203,"West","Town"
31207,"West","Town"
31204,"West","Town"
31208,"West","Town"
31185,"West","Town"
31175,"West","Town"
31117,"West","Town"
31125,"West","Town"
31124,"West","Town"
31067,"West","Town"
31118,"West","Town"
31120,"West","Town"
31119,"West","Town"
31116,"West","Town"
31068,"West","Town"
31066,"West","Town"
31065,"West","Town"
31132,"West","Town"
31183,"West","Town"
31202,"West","Town"
31201,"West","Town"
31216,"West","Town"
31126,"West","Town"
31187,"West","Town"
31186,"West","Town"
31174,"West","Town"
31211,"West","Town"
31200,"West","Town"
31198,"West","Town"
31199,"West","Town"
31189,"West","Town"
31213,"West","Town"
31214,"West","Town"
31215,"West","Town"
31090,"West","Town"
31112,"West","Town"
31105,"West","Town"
31107,"West","Town"
31100,"West","Town"
31101,"West","Town"
31114,"West","Town"
31113,"West","Town"
31103,"West","Town"
31089,"West","Town"
31111,"West","Town"
31102,"West","Town"
31099,"West","Town"
31106,"West","Town"
31104,"West","Town"
31094,"West","Town"
31093,"West","Town"
31095,"West","Town"
31158,"West","Town"
31097,"West","Town"
31098,"West","Town"
31091,"West","Town"
31159,"West","Town"
31096,"West","Town"
31157,"West","Town"
31087,"West","Town"
31092,"West","Town"
31088,"West","Town"
31079,"West","Town"
31080,"West","Town"
31084,"West","Town"
31077,"West","Town"
31156,"West","Town"
31162,"West","Town"
31169,"West","Town"
31164,"West","Town"
31163,"West","Town"
31168,"West","Town"
31170,"West","Town"
31165,"West","Town"
31161,"West","Town"
31042,"West","Town"
31047,"West","Town"
31046,"West","Town"
31041,"West","Town"
31052,"West","Town"
31048,"West","Town"
31050,"West","Town"
31044,"West","Town"
31049,"West","Town"
31051,"West","Town"
31043,"West","Town"
31045,"West","Town"
31053,"West","Town"
31078,"West","Town"
31074,"West","Town"
31076,"West","Town"
31075,"West","Town"
31086,"West","Town"
31136,"West","Town"
31143,"West","Town"
31134,"West","Town"
31135,"West","Town"
31110,"West","Town"
31137,"West","Town"
31141,"West","Town"
31146,"West","Town"
31139,"West","Town"
31109,"West","Town"
31108,"West","Town"
31142,"West","Town"
31138,"West","Town"
31133,"West","Town"
31006,"West","Town"
31024,"West","Town"
31012,"West","Town"
31005,"West","Town"
31025,"West","Town"
31010,"West","Town"
31017,"West","Town"
31019,"West","Town"
31020,"West","Town"
31018,"West","Town"
31011,"West","Town"
31008,"West","Town"
31023,"West","Town"
31001,"West","Town"
31021,"West","Town"
31022,"West","Town"
31015,"West","Town"
31014,"West","Town"
31016,"West","Town"
31013,"West","Town"
31007,"West","Town"
31003,"West","Town"
31000,"West","Town"
31004,"West","Town"
31026,"West","Town"
31002,"West","Town"
31009,"West","Town"
31081,"West","Town"
31083,"West","Town"
31082,"West","Town"
31180,"West","Town"
31167,"West","Town"
31149,"West","Town"
31155,"West","Town"
31179,"West","Town"
31166,"West","Town"
31172,"West","Town"
31171,"West","Town"
31173,"West","Town"
31056,"West","Town"
31061,"West","Town"
31027,"West","Town"
31060,"West","Town"
31055,"West","Town"
31059,"West","Town"
31057,"West","Town"
31054,"West","Town"
31033,"West","Town"
31058,"West","Town"
31032,"West","Town"
31034,"West","Town"
31035,"West","Town"
31028,"West","Town"
31040,"West","Town"
31039,"West","Town"
31038,"West","Town"
31037,"West","Town"
31036,"West","Town"
31031,"West","Town"
31029,"West","Town"
31030,"West","Town"
31085,"West","Town"
33309,"West","District"
33306,"West","District"
33305,"West","District"
33304,"West","District"
33308,"West","District"
33307,"West","District"
33360,"West","District"
33344,"West","District"
33341,"West","District"
33348,"West","District"
33345,"West","District"
33342,"West","District"
33343,"West","District"
33358,"West","District"
33359,"West","District"
33357,"West","District"
33350,"West","District"
33316,"West","District"
33317,"West","District"
33318,"West","District"
33313,"West","District"
33315,"West","District"
33314,"West","District"
33320,"West","District"
33319,"West","District"
33368,"West","District"
33361,"West","District"
33362,"West","District"
33365,"West","District"
33367,"West","District"
33346,"West","District"
33349,"West","District"
33347,"West","District"
33356,"West","District"
33351,"West","District"
33352,"West","District"
33354,"West","District"
33353,"West","District"
33355,"West","District"
33363,"West","District"
33366,"West","District"
33364,"West","District"
33335,"West","District"
33302,"West","District"
33324,"West","District"
33303,"West","District"
33338,"West","District"
33337,"West","District"
33339,"West","District"
33340,"West","District"
33330,"West","District"
33329,"West","District"
33328,"West","District"
33322,"West","District"
33323,"West","District"
33333,"West","District"
33334,"West","District"
33326,"West","District"
33325,"West","District"
33327,"West","District"
33331,"West","District"
33332,"West","District"
33336,"West","District"
33321,"West","District"
33301,"West","District"
33310,"West","District"
33312,"West","District"
33300,"West","District"
33311,"West","District"
32172,"West","District"
32171,"West","District"
32170,"West","District"
32133,"West","District"
32130,"West","District"
32129,"West","District"
32126,"West","District"
32125,"West","District"
32128,"West","District"
32132,"West","District"
32127,"West","District"
32131,"West","District"
32154,"West","District"
32156,"West","District"
32158,"West","District"
32157,"West","District"
32152,"West","District"
32151,"West","District"
32153,"West","District"
32155,"West","District"
32123,"West","District"
32119,"West","District"
32116,"West","District"
32122,"West","District"
32118,"West","District"
32120,"West","District"
32117,"West","District"
32121,"West","District"
32124,"West","District"
32164,"West","District"
32166,"West","District"
32165,"West","District"
32163,"West","District"
32169,"West","District"
32162,"West","District"
32167,"West","District"
32168,"West","District"
32161,"West","District"
32160,"West","District"
32112,"West","District"
32113,"West","District"
32110,"West","District"
32109,"West","District"
32105,"West","District"
32108,"West","District"
32115,"West","District"
32107,"West","District"
32114,"West","District"
32111,"West","District"
32106,"West","District"
32101,"West","District"
32100,"West","District"
32102,"West","District"
32104,"West","District"
32103,"West","District"
32142,"West","District"
32144,"West","District"
32143,"West","District"
32141,"West","District"
32146,"West","District"
32145,"West","District"
32137,"West","District"
32136,"West","District"
32138,"West","District"
32140,"West","District"
32147,"West","District"
32150,"West","District"
32149,"West","District"
32134,"West","District"
32135,"West","District"
32139,"West","District"
32148,"West","District"
32201,"West","District"
32213,"West","District"
32200,"West","District"
32202,"West","District"
32203,"West","District"
32215,"West","District"
32208,"West","District"
32204,"West","District"
32212,"West","District"
32211,"West","District"
32210,"West","District"
32209,"West","District"
32285,"West","District"
32294,"West","District"
32292,"West","District"
32293,"West","District"
32295,"West","District"
32296,"West","District"
32287,"West","District"
32286,"West","District"
32288,"West","District"
32290,"West","District"
32291,"West","District"
32289,"West","District"
32297,"West","District"
32214,"West","District"
32280,"West","District"
32281,"West","District"
32282,"West","District"
32206,"West","District"
32205,"West","District"
32207,"West","District"
32298,"West","District"
32299,"West","District"
32283,"West","District"
32284,"West","District"
32243,"West","District"
32279,"West","District"
32278,"West","District"
32276,"West","District"
32251,"West","District"
32254,"West","District"
32257,"West","District"
32256,"West","District"
32268,"West","District"
32258,"West","District"
32263,"West","District"
32264,"West","District"
32277,"West","District"
32267,"West","District"
32272,"West","District"
32273,"West","District"
32265,"West","District"
32259,"West","District"
32255,"West","District"
32252,"West","District"
32269,"West","District"
32266,"West","District"
32260,"West","District"
32271,"West","District"
32262,"West","District"
32232,"West","District"
32220,"West","District"
32234,"West","District"
32242,"West","District"
32233,"West","District"
32231,"West","District"
32244,"West","District"
32241,"West","District"
32245,"West","District"
32240,"West","District"
32238,"West","District"
32239,"West","District"
32217,"West","District"
32216,"West","District"
32218,"West","District"
32219,"West","District"
32221,"West","District"
32222,"West","District"
32224,"West","District"
32249,"West","District"
32236,"West","District"
32229,"West","District"
32237,"West","District"
32227,"West","District"
32230,"West","District"
32223,"West","District"
32235,"West","District"
32248,"West","District"
32228,"West","District"
32250,"West","District"
32246,"West","District"
32247,"West","District"
32226,"West","District"
32225,"West","District"
28006,"West","District"
28005,"West","District"
28007,"West","District"
28004,"West","District"
28039,"West","District"
28023,"West","District"
28022,"West","District"
28032,"West","District"
28038,"West","District"
28024,"West","District"
28036,"West","District"
28037,"West","District"
28030,"West","District"
28035,"West","District"
28033,"West","District"
28031,"West","District"
28029,"West","District"
28034,"West","District"
28025,"West","District"
28027,"West","District"
28026,"West","District"
28028,"West","District"
28057,"West","District"
28055,"West","District"
28058,"West","District"
28056,"West","District"
28048,"West","District"
28002,"West","District"
28000,"West","District"
28003,"West","District"
28001,"West","District"
28045,"West","District"
28046,"West","District"
28047,"West","District"
28043,"West","District"
28041,"West","District"
28040,"West","District"
28044,"West","District"
28042,"West","District"
28011,"West","District"
28014,"West","District"
28015,"West","District"
28013,"West","District"
28012,"West","District"
28008,"West","District"
28010,"West","District"
28009,"West","District"
28050,"West","District"
28052,"West","District"
28051,"West","District"
28053,"West","District"
28049,"West","District"
28063,"West","District"
28061,"West","District"
28062,"West","District"
28065,"West","District"
28064,"West","District"
28054,"West","District"
28060,"West","District"
28059,"West","District"
28017,"West","District"
28019,"West","District"
28018,"West","District"
28016,"West","District"
28020,"West","District"
28021,"West","District"
27021,"West","District"
27023,"West","District"
27009,"West","District"
27022,"West","District"
27008,"West","District"
27026,"West","District"
27025,"West","District"
27027,"West","District"
27024,"West","District"
27012,"West","District"
27011,"West","District"
27010,"West","District"
27013,"West","District"
27014,"West","District"
27028,"West","District"
27029,"West","District"
27002,"West","District"
27001,"West","District"
27007,"West","District"
27003,"West","District"
27006,"West","District"
27004,"West","District"
27005,"West","District"
27000,"West","District"
27015,"West","District"
27016,"West","District"
27020,"West","District"
27019,"West","District"
27017,"West","District"
27018,"West","District"
28905,"West","District"
28900,"West","District"
28904,"West","District"
28906,"West","District"
28966,"West","District"
28964,"West","District"
28963,"West","District"
28965,"West","District"
28918,"West","District"
28914,"West","District"
28915,"West","District"
28933,"West","District"
28944,"West","District"
28935,"West","District"
28934,"West","District"
28948,"West","District"
28942,"West","District"
28941,"West","District"
28943,"West","District"
28956,"West","District"
28916,"West","District"
28911,"West","District"
28917,"West","District"
28947,"West","District"
28950,"West","District"
28951,"West","District"
28949,"West","District"
28938,"West","District"
28937,"West","District"
28940,"West","District"
28957,"West","District"
28939,"West","District"
28955,"West","District"
28936,"West","District"
28946,"West","District"
28945,"West","District"
28952,"West","District"
28953,"West","District"
28954,"West","District"
28958,"West","District"
28901,"West","District"
28903,"West","District"
28902,"West","District"
28926,"West","District"
28925,"West","District"
28924,"West","District"
28923,"West","District"
28910,"West","District"
28909,"West","District"
28907,"West","District"
28908,"West","District"
28921,"West","District"
28920,"West","District"
28919,"West","District"
28922,"West","District"
28912,"West","District"
28913,"West","District"
28959,"West","District"
28960,"West","District"
28962,"West","District"
28961,"West","District"
28931,"West","District"
28932,"West","District"
28928,"West","District"
28927,"West","District"
28929,"West","District"
28930,"West","District"
29122,"West","District"
29121,"West","District"
29125,"West","District"
29124,"West","District"
29126,"West","District"
29123,"West","District"
29104,"West","District"
29105,"West","District"
29106,"West","District"
29103,"West","District"
29102,"West","District"
29156,"West","District"
29155,"West","District"
29154,"West","District"
29157,"West","District"
29161,"West","District"
29160,"West","District"
29162,"West","District"
29163,"West","District"
29127,"West","District"
29140,"West","District"
29138,"West","District"
29139,"West","District"
29144,"West","District"
29145,"West","District"
29137,"West","District"
29146,"West","District"
29143,"West","District"
29147,"West","District"
29150,"West","District"
29128,"West","District"
29141,"West","District"
29142,"West","District"
29151,"West","District"
29132,"West","District"
29149,"West","District"
29148,"West","District"
29152,"West","District"
29136,"West","District"
29153,"West","District"
29129,"West","District"
29133,"West","District"
29134,"West","District"
29135,"West","District"
29130,"West","District"
29131,"West","District"
29100,"West","District"
29110,"West","District"
29108,"West","District"
29109,"West","District"
29111,"West","District"
29101,"West","District"
29107,"West","District"
29159,"West","District"
29158,"West","District"
29117,"West","District"
29118,"West","District"
29119,"West","District"
29120,"West","District"
29167,"West","District"
29164,"West","District"
29165,"West","District"
29166,"West","District"
29115,"West","District"
29112,"West","District"
29116,"West","District"
29113,"West","District"
29114,"West","District"
29004,"West","District"
29002,"West","District"
29005,"West","District"
29000,"West","District"
29003,"West","District"
29001,"West","District"
29059,"West","District"
29060,"West","District"
29058,"West","District"
29023,"West","District"
29021,"West","District"
29043,"West","District"
29028,"West","District"
29024,"West","District"
29054,"West","District"
29022,"West","District"
29020,"West","District"
29009,"West","District"
29010,"West","District"
29006,"West","District"
29007,"West","District"
29008,"West","District"
29055,"West","District"
29057,"West","District"
29027,"West","District"
29047,"West","District"
29035,"West","District"
29034,"West","District"
29046,"West","District"
29038,"West","District"
29049,"West","District"
29037,"West","District"
29033,"West","District"
29048,"West","District"
29039,"West","District"
29050,"West","District"
29051,"West","District"
29052,"West","District"
29036,"West","District"
29053,"West","District"
29041,"West","District"
29042,"West","District"
29044,"West","District"
29040,"West","District"
29045,"West","District"
29030,"West","District"
29031,"West","District"
29032,"West","District"
29056,"West","District"
29025,"West","District"
29026,"West","District"
29029,"West","District"
29061,"West","District"
29063,"West","District"
29064,"West","District"
29062,"West","District"
29013,"West","District"
29014,"West","District"
29011,"West","District"
29012,"West","District"
29015,"West","District"
29017,"West","District"
29016,"West","District"
29019,"West","District"
29018,"West","District"
27600,"West","District"
27606,"West","District"
27608,"West","District"
27607,"West","District"
27605,"West","District"
27614,"West","District"
27612,"West","District"
27613,"West","District"
27610,"West","District"
27611,"West","District"
27609,"West","District"
27604,"West","District"
27601,"West","District"
27602,"West","District"
27603,"West","District"
27616,"West","District"
27624,"West","District"
27641,"West","District"
27648,"West","District"
27642,"West","District"
27637,"West","District"
27636,"West","District"
27627,"West","District"
27638,"West","District"
27626,"West","District"
27631,"West","District"
27632,"West","District"
27643,"West","District"
27629,"West","District"
27628,"West","District"
27633,"West","District"
27635,"West","District"
27630,"West","District"
27634,"West","District"
27682,"West","District"
27644,"West","District"
27681,"West","District"
27680,"West","District"
27653,"West","District"
27683,"West","District"
27731,"West","District"
27679,"West","District"
27639,"West","District"
27625,"West","District"
27654,"West","District"
27640,"West","District"
27672,"West","District"
27673,"West","District"
27674,"West","District"
27671,"West","District"
27670,"West","District"
27658,"West","District"
27659,"West","District"
27678,"West","District"
27677,"West","District"
27729,"West","District"
27676,"West","District"
27675,"West","District"
27662,"West","District"
27664,"West","District"
27663,"West","District"
27661,"West","District"
27660,"West","District"
27669,"West","District"
27657,"West","District"
27667,"West","District"
27668,"West","District"
27666,"West","District"
27665,"West","District"
27736,"West","District"
27738,"West","District"
27735,"West","District"
27737,"West","District"
27739,"West","District"
27740,"West","District"
27730,"West","District"
27733,"West","District"
27734,"West","District"
27732,"West","District"
27647,"West","District"
27645,"West","District"
27646,"West","District"
27651,"West","District"
27649,"West","District"
27652,"West","District"
27650,"West","District"
27655,"West","District"
27656,"West","District"
27621,"West","District"
27622,"West","District"
27623,"West","District"
27617,"West","District"
27615,"West","District"
27620,"West","District"
27618,"West","District"
27619,"West","District"
27715,"West","District"
27713,"West","District"
27712,"West","District"
27711,"West","District"
27710,"West","District"
27709,"West","District"
27689,"West","District"
27716,"West","District"
27714,"West","District"
27699,"West","District"
27708,"West","District"
27722,"West","District"
27723,"West","District"
27727,"West","District"
27726,"West","District"
27725,"West","District"
27724,"West","District"
27728,"West","District"
27721,"West","District"
27719,"West","District"
27720,"West","District"
27718,"West","District"
27717,"West","District"
27684,"West","District"
27686,"West","District"
27687,"West","District"
27685,"West","District"
27706,"West","District"
27705,"West","District"
27693,"West","District"
27688,"West","District"
27692,"West","District"
27697,"West","District"
27690,"West","District"
27694,"West","District"
27702,"West","District"
27707,"West","District"
27695,"West","District"
27700,"West","District"
27701,"West","District"
27696,"West","District"
27698,"West","District"
27691,"West","District"
27703,"West","District"
27704,"West","District"
27202,"West","Town"
27198,"West","Town"
27199,"West","Town"
27205,"West","Town"
27192,"West","Town"
27201,"West","Town"
27200,"West","Town"
27134,"West","Town"
27138,"West","Town"
27139,"West","Town"
27145,"West","Town"
27143,"West","Town"
27142,"West","Town"
27141,"West","Town"
27140,"West","Town"
27146,"West","Town"
27148,"West","Town"
27168,"West","Town"
27176,"West","Town"
27177,"West","Town"
27167,"West","Town"
27207,"West","Town"
27209,"West","Town"
27204,"West","Town"
27211,"West","Town"
27206,"West","Town"
