Code_Postal,zone
48200,Other
48210,Other
48220,Other
48230,Other
48240,Other
48250,Other
48260,Other
48270,Other
48300,Other
48310,Other
48320,Other
48330,Other
48340,Other
48370,Other
48400,Other
48500,Other
48600,Other
48700,Other
48800,Other
49000,Couronne_GP
49000,GP
49070,GP
49070,Couronne_GP
49080,GP
49110,Other
49120,Other
49122,Couronne_GP
49123,Couronne_GP
49123,Other
49124,Couronne_GP
49124,GP
49125,Couronne_GP
49130,Couronne_GP
49130,GP
49140,Couronne_GP
49150,Other
49160,Other
49170,Couronne_GP
49190,Couronne_GP
49220,Couronne_GP
49220,Other
49240,GP
49250,Couronne_GP
49260,Other
49260,Couronne_GP
49270,Couronne_GP
49280,Couronne_GP
49280,GP
49290,Other
49300,GP
49310,Other
49320,Couronne_GP
49330,Couronne_GP
49330,Other
49340,Couronne_GP
49350,Couronne_GP
49360,Other
49360,Couronne_GP
49370,Couronne_GP
49380,Couronne_GP
49380,Other
49390,Other
49400,GP
49400,Couronne_GP
49420,Other
49430,Couronne_GP
49430,Other
49440,Other
49450,Couronne_GP
49460,Couronne_GP
49480,Couronne_GP
49490,Other
49500,Other
49520,Other
49540,Other
49560,Other
49590,Other
49600,Other
49610,Couronne_GP
49610,GP
49620,Other
49630,Couronne_GP
49640,Other
49650,Other
49680,Other
49690,Other
49700,Other
49700,Couronne_GP
49730,Other
49730,Couronne_GP
49730,GP
49740,Couronne_GP
49750,Couronne_GP
49770,Couronne_GP
49800,Couronne_GP
49800,GP
50000,Couronne_GP
50000,GP
50100,GP
50110,Couronne_GP
50140,Other
50150,Other
50160,Other
50170,Other
50180,Couronne_GP
50180,GP
50190,Other
50200,Other
50210,Other
50220,Other
50220,Couronne_GP
50230,Other
50240,Other
50250,Other
50260,Other
50260,Couronne_GP
50270,Other
50290,Couronne_GP
50290,GP
50290,Other
50300,GP
50300,Couronne_GP
50310,Other
50320,Other
50320,Couronne_GP
50330,Couronne_GP
50330,Other
50340,Other
50340,Couronne_GP
50350,GP
50360,Other
50370,Other
50380,GP
50380,Couronne_GP
50390,Other
50400,GP
50400,Couronne_GP
50410,Other
50420,Other
50430,Other
50440,Couronne_GP
50450,Other
50470,GP
50480,Other
50490,Other
50500,Other
50510,Other
50510,Couronne_GP
50520,Other
50530,Other
50530,Couronne_GP
50540,Other
50550,Other
50560,Other
50570,Other
50570,Couronne_GP
50580,Other
50590,Other
50600,Other
50610,GP
50620,Other
50620,Couronne_GP
50630,Other
50640,Other
50660,Other
50670,Other
50680,Other
50680,Couronne_GP
50690,Couronne_GP
50690,GP
50700,Other
50700,Couronne_GP
50710,Other
50720,Other
50730,Other
50740,GP
50750,Couronne_GP
50760,Other
50770,Other
50800,Other
50810,Other
50810,Couronne_GP
50840,Couronne_GP
50850,Other
50860,Other
50870,Couronne_GP
50870,Other
50880,Couronne_GP
50890,Other
51000,GP
51100,GP
51110,Couronne_GP
51120,Other
51130,Other
51130,Couronne_GP
51140,Couronne_GP
51150,Couronne_GP
51150,Other
51160,Couronne_GP
51160,Other
51170,Couronne_GP
51190,Other
51200,GP
51210,Other
51210,Couronne_GP
51220,Couronne_GP
51230,Other
51240,Couronne_GP
51240,Other
51250,Other
51250,Couronne_GP
51260,Other
51270,Couronne_GP
51270,Other
51290,Other
51290,Couronne_GP
51300,Other
51310,Other
51310,Couronne_GP
51320,Other
51320,Couronne_GP
51330,Other
51340,Other
51340,Couronne_GP
51350,GP
51360,Other
51360,Couronne_GP
51370,Couronne_GP
51370,GP
51380,Other
51390,Couronne_GP
51400,Couronne_GP
51400,Other
51420,Couronne_GP
51430,Couronne_GP
51430,GP
51450,GP
51460,Couronne_GP
51460,Other
51470,GP
51470,Couronne_GP
51480,Couronne_GP
51480,Other
51490,Couronne_GP
51500,Other
51500,Couronne_GP
51500,GP
51510,Couronne_GP
51510,GP
51520,Couronne_GP
51520,GP
51530,Couronne_GP
51530,GP
51530,Other
51600,Other
51600,Couronne_GP
51700,Other
51800,Other
52000,Couronne_GP
52000,GP
52100,Couronne_GP
52100,GP
52110,Other
52120,Other
52120,Couronne_GP
52130,Other
52130,Couronne_GP
52140,Other
52150,Other
52160,Other
52170,Couronne_GP
52190,Other
52200,Other
52210,Other
52210,Couronne_GP
52220,Other
52220,Couronne_GP
52230,Other
52240,Other
52250,Other
52260,Other
52270,Other
52290,Couronne_GP
52300,Other
52300,Couronne_GP
52310,Couronne_GP
52320,Other
52320,Couronne_GP
52330,Other
52330,Couronne_GP
52340,Couronne_GP
52360,Other
52370,Couronne_GP
52370,Other
52400,Other
52410,Couronne_GP
52500,Other
52600,Other
52700,Other
52700,Couronne_GP
52800,Other
52800,Couronne_GP
53000,GP
53100,Couronne_GP
53100,GP
53100,Other
53110,Other
53120,Other
53140,Other
53150,Other
53150,Couronne_GP
53160,Other
53170,Other
53170,Couronne_GP
53190,Other
53200,Other
53210,Couronne_GP
53220,Other
53230,Other
53230,Couronne_GP
53240,Couronne_GP
53240,Other
53250,Other
53260,Couronne_GP
53270,Other
53290,Other
53290,Couronne_GP
53300,Other
53300,Couronne_GP
53320,Couronne_GP
53320,Other
53340,Other
53350,Other
53360,Other
53360,Couronne_GP
53370,Couronne_GP
53370,Other
53380,Other
53390,Other
53400,Other
53410,Couronne_GP
53410,Other
53420,Other
53440,Other
53440,Couronne_GP
53470,Couronne_GP
53480,Other
53480,Couronne_GP
53500,Other
53540,Other
53600,Other
53640,Other
53640,Couronne_GP
53700,Other
53800,Other
53810,GP
53940,Couronne_GP
53940,GP
53950,Couronne_GP
53960,Couronne_GP
53970,Couronne_GP
53970,GP
54000,GP
54110,Couronne_GP
54111,Other
54112,Other
54112,Couronne_GP
54113,Couronne_GP
54114,Couronne_GP
54115,Other
54115,Couronne_GP
54116,Couronne_GP
54118,Other
54119,Couronne_GP
54120,Other
54121,Other
54122,Other
54123,Couronne_GP
54129,Other
54130,GP
54134,Couronne_GP
54135,Couronne_GP
54136,GP
54140,GP
54150,Other
54160,Couronne_GP
54170,Couronne_GP
54180,GP
54190,Other
54200,Other
54200,Couronne_GP
54200,GP
54210,Couronne_GP
54220,GP
54230,Couronne_GP
54240,Other
54250,GP
54260,Couronne_GP
54260,Other
54270,GP
54280,GP
54280,Couronne_GP
54290,Other
54290,Couronne_GP
54300,Couronne_GP
54300,GP
54300,Other
54310,Other
54320,GP
54330,Couronne_GP
54340,GP
54350,GP
54360,Couronne_GP
54370,Other
54370,Couronne_GP
54380,Other
54380,Couronne_GP
54385,Other
54385,Couronne_GP
54390,GP
54400,GP
54410,GP
54420,GP
54420,Couronne_GP
54425,GP
54430,GP
54440,GP
54450,Other
54460,Couronne_GP
54460,GP
54470,Couronne_GP
54470,Other
54480,Other
54490,Other
54500,GP
54510,Couronne_GP
54510,GP
54520,GP
54530,Couronne_GP
54540,Other
54550,Couronne_GP
54560,Other
54570,Other
54580,Other
54590,Other
54600,GP
54610,Other
54610,Couronne_GP
54620,Couronne_GP
54620,Other
54630,Couronne_GP
54640,Other
54650,GP
54660,Other
54670,GP
54670,Couronne_GP
54680,Other
54690,GP
54700,Other
54700,GP
54710,Couronne_GP
54720,GP
54720,Couronne_GP
54730,Couronne_GP
54740,Couronne_GP
54750,Other
54760,Couronne_GP
54770,Couronne_GP
54780,Other
54800,Other
54800,Couronne_GP
54810,GP
54820,GP
54830,Other
54830,Couronne_GP
54840,Couronne_GP
54850,Couronne_GP
54860,GP
54870,Couronne_GP
54880,Other
54890,Couronne_GP
54910,Other
54920,Couronne_GP
54920,Other
54930,Couronne_GP
54940,GP
54950,Other
54960,Couronne_GP
54970,Other
54980,Other
54990,Couronne_GP
55000,Couronne_GP
55000,GP
55000,Other
55100,Other
55100,Couronne_GP
55100,GP
55110,Other
55110,Couronne_GP
55120,Other
55120,Couronne_GP
55130,Other
55140,Other
55150,Other
55150,Couronne_GP
55160,Other
55160,Couronne_GP
55170,Other
55170,Couronne_GP
55170,GP
55190,Other
55200,Other
55210,Other
55220,Other
55220,Couronne_GP
55230,Other
55230,Couronne_GP
55240,Other
55250,Other
55250,Couronne_GP
55260,Other
55260,Couronne_GP
55270,Other
55270,Couronne_GP
55290,Other
55300,Other
55300,Couronne_GP
55310,Other
55320,Couronne_GP
55400,Other
55400,Couronne_GP
55430,GP
55500,Other
55600,Other
55600,Couronne_GP
55700,Other
55800,Other
55800,Couronne_GP
55840,GP
56000,GP
56100,GP
56110,Other
56120,Other
56130,Other
56130,Couronne_GP
56140,Other
56150,Other
56160,Other
56170,Other
56190,Other
56190,Couronne_GP
56200,Other
56220,Other
56230,Other
56230,Couronne_GP
56240,Couronne_GP
56250,Couronne_GP
56260,GP
56270,GP
56290,Couronne_GP
56300,Other
56300,GP
56300,Couronne_GP
56310,Other
56310,Couronne_GP
56320,Other
56330,Other
56340,Other
56350,Other
56350,Couronne_GP
56350,GP
56360,Other
56370,Other
56380,Other
56390,Other
56390,Couronne_GP
56400,GP
56400,Other
56400,Couronne_GP
56410,Other
56420,Other
56420,Couronne_GP
56430,Other
56440,Couronne_GP
56450,Couronne_GP
56460,Other
56460,Couronne_GP
56470,Other
56480,Other
56490,Other
56500,Other
56510,Other
56520,Couronne_GP
56530,GP
56530,Couronne_GP
56540,Other
56550,Other
56560,Other
56570,Couronne_GP
56580,Other
56590,Other
56600,GP
56610,Couronne_GP
56620,Couronne_GP
56630,Other
56640,Other
56650,Couronne_GP
56660,Other
56670,Couronne_GP
56680,Couronne_GP
56690,Couronne_GP
56690,Other
56700,Couronne_GP
56730,Other
56740,Other
56750,Other
56760,Other
56770,Other
56780,Other
56800,Other
56840,Other
56850,Couronne_GP
56860,GP
56870,Couronne_GP
56880,Couronne_GP
56890,GP
56890,Couronne_GP
56910,Other
56920,Other
56930,Other
56950,Other
57000,GP
57050,GP
57070,GP
57070,Couronne_GP
57100,GP
57120,GP
57130,Couronne_GP
57130,GP
57140,GP
57140,Couronne_GP
57150,Other
57155,GP
57160,GP
57170,Other
57170,Couronne_GP
57175,GP
57180,GP
57185,GP
57190,GP
57200,GP
57200,Couronne_GP
57220,Other
57220,Couronne_GP
57230,Other
57240,GP
57245,Couronne_GP
57250,GP
57255,Other
57260,Other
57270,GP
57280,GP
57290,GP
57300,GP
57300,Couronne_GP
57310,Couronne_GP
57310,Other
57320,Other
57320,Couronne_GP
57330,Other
57340,Other
57340,Couronne_GP
57350,GP
57350,Couronne_GP
57360,GP
57365,Couronne_GP
57370,Other
57380,Other
57380,Couronne_GP
57385,Other
57385,Couronne_GP
57390,Other
57400,Couronne_GP
57400,GP
57405,Couronne_GP
57410,Other
57412,Couronne_GP
57415,Other
57420,Couronne_GP
57430,Other
57430,Couronne_GP
57440,Other
57440,GP
57445,GP
57450,Other
57450,Couronne_GP
57455,Couronne_GP
57460,GP
57460,Couronne_GP
57470,Couronne_GP
57470,GP
57480,Other
57490,GP
57500,GP
57510,Other
57510,Couronne_GP
57515,Couronne_GP
57520,Other
57520,Couronne_GP
57525,GP
57530,Couronne_GP
57535,Couronne_GP
57540,GP
57550,Other
57560,Other
57560,Couronne_GP
57565,Couronne_GP
57570,Other
57580,Couronne_GP
57590,Other
57590,Couronne_GP
57600,Couronne_GP
57600,GP
57620,Other
57630,Other
57635,Other
57640,Couronne_GP
57645,Couronne_GP
57650,Other
57655,Other
57660,Other
57670,Other
57680,Couronne_GP
57685,GP
57690,Other
57700,Other
57700,GP
57700,Couronne_GP
57710,Other
57720,Other
57720,Couronne_GP
57730,Couronne_GP
57730,GP
57740,Other
57770,Other
57780,GP
57790,Couronne_GP
57800,GP
57810,Other
57815,Couronne_GP
57820,Other
57830,Other
57830,Couronne_GP
57840,GP
57840,Other
57850,Other
57855,Couronne_GP
57860,Couronne_GP
57860,Other
57865,Couronne_GP
57870,Couronne_GP
57880,Other
57890,Other
57905,Couronne_GP
57905,GP
57910,GP
57915,Couronne_GP
57920,Other
57920,Couronne_GP
57925,Other
57930,Other
57930,Couronne_GP
57935,Other
57940,Other
57950,GP
57960,Other
57970,Other
57970,Couronne_GP
57970,GP
57980,Other
57980,Couronne_GP
57990,Other
57990,Couronne_GP
58000,Couronne_GP
58000,GP
58110,Other
58120,Other
58130,Couronne_GP
58140,Other
58150,Other
58160,Other
58160,Couronne_GP
58170,Other
58180,Couronne_GP
58190,Other
58200,Other
58210,Other
58220,Other
58230,Other
58240,Other
58240,Couronne_GP
58250,Other
58260,Other
58270,Other
58270,Couronne_GP
58290,Other
58300,Other
58310,Other
58320,Couronne_GP
58330,Other
58330,Couronne_GP
58340,Other
58350,Other
58360,Other
58370,Other
58380,Other
58390,Couronne_GP
58400,Other
58400,Couronne_GP
58410,Other
58420,Other
58430,Other
58440,Other
58450,Other
58460,Other
58470,Couronne_GP
58490,Couronne_GP
58500,Other
58530,Other
58600,GP
58640,GP
58660,GP
58700,Other
58700,Couronne_GP
58800,Other
59000,GP
59100,GP
59110,GP
59111,Couronne_GP
59111,GP
59112,Couronne_GP
59113,GP
59114,Other
59115,GP
59116,GP
59117,GP
59118,GP
59119,GP
59120,GP
59121,GP
59122,Couronne_GP
59123,Couronne_GP
59124,GP
59125,GP
59126,GP
59127,Other
59127,Couronne_GP
59128,GP
59129,Other
59130,GP
59131,GP
59132,Other
59133,Couronne_GP
59134,Couronne_GP
59135,GP
59136,Couronne_GP
59137,Other
59138,GP
59138,Couronne_GP
59139,GP
59140,GP
59141,Other
59142,Other
59143,Couronne_GP
59143,Other
59144,Other
59144,Couronne_GP
59145,GP
59145,Couronne_GP
59146,GP
59147,Couronne_GP
59148,Other
59149,Other
59149,Couronne_GP
59150,GP
59151,Couronne_GP
59152,GP
59153,GP
59154,GP
59155,GP
59156,GP
59157,Other
59158,Other
59159,Couronne_GP
59160,GP
59161,GP
59161,Couronne_GP
59161,Other
59162,GP
59163,GP
59163,Couronne_GP
59164,GP
59165,GP
59166,GP
59167,GP
59168,GP
59169,Couronne_GP
59170,GP
59171,GP
59172,GP
59172,Couronne_GP
59173,Other
59174,GP
59175,GP
59176,GP
59177,Other
59178,Couronne_GP
59178,GP
59179,GP
59180,GP
59181,GP
59182,GP
59182,Couronne_GP
59184,Couronne_GP
59185,GP
59186,Other
59187,GP
59188,Other
59189,GP
59189,Other
59190,GP
59190,Other
59191,Other
59192,GP
59193,GP
59194,GP
59195,GP
59198,Couronne_GP
59199,GP
59200,GP
59210,GP
59211,GP
59212,Other
59213,Couronne_GP
59214,Other
59215,GP
59216,Other
59217,Other
59218,Other
59219,Other
59220,GP
59221,GP
59222,Other
59223,GP
59224,Couronne_GP
59224,GP
59225,Other
59226,GP
59227,Couronne_GP
59229,GP
59229,Couronne_GP
59230,Couronne_GP
59230,GP
59231,Couronne_GP
59231,Other
59232,GP
59233,GP
59234,Couronne_GP
59235,Couronne_GP
59236,GP
59237,GP
59238,Other
59239,GP
59239,Couronne_GP
59241,Couronne_GP
59242,Couronne_GP
59243,GP
59244,Other
59245,GP
59246,Couronne_GP
59247,Other
59249,Couronne_GP
59250,GP
59251,Couronne_GP
59252,Other
59252,Couronne_GP
59253,GP
59254,Couronne_GP
59255,Couronne_GP
59258,Couronne_GP
59259,Couronne_GP
59260,GP
59261,GP
59262,Couronne_GP
59263,Couronne_GP
59264,GP
59265,Couronne_GP
59266,Couronne_GP
59266,Other
59267,Couronne_GP
59267,GP
59268,Couronne_GP
59268,Other
59269,Couronne_GP
59270,GP
59270,Other
59271,Other
59272,Couronne_GP
59273,Couronne_GP
59274,Couronne_GP
59277,Other
59278,GP
59279,Couronne_GP
59279,GP
59280,GP
59281,Couronne_GP
59282,GP
59282,Couronne_GP
59283,GP
59284,Couronne_GP
59285,Other
59286,GP
59287,GP
59288,Other
59290,GP
59292,Other
59293,GP
59294,Other
59295,Other
59295,Couronne_GP
59296,Couronne_GP
59297,Other
59299,Other
59300,GP
59310,Couronne_GP
59310,GP
59320,GP
59320,Couronne_GP
59330,GP
59330,Couronne_GP
59350,GP
59360,Other
59370,GP
59380,Couronne_GP
59390,GP
59400,Couronne_GP
59400,GP
59400,Other
59410,GP
59420,GP
59440,Other
59440,Couronne_GP
59450,GP
59460,GP
59470,Couronne_GP
59470,Other
59480,GP
59480,Couronne_GP
59490,GP
59491,GP
59492,Couronne_GP
59494,GP
59495,GP
59496,GP
59496,Couronne_GP
59500,GP
59510,GP
59520,GP
59530,Other
59540,Other
59550,Other
59551,Couronne_GP
59552,GP
59553,GP
59554,GP
59554,Couronne_GP
59560,Couronne_GP
59560,GP
59570,Couronne_GP
59570,Other
59580,GP
59590,GP
59600,GP
59600,Couronne_GP
59610,Other
59620,Couronne_GP
59620,GP
59630,Couronne_GP
59660,GP
59670,Other
59680,Couronne_GP
59680,GP
59690,GP
59700,GP
59710,Couronne_GP
59710,GP
59720,GP
59730,Other
59740,Other
59740,Couronne_GP
59750,GP
59760,GP
59770,GP
59780,GP
59780,Couronne_GP
59790,GP
59810,GP
59820,Couronne_GP
59820,GP
59830,Couronne_GP
59840,GP
59850,GP
59860,GP
59870,Couronne_GP
59870,Other
59870,GP
59880,GP
59890,GP
59890,Couronne_GP
59910,GP
59920,GP
59930,GP
59940,GP
59940,Other
59950,GP
59960,GP
59970,GP
59980,Other
59990,Couronne_GP
59990,GP
60000,GP
60000,Couronne_GP
60100,GP
60110,Couronne_GP
60112,Couronne_GP
60113,Couronne_GP
60113,Couronne_GP
60117,Couronne_GP
60119,Couronne_GP
60120,Couronne_GP
60120,Other
60123,Couronne_GP
60126,Other
60127,Couronne_GP
60128,Couronne_GP
60129,Couronne_GP
60130,Other
60134,Couronne_GP
60134,Other
60138,Couronne_GP
60140,GP
60140,Couronne_GP
60140,Other
60141,Couronne_GP
60149,Couronne_GP
60150,GP
60150,Couronne_GP
60153,Couronne_GP
60155,Couronne_GP
60157,Couronne_GP
60160,GP
60162,Couronne_GP
60170,Couronne_GP
60173,Couronne_GP
60175,Couronne_GP
60180,GP
60190,Couronne_GP
60190,Other
60200,GP
60210,Other
60210,Couronne_GP
60220,Other
60230,Couronne_GP
60240,Couronne_GP
60250,Other
60250,Couronne_GP
60260,Couronne_GP
60270,Couronne_GP
60280,GP
60290,GP
60290,Other
60300,Couronne_GP
60300,GP
60310,Other
60310,Couronne_GP
60320,Other
60330,Couronne_GP
60340,GP
60350,Other
60350,Couronne_GP
60360,Couronne_GP
60360,Other
60370,Other
60380,Other
60380,Couronne_GP
60390,Couronne_GP
60400,Other
60400,Couronne_GP
60410,Other
60420,Other
60430,Couronne_GP
60440,Couronne_GP
60460,GP
60480,Couronne_GP
60480,Other
60490,Other
60490,Couronne_GP
60500,Couronne_GP
60510,Couronne_GP
60510,Other
60520,Couronne_GP
60530,Couronne_GP
60540,Couronne_GP
60550,GP
60560,Couronne_GP
60570,Couronne_GP
60580,Couronne_GP
60590,Couronne_GP
60600,Other
60610,Other
60620,Couronne_GP
60640,Other
60650,Other
60650,Couronne_GP
60660,GP
60660,Other
60660,Couronne_GP
60680,Other
60690,Couronne_GP
60700,Other
60710,Other
60730,Couronne_GP
60740,Couronne_GP
60750,GP
60790,Couronne_GP
60800,Couronne_GP
60810,Other
60810,Couronne_GP
60820,Couronne_GP
60840,Other
60850,Couronne_GP
60850,Other
60860,Couronne_GP
60870,GP
60880,GP
60880,Other
60890,Couronne_GP
60930,Couronne_GP
60940,GP
60950,Couronne_GP
60960,Other
61000,GP
61100,GP
61100,Couronne_GP
61100,Other
61110,Other
61120,Other
61130,Other
61140,Other
61150,Other
61160,Other
61170,Couronne_GP
61170,Other
61190,Other
61200,Other
61210,Other
61220,Other
61220,Couronne_GP
61230,Other
61240,Other
61250,Couronne_GP
61250,GP
61260,Other
61270,Other
61290,Other
61300,Other
61310,Other
61320,Couronne_GP
61320,Other
61330,Other
61340,Other
61350,Other
61360,Other
61370,Other
61380,Other
61390,Other
61400,Other
61410,Other
61420,Couronne_GP
61430,Couronne_GP
61430,Other
61440,Couronne_GP
61450,Couronne_GP
61470,Other
61490,Couronne_GP
61500,Couronne_GP
61500,Other
61550,Other
61560,Other
61570,Other
61600,Other
61700,Other
61790,Other
61800,Other
61800,Couronne_GP
62000,GP
62100,GP
62110,GP
62111,Couronne_GP
62111,Other
62112,Couronne_GP
62112,GP
62113,GP
62114,GP
62116,Couronne_GP
62117,GP
62118,Couronne_GP
62118,Other
62119,GP
62120,GP
62120,Couronne_GP
62120,Other
62121,Couronne_GP
62121,Other
62122,GP
62123,Couronne_GP
62124,Other
62126,Couronne_GP
62127,Other
62128,Couronne_GP
62128,Other
62129,Couronne_GP
62130,Other
62131,GP
62132,Couronne_GP
62132,Other
62134,Other
62136,GP
62137,GP
62138,GP
62140,Other
62141,GP
62142,Couronne_GP
62143,GP
62144,Couronne_GP
62145,Other
62147,Other
62149,GP
62150,Couronne_GP
62150,GP
62150,Other
62151,GP
62152,Couronne_GP
62153,GP
62155,GP
62156,Couronne_GP
62156,Other
62157,GP
62158,Couronne_GP
62159,Couronne_GP
62159,Other
62160,GP
62161,Couronne_GP
62161,GP
62162,Couronne_GP
62162,Other
62164,Couronne_GP
62170,Other
62170,Couronne_GP
62172,GP
62173,Couronne_GP
62175,Couronne_GP
62176,Other
62179,Couronne_GP
62179,Other
62180,Couronne_GP
62180,GP
62182,Other
62185,Couronne_GP
62185,GP
62187,Other
62190,Couronne_GP
62190,GP
62196,GP
62199,GP
62200,GP
62210,GP
62215,Couronne_GP
62217,GP
62217,Couronne_GP
62218,GP
62219,Couronne_GP
62219,GP
62220,GP
62221,GP
62223,Couronne_GP
62223,GP
62224,Couronne_GP
62230,GP
62231,Couronne_GP
62231,GP
62232,GP
62240,Couronne_GP
62240,Other
62250,Couronne_GP
62250,Other
62260,Couronne_GP
62260,GP
62270,Other
62280,GP
62290,GP
62300,GP
62310,Other
62320,GP
62320,Couronne_GP
62330,GP
62340,Couronne_GP
62350,GP
62360,GP
62360,Couronne_GP
62370,Couronne_GP
62370,Other
62380,Other
62380,Couronne_GP
62390,Other
62400,GP
62410,GP
62420,GP
62430,GP
62440,GP
62450,Other
62460,Couronne_GP
62460,GP
62460,Other
62470,GP
62480,GP
62490,Couronne_GP
62490,GP
62490,Other
62500,Couronne_GP
62500,GP
62510,GP
62520,GP
62530,GP
62530,Other
62540,GP
62550,Other
62550,Couronne_GP
62560,Other
62560,Couronne_GP
62570,GP
62570,Couronne_GP
62575,GP
62580,Couronne_GP
62580,GP
62580,Other
62590,GP
62600,Couronne_GP
62600,GP
62610,Couronne_GP
62620,GP
62630,Couronne_GP
62630,GP
62630,Other
62640,GP
62650,Other
62660,GP
62670,GP
62680,GP
62690,Couronne_GP
62690,Other
62700,GP
62710,GP
62720,Couronne_GP
62720,Other
62730,Couronne_GP
62730,GP
62740,GP
62750,GP
62760,Couronne_GP
62760,Other
62770,Other
62780,GP
62790,GP
62800,GP
62810,Couronne_GP
62810,Other
62820,GP
62830,Couronne_GP
62830,Other
62840,GP
62850,Other
62860,Couronne_GP
62860,Other
62870,Other
62870,Couronne_GP
62880,GP
62890,Other
62890,Couronne_GP
62910,Other
62910,Couronne_GP
62910,GP
62920,GP
62930,Couronne_GP
62940,GP
62950,GP
62960,Other
62960,Couronne_GP
62970,GP
62980,GP
62990,Other
63000,GP
63110,GP
63112,GP
63113,Other
63114,Couronne_GP
63115,Couronne_GP
63116,Couronne_GP
63117,Couronne_GP
63118,GP
63119,GP
63120,Other
63122,Couronne_GP
63122,GP
63130,GP
63140,Couronne_GP
63150,Other
63160,Couronne_GP
63170,GP
63170,Couronne_GP
63190,Other
63190,Couronne_GP
63200,Couronne_GP
63210,Couronne_GP
63210,Other
63220,Other
63230,Other
63230,Couronne_GP
63240,Other
63250,Other
63260,Couronne_GP
63270,Couronne_GP
63290,Other
63300,Other
63310,Couronne_GP
63310,Other
63320,Couronne_GP
63320,Other
63330,Other
63340,Other
63340,Couronne_GP
63350,Couronne_GP
63360,Couronne_GP
63360,GP
63370,GP
63380,Other
63390,Other
63400,GP
63410,Other
63410,Couronne_GP
63420,Other
63430,Couronne_GP
63440,Other
63440,Couronne_GP
63450,Couronne_GP
63460,Couronne_GP
63470,Other
63480,Other
63490,Other
63490,Couronne_GP
63500,Couronne_GP
63500,GP
63500,Other
63510,GP
63510,Couronne_GP
63520,Other
63520,Couronne_GP
63530,Couronne_GP
63540,GP
63550,Other
63560,Other
63570,Other
63570,Couronne_GP
63580,Other
63590,Other
63600,Other
63610,Other
63620,Other
63630,Other
63640,Other
63650,Other
63660,Other
63670,Couronne_GP
63670,GP
63680,Other
63690,Other
63700,Other
63710,Other
63720,Couronne_GP
63730,Couronne_GP
63740,Other
63750,Other
63760,Other
63770,Other
63780,Other
63790,Other
63800,Couronne_GP
63800,GP
63810,Other
63820,Other
63830,GP
63840,Other
63850,Other
63870,Couronne_GP
63880,Other
63890,Other
63910,Couronne_GP
63920,Other
63930,Other
63940,Other
63950,Other
63960,Couronne_GP
63970,Couronne_GP
63980,Other
63990,Other
64000,GP
64100,GP
64110,GP
64110,Couronne_GP
64120,Other
64121,GP
64122,GP
64130,Other
64140,GP
64150,Other
64160,Couronne_GP
64160,GP
64170,Other
64170,Couronne_GP
64190,Other
64200,GP
64210,GP
64220,Other
64230,GP
64230,Couronne_GP
64240,Couronne_GP
64250,Couronne_GP
64260,Other
64260,Couronne_GP
64270,Other
64290,Other
64290,Couronne_GP
64290,GP
64300,Other
64310,Couronne_GP
64310,GP
64320,GP
64330,Other
64330,Couronne_GP
64340,GP
64350,Other
64350,Couronne_GP
64360,Other
64360,Couronne_GP
64370,Other
64370,Couronne_GP
64390,Other
64400,Other
64410,Other
64410,Couronne_GP
64420,Couronne_GP
64420,GP
64430,Other
64440,Other
64450,Couronne_GP
64450,GP
64460,Other
64460,Couronne_GP
64470,Other
64480,GP
64480,Couronne_GP
64490,Other
64500,GP
64510,GP
64520,Other
64520,Couronne_GP
64530,Other
64530,Couronne_GP
64560,Other
64570,Other
64600,GP
64640,Other
64640,Couronne_GP
64660,Other
64680,Other
64700,GP
64780,Other
64780,Couronne_GP
64800,Other
64800,GP
64800,Couronne_GP
64870,Other
64990,GP
65000,GP
65100,Other
65110,Other
65120,Other
65130,Other
65130,Couronne_GP
65140,Other
65140,Couronne_GP
65150,Other
65170,Other
65190,Other
65190,Couronne_GP
65200,Other
65200,Couronne_GP
65200,Other
65220,Other
65220,Couronne_GP
65230,Other
65240,Other
65250,Other
65260,Other
65270,Other
65290,Couronne_GP
65300,Other
65310,GP
65320,Other
65320,Couronne_GP
65320,GP
65330,Other
65350,Other
65350,Couronne_GP
65360,Couronne_GP
65360,GP
65370,Other
65380,Other
65380,Couronne_GP
65390,Couronne_GP
65400,Other
65410,Other
65420,Couronne_GP
65430,GP
65440,Other
65460,GP
65460,Couronne_GP
65490,Couronne_GP
65500,Other
65500,Couronne_GP
65510,Other
65560,Other
65560,Couronne_GP
65590,Other
65600,GP
65660,Other
65670,Other
65690,GP
65690,Couronne_GP
65700,Other
65710,Other
65800,GP
66000,GP
66110,Other
66120,Other
66130,Other
66130,Couronne_GP
66140,Couronne_GP
66150,Other
66160,Other
66170,GP
66170,Couronne_GP
66180,Couronne_GP
66190,GP
66200,Couronne_GP
66200,GP
66210,Other
66220,Other
66230,Other
66240,GP
66250,Couronne_GP
66260,Other
66270,GP
66280,Couronne_GP
66290,Other
66300,Other
66300,Couronne_GP
66310,Couronne_GP
66320,Other
66330,GP
66340,Other
66350,GP
66360,Other
66370,GP
66380,GP
66390,Couronne_GP
66400,Other
66400,Couronne_GP
66410,Couronne_GP
66420,Couronne_GP
66430,GP
66440,Couronne_GP
66450,Couronne_GP
66460,Other
66470,Couronne_GP
66480,Other
66490,Other
66500,Other
66510,Couronne_GP
66530,Couronne_GP
66540,GP
66550,Couronne_GP
66560,Couronne_GP
66570,Couronne_GP
66600,Couronne_GP
