"Postal.Code","Region","Rural.urban"
"77610","Marmara","Urban"
"77300","Marmara","Rural"
"77310","Marmara","Rural"
"77340","Marmara","Rural"
"77302","Marmara","Rural"
"77330","Marmara","Rural"
"77200","Marmara","Urban"
"77210","Marmara","Urban"
"77202","Marmara","Urban"
"77402","Marmara","Rural"
"77400","Marmara","Rural"
"66300","Anatolia","Rural"
"66305","Anatolia","Rural"
"66302","Anatolia","Rural"
"66310","Anatolia","Rural"
"66315","Anatolia","Rural"
"66510","Anatolia","Rural"
"66515","Anatolia","Rural"
"66512","Anatolia","Rural"
"66400","Anatolia","Rural"
"66402","Anatolia","Rural"
"66405","Anatolia","Rural"
"66410","Anatolia","Rural"
"66415","Anatolia","Rural"
"66420","Anatolia","Rural"
"66425","Anatolia","Rural"
"66620","Anatolia","Urban"
"66622","Anatolia","Urban"
"66600","Anatolia","Rural"
"66605","Anatolia","Rural"
"66602","Anatolia","Rural"
"66500","Anatolia","Rural"
"66502","Anatolia","Rural"
"66505","Anatolia","Rural"
"66545","Anatolia","Rural"
"66540","Anatolia","Rural"
"66542","Anatolia","Rural"
"66010","Anatolia","Urban"
"66100","Anatolia","Urban"
"66325","Anatolia","Rural"
"66322","Anatolia","Rural"
"66330","Anatolia","Rural"
"66320","Anatolia","Rural"
"66655","Anatolia","Rural"
"66652","Anatolia","Rural"
"66650","Anatolia","Rural"
"66802","Anatolia","Rural"
"66800","Anatolia","Rural"
"66750","Anatolia","Rural"
"66710","Anatolia","Rural"
"66790","Anatolia","Rural"
"66740","Anatolia","Rural"
"66760","Anatolia","Rural"
"66720","Anatolia","Rural"
"66702","Anatolia","Rural"
"66700","Anatolia","Rural"
"66730","Anatolia","Rural"
"66472","Anatolia","Rural"
"66470","Anatolia","Rural"
"66902","Anatolia","Urban"
"66900","Anatolia","Urban"
"67850","North-West","Rural"
"67856","North-West","Rural"
"67852","North-West","Rural"
"67900","North-West","Rural"
"67660","North-West","Rural"
"67975","North-West","Rural"
"67902","North-West","Rural"
"67965","North-West","Rural"
"67960","North-West","Rural"
"67970","North-West","Rural"
"67830","North-West","Rural"
"67800","North-West","Rural"
"67840","North-West","Rural"
"67802","North-West","Rural"
"67350","North-West","Rural"
"67390","North-West","Rural"
"67300","North-West","Rural"
"67302","North-West","Rural"
"67380","North-West","Rural"
"67680","North-West","Rural"
"67670","North-West","Rural"
"67672","North-West","Rural"
"67150","North-West","Rural"
"67510","North-West","Rural"
"67500","North-West","Rural"
"67502","North-West","Rural"
"67170","North-West","Rural"
"67600","North-West","Urban"
"67602","North-West","Urban"
"67980","North-West","Urban"
"67990","North-West","Urban"
"67010","North-West","Urban"
"67002","North-West","Urban"
"67100","North-West","Urban"
