"","zip","region"
"31678",43677,"South Central China"
"31679",43678,"South Central China"
"31680",43679,"South Central China"
"31681",43680,"South Central China"
"31682",43681,"South Central China"
"31683",43682,"South Central China"
"31684",43683,"South Central China"
"31685",43684,"South Central China"
"31686",43685,"South Central China"
"31687",43686,"South Central China"
"31688",43687,"South Central China"
"31689",43688,"South Central China"
"31690",43689,"South Central China"
"31691",43690,"South Central China"
"31692",43691,"South Central China"
"31693",43692,"South Central China"
"31694",43693,"South Central China"
"31695",43694,"South Central China"
"31696",43695,"South Central China"
"31697",43696,"South Central China"
"31698",43697,"South Central China"
"31699",43698,"South Central China"
"31700",43699,"South Central China"
"31701",43700,"South Central China"
"31702",43701,"South Central China"
"31703",43702,"South Central China"
"31704",43703,"South Central China"
"31705",43704,"South Central China"
"31706",43705,"South Central China"
"31707",43706,"South Central China"
"31708",43707,"South Central China"
"31709",43708,"South Central China"
"31710",43709,"South Central China"
"31711",43710,"South Central China"
"31712",43711,"South Central China"
"31713",43712,"South Central China"
"31714",43713,"South Central China"
"31715",43714,"South Central China"
"31716",43715,"South Central China"
"31717",43716,"South Central China"
"31718",43717,"South Central China"
"31719",43718,"South Central China"
"31720",43719,"South Central China"
"31721",43720,"South Central China"
"31722",43721,"South Central China"
"31723",43722,"South Central China"
"31724",43723,"South Central China"
"31725",43724,"South Central China"
"31726",43725,"South Central China"
"31727",43726,"South Central China"
"31728",43727,"South Central China"
"31729",43728,"South Central China"
"31730",43729,"South Central China"
"31731",43730,"South Central China"
"31732",43731,"South Central China"
"31733",43732,"South Central China"
"31734",43733,"South Central China"
"31735",43734,"South Central China"
"31736",43735,"South Central China"
"31737",43736,"South Central China"
"31738",43737,"South Central China"
"31739",43738,"South Central China"
"31740",43739,"South Central China"
"31741",43740,"South Central China"
"31742",43741,"South Central China"
"31743",43742,"South Central China"
"31744",43743,"South Central China"
"31745",43744,"South Central China"
"31746",43745,"South Central China"
"31747",43746,"South Central China"
"31748",43747,"South Central China"
"31749",43748,"South Central China"
"31750",43749,"South Central China"
"31751",43750,"South Central China"
"31752",43751,"South Central China"
"31753",43752,"South Central China"
"31754",43753,"South Central China"
"31755",43754,"South Central China"
"31756",43755,"South Central China"
"31757",43756,"South Central China"
"31758",43757,"South Central China"
"31759",43758,"South Central China"
"31760",43759,"South Central China"
"31761",43760,"South Central China"
"31762",43761,"South Central China"
"31763",43762,"South Central China"
"31764",43763,"South Central China"
"31765",43764,"South Central China"
"31766",43765,"South Central China"
"31767",43766,"South Central China"
"31768",43767,"South Central China"
"31769",43768,"South Central China"
"31770",43769,"South Central China"
"31771",43770,"South Central China"
"31772",43771,"South Central China"
"31773",43772,"South Central China"
"31774",43773,"South Central China"
"31775",43774,"South Central China"
"31776",43775,"South Central China"
"31777",43776,"South Central China"
"31778",43777,"South Central China"
"31779",43778,"South Central China"
"31780",43779,"South Central China"
"31781",43780,"South Central China"
"31782",43781,"South Central China"
"31783",43782,"South Central China"
"31784",43783,"South Central China"
"31785",43784,"South Central China"
"31786",43785,"South Central China"
"31787",43786,"South Central China"
"31788",43787,"South Central China"
"31789",43788,"South Central China"
"31790",43789,"South Central China"
"31791",43790,"South Central China"
"31792",43791,"South Central China"
"31793",43792,"South Central China"
"31794",43793,"South Central China"
"31795",43794,"South Central China"
"31796",43795,"South Central China"
"31797",43796,"South Central China"
"31798",43797,"South Central China"
"31799",43798,"South Central China"
"31800",43799,"South Central China"
"31801",43800,"South Central China"
"31802",43801,"South Central China"
"31803",43802,"South Central China"
"31804",43803,"South Central China"
"31805",43804,"South Central China"
"31806",43805,"South Central China"
"31807",43806,"South Central China"
"31808",43807,"South Central China"
"31809",43808,"South Central China"
"31810",43809,"South Central China"
"31811",43810,"South Central China"
"31812",43811,"South Central China"
"31813",43812,"South Central China"
"31814",43813,"South Central China"
"31815",43814,"South Central China"
"31816",43815,"South Central China"
"31817",43816,"South Central China"
"31818",43817,"South Central China"
"31819",43818,"South Central China"
"31820",43819,"South Central China"
"31821",43820,"South Central China"
"31822",43821,"South Central China"
"31823",43822,"South Central China"
"31824",43823,"South Central China"
"31825",43824,"South Central China"
"31826",43825,"South Central China"
"31827",43826,"South Central China"
"31828",43827,"South Central China"
"31829",43828,"South Central China"
"31830",43829,"South Central China"
"31831",43830,"South Central China"
"31832",43831,"South Central China"
"31833",43832,"South Central China"
"31834",43833,"South Central China"
"31835",43834,"South Central China"
"31836",43835,"South Central China"
"31837",43836,"South Central China"
"31838",43837,"South Central China"
"31839",43838,"South Central China"
"31840",43839,"South Central China"
"31841",43840,"South Central China"
"31842",43841,"South Central China"
"31843",43842,"South Central China"
"31844",43843,"South Central China"
"31845",43844,"South Central China"
"31846",43845,"South Central China"
"31847",43846,"South Central China"
"31848",43847,"South Central China"
"31849",43848,"South Central China"
"31850",43849,"South Central China"
"31851",43850,"South Central China"
"31852",43851,"South Central China"
"31853",43852,"South Central China"
"31854",43853,"South Central China"
"31855",43854,"South Central China"
"31856",43855,"South Central China"
"31857",43856,"South Central China"
"31858",43857,"South Central China"
"31859",43858,"South Central China"
"31860",43859,"South Central China"
"31861",43860,"South Central China"
"31862",43861,"South Central China"
"31863",43862,"South Central China"
"31864",43863,"South Central China"
"31865",43864,"South Central China"
"31866",43865,"South Central China"
"31867",43866,"South Central China"
"31868",43867,"South Central China"
"31869",43868,"South Central China"
"31870",43869,"South Central China"
"31871",43870,"South Central China"
"31872",43871,"South Central China"
"31873",43872,"South Central China"
"31874",43873,"South Central China"
"31875",43874,"South Central China"
"31876",43875,"South Central China"
"31877",43876,"South Central China"
"31878",43877,"South Central China"
"31879",43878,"South Central China"
"31880",43879,"South Central China"
"31881",43880,"South Central China"
"31882",43881,"South Central China"
"31883",43882,"South Central China"
"31884",43883,"South Central China"
"31885",43884,"South Central China"
"31886",43885,"South Central China"
"31887",43886,"South Central China"
"31888",43887,"South Central China"
"31889",43888,"South Central China"
"31890",43889,"South Central China"
"31891",43890,"South Central China"
"31892",43891,"South Central China"
"31893",43892,"South Central China"
"31894",43893,"South Central China"
"31895",43894,"South Central China"
"31896",43895,"South Central China"
"31897",43896,"South Central China"
"31898",43897,"South Central China"
"31899",43898,"South Central China"
"31900",43899,"South Central China"
"31901",43900,"South Central China"
"31902",43901,"South Central China"
"31903",43902,"South Central China"
"31904",43903,"South Central China"
"31905",43904,"South Central China"
"31906",43905,"South Central China"
"31907",43906,"South Central China"
"31908",43907,"South Central China"
"31909",43908,"South Central China"
"31910",43909,"South Central China"
"31911",43910,"South Central China"
"31912",43911,"South Central China"
"31913",43912,"South Central China"
"31914",43913,"South Central China"
"31915",43914,"South Central China"
"31916",43915,"South Central China"
"31917",43916,"South Central China"
"31918",43917,"South Central China"
"31919",43918,"South Central China"
"31920",43919,"South Central China"
"31921",43920,"South Central China"
"31922",43921,"South Central China"
"31923",43922,"South Central China"
"31924",43923,"South Central China"
"31925",43924,"South Central China"
"31926",43925,"South Central China"
"31927",43926,"South Central China"
"31928",43927,"South Central China"
"31929",43928,"South Central China"
"31930",43929,"South Central China"
"31931",43930,"South Central China"
"31932",43931,"South Central China"
"31933",43932,"South Central China"
"31934",43933,"South Central China"
"31935",43934,"South Central China"
"31936",43935,"South Central China"
"31937",43936,"South Central China"
"31938",43937,"South Central China"
"31939",43938,"South Central China"
"31940",43939,"South Central China"
"31941",43940,"South Central China"
"31942",43941,"South Central China"
"31943",43942,"South Central China"
"31944",43943,"South Central China"
"31945",43944,"South Central China"
"31946",43945,"South Central China"
"31947",43946,"South Central China"
"31948",43947,"South Central China"
"31949",43948,"South Central China"
"31950",43949,"South Central China"
"31951",43950,"South Central China"
"31952",43951,"South Central China"
"31953",43952,"South Central China"
"31954",43953,"South Central China"
"31955",43954,"South Central China"
"31956",43955,"South Central China"
"31957",43956,"South Central China"
"31958",43957,"South Central China"
"31959",43958,"South Central China"
"31960",43959,"South Central China"
"31961",43960,"South Central China"
"31962",43961,"South Central China"
"31963",43962,"South Central China"
"31964",43963,"South Central China"
"31965",43964,"South Central China"
"31966",43965,"South Central China"
"31967",43966,"South Central China"
"31968",43967,"South Central China"
"31969",43968,"South Central China"
"31970",43969,"South Central China"
"31971",43970,"South Central China"
"31972",43971,"South Central China"
"31973",43972,"South Central China"
"31974",43973,"South Central China"
"31975",43974,"South Central China"
"31976",43975,"South Central China"
"31977",43976,"South Central China"
"31978",43977,"South Central China"
"31979",43978,"South Central China"
"31980",43979,"South Central China"
"31981",43980,"South Central China"
"31982",43981,"South Central China"
"31983",43982,"South Central China"
"31984",43983,"South Central China"
"31985",43984,"South Central China"
"31986",43985,"South Central China"
"31987",43986,"South Central China"
"31988",43987,"South Central China"
"31989",43988,"South Central China"
"31990",43989,"South Central China"
"31991",43990,"South Central China"
"31992",43991,"South Central China"
"31993",43992,"South Central China"
"31994",43993,"South Central China"
"31995",43994,"South Central China"
"31996",43995,"South Central China"
"31997",43996,"South Central China"
"31998",43997,"South Central China"
"31999",43998,"South Central China"
"32000",43999,"South Central China"
"32001",44000,"South Central China"
"32002",44001,"South Central China"
"32003",44002,"South Central China"
"32004",44003,"South Central China"
"32005",44004,"South Central China"
"32006",44005,"South Central China"
"32007",44006,"South Central China"
"32008",44007,"South Central China"
"32009",44008,"South Central China"
"32010",44009,"South Central China"
"32011",44010,"South Central China"
"32012",44011,"South Central China"
"32013",44012,"South Central China"
"32014",44013,"South Central China"
"32015",44014,"South Central China"
"32016",44015,"South Central China"
"32017",44016,"South Central China"
"32018",44017,"South Central China"
"32019",44018,"South Central China"
"32020",44019,"South Central China"
"32021",44020,"South Central China"
"32022",44021,"South Central China"
"32023",44022,"South Central China"
"32024",44023,"South Central China"
"32025",44024,"South Central China"
"32026",44025,"South Central China"
"32027",44026,"South Central China"
"32028",44027,"South Central China"
"32029",44028,"South Central China"
"32030",44029,"South Central China"
"32031",44030,"South Central China"
"32032",44031,"South Central China"
"32033",44032,"South Central China"
"32034",44033,"South Central China"
"32035",44034,"South Central China"
"32036",44035,"South Central China"
"32037",44036,"South Central China"
"32038",44037,"South Central China"
"32039",44038,"South Central China"
"32040",44039,"South Central China"
"32041",44040,"South Central China"
"32042",44041,"South Central China"
"32043",44042,"South Central China"
"32044",44043,"South Central China"
"32045",44044,"South Central China"
"32046",44045,"South Central China"
"32047",44046,"South Central China"
"32048",44047,"South Central China"
"32049",44048,"South Central China"
"32050",44049,"South Central China"
"32051",44050,"South Central China"
"32052",44051,"South Central China"
"32053",44052,"South Central China"
"32054",44053,"South Central China"
"32055",44054,"South Central China"
"32056",44055,"South Central China"
"32057",44056,"South Central China"
"32058",44057,"South Central China"
"32059",44058,"South Central China"
"32060",44059,"South Central China"
"32061",44060,"South Central China"
"32062",44061,"South Central China"
"32063",44062,"South Central China"
"32064",44063,"South Central China"
"32065",44064,"South Central China"
"32066",44065,"South Central China"
"32067",44066,"South Central China"
"32068",44067,"South Central China"
"32069",44068,"South Central China"
"32070",44069,"South Central China"
"32071",44070,"South Central China"
"32072",44071,"South Central China"
"32073",44072,"South Central China"
"32074",44073,"South Central China"
"32075",44074,"South Central China"
"32076",44075,"South Central China"
"32077",44076,"South Central China"
"32078",44077,"South Central China"
"32079",44078,"South Central China"
"32080",44079,"South Central China"
"32081",44080,"South Central China"
"32082",44081,"South Central China"
"32083",44082,"South Central China"
"32084",44083,"South Central China"
"32085",44084,"South Central China"
"32086",44085,"South Central China"
"32087",44086,"South Central China"
"32088",44087,"South Central China"
"32089",44088,"South Central China"
"32090",44089,"South Central China"
"32091",44090,"South Central China"
"32092",44091,"South Central China"
"32093",44092,"South Central China"
"32094",44093,"South Central China"
"32095",44094,"South Central China"
"32096",44095,"South Central China"
"32097",44096,"South Central China"
"32098",44097,"South Central China"
"32099",44098,"South Central China"
"32100",44099,"South Central China"
"32101",44100,"South Central China"
"32102",44101,"South Central China"
"32103",44102,"South Central China"
"32104",44103,"South Central China"
"32105",44104,"South Central China"
"32106",44105,"South Central China"
"32107",44106,"South Central China"
"32108",44107,"South Central China"
"32109",44108,"South Central China"
"32110",44109,"South Central China"
"32111",44110,"South Central China"
"32112",44111,"South Central China"
"32113",44112,"South Central China"
"32114",44113,"South Central China"
"32115",44114,"South Central China"
"32116",44115,"South Central China"
"32117",44116,"South Central China"
"32118",44117,"South Central China"
"32119",44118,"South Central China"
"32120",44119,"South Central China"
"32121",44120,"South Central China"
"32122",44121,"South Central China"
"32123",44122,"South Central China"
"32124",44123,"South Central China"
"32125",44124,"South Central China"
"32126",44125,"South Central China"
"32127",44126,"South Central China"
"32128",44127,"South Central China"
"32129",44128,"South Central China"
"32130",44129,"South Central China"
"32131",44130,"South Central China"
"32132",44131,"South Central China"
"32133",44132,"South Central China"
"32134",44133,"South Central China"
"32135",44134,"South Central China"
"32136",44135,"South Central China"
"32137",44136,"South Central China"
"32138",44137,"South Central China"
"32139",44138,"South Central China"
"32140",44139,"South Central China"
"32141",44140,"South Central China"
"32142",44141,"South Central China"
"32143",44142,"South Central China"
"32144",44143,"South Central China"
"32145",44144,"South Central China"
"32146",44145,"South Central China"
"32147",44146,"South Central China"
"32148",44147,"South Central China"
"32149",44148,"South Central China"
"32150",44149,"South Central China"
"32151",44150,"South Central China"
"32152",44151,"South Central China"
"32153",44152,"South Central China"
"32154",44153,"South Central China"
"32155",44154,"South Central China"
"32156",44155,"South Central China"
"32157",44156,"South Central China"
"32158",44157,"South Central China"
"32159",44158,"South Central China"
"32160",44159,"South Central China"
"32161",44160,"South Central China"
"32162",44161,"South Central China"
"32163",44162,"South Central China"
"32164",44163,"South Central China"
"32165",44164,"South Central China"
"32166",44165,"South Central China"
"32167",44166,"South Central China"
"32168",44167,"South Central China"
"32169",44168,"South Central China"
"32170",44169,"South Central China"
"32171",44170,"South Central China"
"32172",44171,"South Central China"
"32173",44172,"South Central China"
"32174",44173,"South Central China"
"32175",44174,"South Central China"
"32176",44175,"South Central China"
"32177",44176,"South Central China"
"32178",44177,"South Central China"
"32179",44178,"South Central China"
"32180",44179,"South Central China"
"32181",44180,"South Central China"
"32182",44181,"South Central China"
"32183",44182,"South Central China"
"32184",44183,"South Central China"
"32185",44184,"South Central China"
"32186",44185,"South Central China"
"32187",44186,"South Central China"
"32188",44187,"South Central China"
"32189",44188,"South Central China"
"32190",44189,"South Central China"
"32191",44190,"South Central China"
"32192",44191,"South Central China"
"32193",44192,"South Central China"
"32194",44193,"South Central China"
"32195",44194,"South Central China"
"32196",44195,"South Central China"
"32197",44196,"South Central China"
"32198",44197,"South Central China"
"32199",44198,"South Central China"
"32200",44199,"South Central China"
"32201",44200,"South Central China"
"32202",44201,"South Central China"
"32203",44202,"South Central China"
"32204",44203,"South Central China"
"32205",44204,"South Central China"
"32206",44205,"South Central China"
"32207",44206,"South Central China"
"32208",44207,"South Central China"
"32209",44208,"South Central China"
"32210",44209,"South Central China"
"32211",44210,"South Central China"
"32212",44211,"South Central China"
"32213",44212,"South Central China"
"32214",44213,"South Central China"
"32215",44214,"South Central China"
"32216",44215,"South Central China"
"32217",44216,"South Central China"
"32218",44217,"South Central China"
"32219",44218,"South Central China"
"32220",44219,"South Central China"
"32221",44220,"South Central China"
"32222",44221,"South Central China"
"32223",44222,"South Central China"
"32224",44223,"South Central China"
"32225",44224,"South Central China"
"32226",44225,"South Central China"
"32227",44226,"South Central China"
"32228",44227,"South Central China"
"32229",44228,"South Central China"
"32230",44229,"South Central China"
"32231",44230,"South Central China"
"32232",44231,"South Central China"
"32233",44232,"South Central China"
"32234",44233,"South Central China"
"32235",44234,"South Central China"
"32236",44235,"South Central China"
"32237",44236,"South Central China"
"32238",44237,"South Central China"
"32239",44238,"South Central China"
"32240",44239,"South Central China"
"32241",44240,"South Central China"
"32242",44241,"South Central China"
"32243",44242,"South Central China"
"32244",44243,"South Central China"
"32245",44244,"South Central China"
"32246",44245,"South Central China"
"32247",44246,"South Central China"
"32248",44247,"South Central China"
"32249",44248,"South Central China"
"32250",44249,"South Central China"
"32251",44250,"South Central China"
"32252",44251,"South Central China"
"32253",44252,"South Central China"
"32254",44253,"South Central China"
"32255",44254,"South Central China"
"32256",44255,"South Central China"
"32257",44256,"South Central China"
"32258",44257,"South Central China"
"32259",44258,"South Central China"
"32260",44259,"South Central China"
"32261",44260,"South Central China"
"32262",44261,"South Central China"
"32263",44262,"South Central China"
"32264",44263,"South Central China"
"32265",44264,"South Central China"
"32266",44265,"South Central China"
"32267",44266,"South Central China"
"32268",44267,"South Central China"
"32269",44268,"South Central China"
"32270",44269,"South Central China"
"32271",44270,"South Central China"
"32272",44271,"South Central China"
"32273",44272,"South Central China"
"32274",44273,"South Central China"
"32275",44274,"South Central China"
"32276",44275,"South Central China"
"32277",44276,"South Central China"
"32278",44277,"South Central China"
"32279",44278,"South Central China"
"32280",44279,"South Central China"
"32281",44280,"South Central China"
"32282",44281,"South Central China"
"32283",44282,"South Central China"
"32284",44283,"South Central China"
"32285",44284,"South Central China"
"32286",44285,"South Central China"
"32287",44286,"South Central China"
"32288",44287,"South Central China"
"32289",44288,"South Central China"
"32290",44289,"South Central China"
"32291",44290,"South Central China"
"32292",44291,"South Central China"
"32293",44292,"South Central China"
"32294",44293,"South Central China"
"32295",44294,"South Central China"
"32296",44295,"South Central China"
"32297",44296,"South Central China"
"32298",44297,"South Central China"
"32299",44298,"South Central China"
"32300",44299,"South Central China"
"32301",44300,"South Central China"
"32302",44301,"South Central China"
"32303",44302,"South Central China"
"32304",44303,"South Central China"
"32305",44304,"South Central China"
"32306",44305,"South Central China"
"32307",44306,"South Central China"
"32308",44307,"South Central China"
"32309",44308,"South Central China"
"32310",44309,"South Central China"
"32311",44310,"South Central China"
"32312",44311,"South Central China"
"32313",44312,"South Central China"
"32314",44313,"South Central China"
"32315",44314,"South Central China"
"32316",44315,"South Central China"
"32317",44316,"South Central China"
"32318",44317,"South Central China"
"32319",44318,"South Central China"
"32320",44319,"South Central China"
"32321",44320,"South Central China"
"32322",44321,"South Central China"
"32323",44322,"South Central China"
"32324",44323,"South Central China"
"32325",44324,"South Central China"
"32326",44325,"South Central China"
"32327",44326,"South Central China"
"32328",44327,"South Central China"
"32329",44328,"South Central China"
"32330",44329,"South Central China"
"32331",44330,"South Central China"
"32332",44331,"South Central China"
"32333",44332,"South Central China"
"32334",44333,"South Central China"
"32335",44334,"South Central China"
"32336",44335,"South Central China"
"32337",44336,"South Central China"
"32338",44337,"South Central China"
"32339",44338,"South Central China"
"32340",44339,"South Central China"
"32341",44340,"South Central China"
"32342",44341,"South Central China"
"32343",44342,"South Central China"
"32344",44343,"South Central China"
"32345",44344,"South Central China"
"32346",44345,"South Central China"
"32347",44346,"South Central China"
"32348",44347,"South Central China"
"32349",44348,"South Central China"
"32350",44349,"South Central China"
"32351",44350,"South Central China"
"32352",44351,"South Central China"
"32353",44352,"South Central China"
"32354",44353,"South Central China"
"32355",44354,"South Central China"
"32356",44355,"South Central China"
"32357",44356,"South Central China"
"32358",44357,"South Central China"
"32359",44358,"South Central China"
"32360",44359,"South Central China"
"32361",44360,"South Central China"
"32362",44361,"South Central China"
"32363",44362,"South Central China"
"32364",44363,"South Central China"
"32365",44364,"South Central China"
"32366",44365,"South Central China"
"32367",44366,"South Central China"
"32368",44367,"South Central China"
"32369",44368,"South Central China"
"32370",44369,"South Central China"
"32371",44370,"South Central China"
"32372",44371,"South Central China"
"32373",44372,"South Central China"
"32374",44373,"South Central China"
"32375",44374,"South Central China"
"32376",44375,"South Central China"
"32377",44376,"South Central China"
"32378",44377,"South Central China"
"32379",44378,"South Central China"
"32380",44379,"South Central China"
"32381",44380,"South Central China"
"32382",44381,"South Central China"
"32383",44382,"South Central China"
"32384",44383,"South Central China"
"32385",44384,"South Central China"
"32386",44385,"South Central China"
"32387",44386,"South Central China"
"32388",44387,"South Central China"
"32389",44388,"South Central China"
"32390",44389,"South Central China"
"32391",44390,"South Central China"
"32392",44391,"South Central China"
"32393",44392,"South Central China"
"32394",44393,"South Central China"
"32395",44394,"South Central China"
"32396",44395,"South Central China"
"32397",44396,"South Central China"
"32398",44397,"South Central China"
"32399",44398,"South Central China"
"32400",44399,"South Central China"
"32401",44400,"South Central China"
"32402",44401,"South Central China"
"32403",44402,"South Central China"
"32404",44403,"South Central China"
"32405",44404,"South Central China"
"32406",44405,"South Central China"
"32407",44406,"South Central China"
"32408",44407,"South Central China"
"32409",44408,"South Central China"
"32410",44409,"South Central China"
"32411",44410,"South Central China"
"32412",44411,"South Central China"
"32413",44412,"South Central China"
"32414",44413,"South Central China"
"32415",44414,"South Central China"
"32416",44415,"South Central China"
"32417",44416,"South Central China"
"32418",44417,"South Central China"
"32419",44418,"South Central China"
"32420",44419,"South Central China"
"32421",44420,"South Central China"
"32422",44421,"South Central China"
"32423",44422,"South Central China"
"32424",44423,"South Central China"
"32425",44424,"South Central China"
"32426",44425,"South Central China"
"32427",44426,"South Central China"
"32428",44427,"South Central China"
"32429",44428,"South Central China"
"32430",44429,"South Central China"
"32431",44430,"South Central China"
"32432",44431,"South Central China"
"32433",44432,"South Central China"
"32434",44433,"South Central China"
"32435",44434,"South Central China"
"32436",44435,"South Central China"
"32437",44436,"South Central China"
"32438",44437,"South Central China"
"32439",44438,"South Central China"
"32440",44439,"South Central China"
"32441",44440,"South Central China"
"32442",44441,"South Central China"
"32443",44442,"South Central China"
"32444",44443,"South Central China"
"32445",44444,"South Central China"
"32446",44445,"South Central China"
"32447",44446,"South Central China"
"32448",44447,"South Central China"
"32449",44448,"South Central China"
"32450",44449,"South Central China"
"32451",44450,"South Central China"
"32452",44451,"South Central China"
"32453",44452,"South Central China"
"32454",44453,"South Central China"
"32455",44454,"South Central China"
"32456",44455,"South Central China"
"32457",44456,"South Central China"
"32458",44457,"South Central China"
"32459",44458,"South Central China"
"32460",44459,"South Central China"
"32461",44460,"South Central China"
"32462",44461,"South Central China"
"32463",44462,"South Central China"
"32464",44463,"South Central China"
"32465",44464,"South Central China"
"32466",44465,"South Central China"
"32467",44466,"South Central China"
"32468",44467,"South Central China"
"32469",44468,"South Central China"
"32470",44469,"South Central China"
"32471",44470,"South Central China"
"32472",44471,"South Central China"
"32473",44472,"South Central China"
"32474",44473,"South Central China"
"32475",44474,"South Central China"
"32476",44475,"South Central China"
"32477",44476,"South Central China"
"32478",44477,"South Central China"
"32479",44478,"South Central China"
"32480",44479,"South Central China"
"32481",44480,"South Central China"
"32482",44481,"South Central China"
"32483",44482,"South Central China"
"32484",44483,"South Central China"
"32485",44484,"South Central China"
"32486",44485,"South Central China"
"32487",44486,"South Central China"
"32488",44487,"South Central China"
"32489",44488,"South Central China"
"32490",44489,"South Central China"
"32491",44490,"South Central China"
"32492",44491,"South Central China"
"32493",44492,"South Central China"
"32494",44493,"South Central China"
"32495",44494,"South Central China"
"32496",44495,"South Central China"
"32497",44496,"South Central China"
"32498",44497,"South Central China"
"32499",44498,"South Central China"
"32500",44499,"South Central China"
"32501",44500,"South Central China"
"32502",44501,"South Central China"
"32503",44502,"South Central China"
"32504",44503,"South Central China"
"32505",44504,"South Central China"
"32506",44505,"South Central China"
"32507",44506,"South Central China"
"32508",44507,"South Central China"
"32509",44508,"South Central China"
"32510",44509,"South Central China"
"32511",44510,"South Central China"
"32512",44511,"South Central China"
"32513",44512,"South Central China"
"32514",44513,"South Central China"
"32515",44514,"South Central China"
"32516",44515,"South Central China"
"32517",44516,"South Central China"
"32518",44517,"South Central China"
"32519",44518,"South Central China"
"32520",44519,"South Central China"
"32521",44520,"South Central China"
"32522",44521,"South Central China"
"32523",44522,"South Central China"
"32524",44523,"South Central China"
"32525",44524,"South Central China"
"32526",44525,"South Central China"
"32527",44526,"South Central China"
"32528",44527,"South Central China"
"32529",44528,"South Central China"
"32530",44529,"South Central China"
"32531",44530,"South Central China"
"32532",44531,"South Central China"
"32533",44532,"South Central China"
"32534",44533,"South Central China"
"32535",44534,"South Central China"
"32536",44535,"South Central China"
"32537",44536,"South Central China"
"32538",44537,"South Central China"
"32539",44538,"South Central China"
"32540",44539,"South Central China"
"32541",44540,"South Central China"
"32542",44541,"South Central China"
"32543",44542,"South Central China"
"32544",44543,"South Central China"
"32545",44544,"South Central China"
"32546",44545,"South Central China"
"32547",44546,"South Central China"
"32548",44547,"South Central China"
"32549",44548,"South Central China"
"32550",44549,"South Central China"
"32551",44550,"South Central China"
"32552",44551,"South Central China"
"32553",44552,"South Central China"
"32554",44553,"South Central China"
"32555",44554,"South Central China"
"32556",44555,"South Central China"
"32557",44556,"South Central China"
"32558",44557,"South Central China"
"32559",44558,"South Central China"
"32560",44559,"South Central China"
"32561",44560,"South Central China"
"32562",44561,"South Central China"
"32563",44562,"South Central China"
"32564",44563,"South Central China"
"32565",44564,"South Central China"
"32566",44565,"South Central China"
"32567",44566,"South Central China"
"32568",44567,"South Central China"
"32569",44568,"South Central China"
"32570",44569,"South Central China"
"32571",44570,"South Central China"
"32572",44571,"South Central China"
"32573",44572,"South Central China"
"32574",44573,"South Central China"
"32575",44574,"South Central China"
"32576",44575,"South Central China"
"32577",44576,"South Central China"
"32578",44577,"South Central China"
"32579",44578,"South Central China"
"32580",44579,"South Central China"
"32581",44580,"South Central China"
"32582",44581,"South Central China"
"32583",44582,"South Central China"
"32584",44583,"South Central China"
"32585",44584,"South Central China"
"32586",44585,"South Central China"
"32587",44586,"South Central China"
"32588",44587,"South Central China"
"32589",44588,"South Central China"
"32590",44589,"South Central China"
"32591",44590,"South Central China"
"32592",44591,"South Central China"
"32593",44592,"South Central China"
"32594",44593,"South Central China"
"32595",44594,"South Central China"
"32596",44595,"South Central China"
"32597",44596,"South Central China"
"32598",44597,"South Central China"
"32599",44598,"South Central China"
"32600",44599,"South Central China"
"32601",44600,"South Central China"
"32602",44601,"South Central China"
"32603",44602,"South Central China"
"32604",44603,"South Central China"
"32605",44604,"South Central China"
"32606",44605,"South Central China"
"32607",44606,"South Central China"
"32608",44607,"South Central China"
"32609",44608,"South Central China"
"32610",44609,"South Central China"
"32611",44610,"South Central China"
"32612",44611,"South Central China"
"32613",44612,"South Central China"
"32614",44613,"South Central China"
"32615",44614,"South Central China"
"32616",44615,"South Central China"
"32617",44616,"South Central China"
"32618",44617,"South Central China"
"32619",44618,"South Central China"
"32620",44619,"South Central China"
"32621",44620,"South Central China"
"32622",44621,"South Central China"
"32623",44622,"South Central China"
"32624",44623,"South Central China"
"32625",44624,"South Central China"
"32626",44625,"South Central China"
"32627",44626,"South Central China"
"32628",44627,"South Central China"
"32629",44628,"South Central China"
"32630",44629,"South Central China"
"32631",44630,"South Central China"
"32632",44631,"South Central China"
"32633",44632,"South Central China"
"32634",44633,"South Central China"
"32635",44634,"South Central China"
"32636",44635,"South Central China"
"32637",44636,"South Central China"
"32638",44637,"South Central China"
"32639",44638,"South Central China"
"32640",44639,"South Central China"
"32641",44640,"South Central China"
"32642",44641,"South Central China"
"32643",44642,"South Central China"
"32644",44643,"South Central China"
"32645",44644,"South Central China"
"32646",44645,"South Central China"
"32647",44646,"South Central China"
"32648",44647,"South Central China"
"32649",44648,"South Central China"
"32650",44649,"South Central China"
"32651",44650,"South Central China"
"32652",44651,"South Central China"
"32653",44652,"South Central China"
"32654",44653,"South Central China"
"32655",44654,"South Central China"
"32656",44655,"South Central China"
"32657",44656,"South Central China"
"32658",44657,"South Central China"
"32659",44658,"South Central China"
"32660",44659,"South Central China"
"32661",44660,"South Central China"
"32662",44661,"South Central China"
"32663",44662,"South Central China"
"32664",44663,"South Central China"
"32665",44664,"South Central China"
"32666",44665,"South Central China"
"32667",44666,"South Central China"
"32668",44667,"South Central China"
"32669",44668,"South Central China"
"32670",44669,"South Central China"
"32671",44670,"South Central China"
"32672",44671,"South Central China"
"32673",44672,"South Central China"
"32674",44673,"South Central China"
"32675",44674,"South Central China"
"32676",44675,"South Central China"
