"zip","region"
16921,"Northeast China"
16922,"Northeast China"
16923,"Northeast China"
16924,"Northeast China"
16925,"Northeast China"
16926,"Northeast China"
16927,"Northeast China"
16928,"Northeast China"
16929,"Northeast China"
16930,"Northeast China"
16931,"Northeast China"
16932,"Northeast China"
16933,"Northeast China"
16934,"Northeast China"
16935,"Northeast China"
16936,"Northeast China"
16937,"Northeast China"
16938,"Northeast China"
16939,"Northeast China"
16940,"Northeast China"
16941,"Northeast China"
16942,"Northeast China"
16943,"Northeast China"
16944,"Northeast China"
16945,"Northeast China"
16946,"Northeast China"
16947,"Northeast China"
16948,"Northeast China"
16949,"Northeast China"
16950,"Northeast China"
16951,"Northeast China"
16952,"Northeast China"
16953,"Northeast China"
16954,"Northeast China"
16955,"Northeast China"
16956,"Northeast China"
16957,"Northeast China"
16958,"Northeast China"
16959,"Northeast China"
16960,"Northeast China"
16961,"Northeast China"
16962,"Northeast China"
16963,"Northeast China"
16964,"Northeast China"
16965,"Northeast China"
16966,"Northeast China"
16967,"Northeast China"
16968,"Northeast China"
16969,"Northeast China"
16970,"Northeast China"
16971,"Northeast China"
16972,"Northeast China"
16973,"Northeast China"
16974,"Northeast China"
16975,"Northeast China"
16976,"Northeast China"
16977,"Northeast China"
16978,"Northeast China"
16979,"Northeast China"
16980,"Northeast China"
16981,"Northeast China"
16982,"Northeast China"
16983,"Northeast China"
16984,"Northeast China"
16985,"Northeast China"
16986,"Northeast China"
16987,"Northeast China"
16988,"Northeast China"
16989,"Northeast China"
16990,"Northeast China"
16991,"Northeast China"
16992,"Northeast China"
16993,"Northeast China"
16994,"Northeast China"
16995,"Northeast China"
16996,"Northeast China"
16997,"Northeast China"
16998,"Northeast China"
16999,"Northeast China"
20000,"East China"
20001,"East China"
20002,"East China"
20003,"East China"
20004,"East China"
20005,"East China"
20006,"East China"
20007,"East China"
20008,"East China"
20009,"East China"
20010,"East China"
20011,"East China"
20012,"East China"
20013,"East China"
20014,"East China"
20015,"East China"
20016,"East China"
20017,"East China"
20018,"East China"
20019,"East China"
20020,"East China"
20021,"East China"
20022,"East China"
20023,"East China"
20024,"East China"
20025,"East China"
20026,"East China"
20027,"East China"
20028,"East China"
20029,"East China"
20030,"East China"
20031,"East China"
20032,"East China"
20033,"East China"
20034,"East China"
20035,"East China"
20036,"East China"
20037,"East China"
20038,"East China"
20039,"East China"
20040,"East China"
20041,"East China"
20042,"East China"
20043,"East China"
20044,"East China"
20045,"East China"
20046,"East China"
20047,"East China"
20048,"East China"
20049,"East China"
20050,"East China"
20051,"East China"
20052,"East China"
20053,"East China"
20054,"East China"
20055,"East China"
20056,"East China"
20057,"East China"
20058,"East China"
20059,"East China"
20060,"East China"
20061,"East China"
20062,"East China"
20063,"East China"
20064,"East China"
20065,"East China"
20066,"East China"
20067,"East China"
20068,"East China"
20069,"East China"
20070,"East China"
20071,"East China"
20072,"East China"
20073,"East China"
20074,"East China"
20075,"East China"
20076,"East China"
20077,"East China"
20078,"East China"
20079,"East China"
20080,"East China"
20081,"East China"
20082,"East China"
20083,"East China"
20084,"East China"
20085,"East China"
20086,"East China"
20087,"East China"
20088,"East China"
20089,"East China"
20090,"East China"
20091,"East China"
20092,"East China"
20093,"East China"
20094,"East China"
20095,"East China"
20096,"East China"
20097,"East China"
20098,"East China"
20099,"East China"
20100,"East China"
20101,"East China"
20102,"East China"
20103,"East China"
20104,"East China"
20105,"East China"
20106,"East China"
20107,"East China"
20108,"East China"
20109,"East China"
20110,"East China"
20111,"East China"
20112,"East China"
20113,"East China"
20114,"East China"
20115,"East China"
20116,"East China"
20117,"East China"
20118,"East China"
20119,"East China"
20120,"East China"
20121,"East China"
20122,"East China"
20123,"East China"
20124,"East China"
20125,"East China"
20126,"East China"
20127,"East China"
20128,"East China"
20129,"East China"
20130,"East China"
20131,"East China"
20132,"East China"
20133,"East China"
20134,"East China"
20135,"East China"
20136,"East China"
20137,"East China"
20138,"East China"
20139,"East China"
20140,"East China"
20141,"East China"
20142,"East China"
20143,"East China"
20144,"East China"
20145,"East China"
20146,"East China"
20147,"East China"
20148,"East China"
20149,"East China"
20150,"East China"
20151,"East China"
20152,"East China"
20153,"East China"
20154,"East China"
20155,"East China"
20156,"East China"
20157,"East China"
20158,"East China"
20159,"East China"
20160,"East China"
20161,"East China"
20162,"East China"
20163,"East China"
20164,"East China"
20165,"East China"
20166,"East China"
20167,"East China"
20168,"East China"
20169,"East China"
20170,"East China"
20171,"East China"
20172,"East China"
20173,"East China"
20174,"East China"
20175,"East China"
20176,"East China"
20177,"East China"
20178,"East China"
20179,"East China"
20180,"East China"
20181,"East China"
20182,"East China"
20183,"East China"
20184,"East China"
20185,"East China"
20186,"East China"
20187,"East China"
20188,"East China"
20189,"East China"
20190,"East China"
20191,"East China"
20192,"East China"
20193,"East China"
20194,"East China"
20195,"East China"
20196,"East China"
20197,"East China"
20198,"East China"
20199,"East China"
20200,"East China"
20201,"East China"
20202,"East China"
20203,"East China"
20204,"East China"
20205,"East China"
20206,"East China"
20207,"East China"
20208,"East China"
20209,"East China"
20210,"East China"
20211,"East China"
20212,"East China"
20213,"East China"
20214,"East China"
20215,"East China"
20216,"East China"
20217,"East China"
20218,"East China"
20219,"East China"
20220,"East China"
20221,"East China"
20222,"East China"
20223,"East China"
20224,"East China"
20225,"East China"
20226,"East China"
20227,"East China"
20228,"East China"
20229,"East China"
20230,"East China"
20231,"East China"
20232,"East China"
20233,"East China"
20234,"East China"
20235,"East China"
20236,"East China"
20237,"East China"
20238,"East China"
20239,"East China"
20240,"East China"
20241,"East China"
20242,"East China"
20243,"East China"
20244,"East China"
20245,"East China"
20246,"East China"
20247,"East China"
20248,"East China"
20249,"East China"
20250,"East China"
20251,"East China"
20252,"East China"
20253,"East China"
20254,"East China"
20255,"East China"
20256,"East China"
20257,"East China"
20258,"East China"
20259,"East China"
20260,"East China"
20261,"East China"
20262,"East China"
20263,"East China"
20264,"East China"
20265,"East China"
20266,"East China"
20267,"East China"
20268,"East China"
20269,"East China"
20270,"East China"
20271,"East China"
20272,"East China"
20273,"East China"
20274,"East China"
20275,"East China"
20276,"East China"
20277,"East China"
20278,"East China"
20279,"East China"
20280,"East China"
20281,"East China"
20282,"East China"
20283,"East China"
20284,"East China"
20285,"East China"
20286,"East China"
20287,"East China"
20288,"East China"
20289,"East China"
20290,"East China"
20291,"East China"
20292,"East China"
20293,"East China"
20294,"East China"
20295,"East China"
20296,"East China"
20297,"East China"
20298,"East China"
20299,"East China"
20300,"East China"
20301,"East China"
20302,"East China"
20303,"East China"
20304,"East China"
20305,"East China"
20306,"East China"
20307,"East China"
20308,"East China"
20309,"East China"
20310,"East China"
20311,"East China"
20312,"East China"
20313,"East China"
20314,"East China"
20315,"East China"
20316,"East China"
20317,"East China"
20318,"East China"
20319,"East China"
20320,"East China"
20321,"East China"
20322,"East China"
20323,"East China"
20324,"East China"
20325,"East China"
20326,"East China"
20327,"East China"
20328,"East China"
20329,"East China"
20330,"East China"
20331,"East China"
20332,"East China"
20333,"East China"
20334,"East China"
20335,"East China"
20336,"East China"
20337,"East China"
20338,"East China"
20339,"East China"
20340,"East China"
20341,"East China"
20342,"East China"
20343,"East China"
20344,"East China"
20345,"East China"
20346,"East China"
20347,"East China"
20348,"East China"
20349,"East China"
20350,"East China"
20351,"East China"
20352,"East China"
20353,"East China"
20354,"East China"
20355,"East China"
20356,"East China"
20357,"East China"
20358,"East China"
20359,"East China"
20360,"East China"
20361,"East China"
20362,"East China"
20363,"East China"
20364,"East China"
20365,"East China"
20366,"East China"
20367,"East China"
20368,"East China"
20369,"East China"
20370,"East China"
20371,"East China"
20372,"East China"
20373,"East China"
20374,"East China"
20375,"East China"
20376,"East China"
20377,"East China"
20378,"East China"
20379,"East China"
20380,"East China"
20381,"East China"
20382,"East China"
20383,"East China"
20384,"East China"
20385,"East China"
20386,"East China"
20387,"East China"
20388,"East China"
20389,"East China"
20390,"East China"
20391,"East China"
20392,"East China"
20393,"East China"
20394,"East China"
20395,"East China"
20396,"East China"
20397,"East China"
20398,"East China"
20399,"East China"
20400,"East China"
20401,"East China"
20402,"East China"
20403,"East China"
20404,"East China"
20405,"East China"
20406,"East China"
20407,"East China"
20408,"East China"
20409,"East China"
20410,"East China"
20411,"East China"
20412,"East China"
20413,"East China"
20414,"East China"
20415,"East China"
20416,"East China"
20417,"East China"
20418,"East China"
20419,"East China"
20420,"East China"
20421,"East China"
20422,"East China"
20423,"East China"
20424,"East China"
20425,"East China"
20426,"East China"
20427,"East China"
20428,"East China"
20429,"East China"
20430,"East China"
20431,"East China"
20432,"East China"
20433,"East China"
20434,"East China"
20435,"East China"
20436,"East China"
20437,"East China"
20438,"East China"
20439,"East China"
20440,"East China"
20441,"East China"
20442,"East China"
20443,"East China"
20444,"East China"
20445,"East China"
20446,"East China"
20447,"East China"
20448,"East China"
20449,"East China"
20450,"East China"
20451,"East China"
20452,"East China"
20453,"East China"
20454,"East China"
20455,"East China"
20456,"East China"
20457,"East China"
20458,"East China"
20459,"East China"
20460,"East China"
20461,"East China"
20462,"East China"
20463,"East China"
20464,"East China"
20465,"East China"
20466,"East China"
20467,"East China"
20468,"East China"
20469,"East China"
20470,"East China"
20471,"East China"
20472,"East China"
20473,"East China"
20474,"East China"
20475,"East China"
20476,"East China"
20477,"East China"
20478,"East China"
20479,"East China"
20480,"East China"
20481,"East China"
20482,"East China"
20483,"East China"
20484,"East China"
20485,"East China"
20486,"East China"
20487,"East China"
20488,"East China"
20489,"East China"
20490,"East China"
20491,"East China"
20492,"East China"
20493,"East China"
20494,"East China"
20495,"East China"
20496,"East China"
20497,"East China"
20498,"East China"
20499,"East China"
20500,"East China"
20501,"East China"
20502,"East China"
20503,"East China"
20504,"East China"
20505,"East China"
20506,"East China"
20507,"East China"
20508,"East China"
20509,"East China"
20510,"East China"
20511,"East China"
20512,"East China"
20513,"East China"
20514,"East China"
20515,"East China"
20516,"East China"
20517,"East China"
20518,"East China"
20519,"East China"
20520,"East China"
20521,"East China"
20522,"East China"
20523,"East China"
20524,"East China"
20525,"East China"
20526,"East China"
20527,"East China"
20528,"East China"
20529,"East China"
20530,"East China"
20531,"East China"
20532,"East China"
20533,"East China"
20534,"East China"
20535,"East China"
20536,"East China"
20537,"East China"
20538,"East China"
20539,"East China"
20540,"East China"
20541,"East China"
20542,"East China"
20543,"East China"
20544,"East China"
20545,"East China"
20546,"East China"
20547,"East China"
20548,"East China"
20549,"East China"
20550,"East China"
20551,"East China"
20552,"East China"
20553,"East China"
20554,"East China"
20555,"East China"
20556,"East China"
20557,"East China"
20558,"East China"
20559,"East China"
20560,"East China"
20561,"East China"
20562,"East China"
20563,"East China"
20564,"East China"
20565,"East China"
20566,"East China"
20567,"East China"
20568,"East China"
20569,"East China"
20570,"East China"
20571,"East China"
20572,"East China"
20573,"East China"
20574,"East China"
20575,"East China"
20576,"East China"
20577,"East China"
20578,"East China"
20579,"East China"
20580,"East China"
20581,"East China"
20582,"East China"
20583,"East China"
20584,"East China"
20585,"East China"
20586,"East China"
20587,"East China"
20588,"East China"
20589,"East China"
20590,"East China"
20591,"East China"
20592,"East China"
20593,"East China"
20594,"East China"
20595,"East China"
20596,"East China"
20597,"East China"
20598,"East China"
20599,"East China"
20600,"East China"
20601,"East China"
20602,"East China"
20603,"East China"
20604,"East China"
20605,"East China"
20606,"East China"
20607,"East China"
20608,"East China"
20609,"East China"
20610,"East China"
20611,"East China"
20612,"East China"
20613,"East China"
20614,"East China"
20615,"East China"
20616,"East China"
20617,"East China"
20618,"East China"
20619,"East China"
20620,"East China"
20621,"East China"
20622,"East China"
20623,"East China"
20624,"East China"
20625,"East China"
20626,"East China"
20627,"East China"
20628,"East China"
20629,"East China"
20630,"East China"
20631,"East China"
20632,"East China"
20633,"East China"
20634,"East China"
20635,"East China"
20636,"East China"
20637,"East China"
20638,"East China"
20639,"East China"
20640,"East China"
20641,"East China"
20642,"East China"
20643,"East China"
20644,"East China"
20645,"East China"
20646,"East China"
20647,"East China"
20648,"East China"
20649,"East China"
20650,"East China"
20651,"East China"
20652,"East China"
20653,"East China"
20654,"East China"
20655,"East China"
20656,"East China"
20657,"East China"
20658,"East China"
20659,"East China"
20660,"East China"
20661,"East China"
20662,"East China"
20663,"East China"
20664,"East China"
20665,"East China"
20666,"East China"
20667,"East China"
20668,"East China"
20669,"East China"
20670,"East China"
20671,"East China"
20672,"East China"
20673,"East China"
20674,"East China"
20675,"East China"
20676,"East China"
20677,"East China"
20678,"East China"
20679,"East China"
20680,"East China"
20681,"East China"
20682,"East China"
20683,"East China"
20684,"East China"
20685,"East China"
20686,"East China"
20687,"East China"
20688,"East China"
20689,"East China"
20690,"East China"
20691,"East China"
20692,"East China"
20693,"East China"
20694,"East China"
20695,"East China"
20696,"East China"
20697,"East China"
20698,"East China"
20699,"East China"
20700,"East China"
20701,"East China"
20702,"East China"
20703,"East China"
20704,"East China"
20705,"East China"
20706,"East China"
20707,"East China"
20708,"East China"
20709,"East China"
20710,"East China"
20711,"East China"
20712,"East China"
20713,"East China"
20714,"East China"
20715,"East China"
20716,"East China"
20717,"East China"
20718,"East China"
20719,"East China"
20720,"East China"
20721,"East China"
20722,"East China"
20723,"East China"
20724,"East China"
20725,"East China"
20726,"East China"
20727,"East China"
20728,"East China"
20729,"East China"
20730,"East China"
20731,"East China"
20732,"East China"
20733,"East China"
20734,"East China"
20735,"East China"
20736,"East China"
20737,"East China"
20738,"East China"
20739,"East China"
20740,"East China"
20741,"East China"
20742,"East China"
20743,"East China"
20744,"East China"
20745,"East China"
20746,"East China"
20747,"East China"
20748,"East China"
20749,"East China"
20750,"East China"
20751,"East China"
20752,"East China"
20753,"East China"
20754,"East China"
20755,"East China"
20756,"East China"
20757,"East China"
20758,"East China"
20759,"East China"
20760,"East China"
20761,"East China"
20762,"East China"
20763,"East China"
20764,"East China"
20765,"East China"
20766,"East China"
20767,"East China"
20768,"East China"
20769,"East China"
20770,"East China"
20771,"East China"
20772,"East China"
20773,"East China"
20774,"East China"
20775,"East China"
20776,"East China"
20777,"East China"
20778,"East China"
20779,"East China"
20780,"East China"
20781,"East China"
20782,"East China"
20783,"East China"
20784,"East China"
20785,"East China"
20786,"East China"
20787,"East China"
20788,"East China"
20789,"East China"
20790,"East China"
20791,"East China"
20792,"East China"
20793,"East China"
20794,"East China"
20795,"East China"
20796,"East China"
20797,"East China"
20798,"East China"
20799,"East China"
20800,"East China"
20801,"East China"
20802,"East China"
20803,"East China"
20804,"East China"
20805,"East China"
20806,"East China"
20807,"East China"
20808,"East China"
20809,"East China"
20810,"East China"
20811,"East China"
20812,"East China"
20813,"East China"
20814,"East China"
20815,"East China"
20816,"East China"
20817,"East China"
20818,"East China"
20819,"East China"
20820,"East China"
20821,"East China"
20822,"East China"
20823,"East China"
20824,"East China"
20825,"East China"
20826,"East China"
20827,"East China"
20828,"East China"
20829,"East China"
20830,"East China"
20831,"East China"
20832,"East China"
20833,"East China"
20834,"East China"
20835,"East China"
20836,"East China"
20837,"East China"
20838,"East China"
20839,"East China"
20840,"East China"
20841,"East China"
20842,"East China"
20843,"East China"
20844,"East China"
20845,"East China"
20846,"East China"
20847,"East China"
20848,"East China"
20849,"East China"
20850,"East China"
20851,"East China"
20852,"East China"
20853,"East China"
20854,"East China"
20855,"East China"
20856,"East China"
20857,"East China"
20858,"East China"
20859,"East China"
20860,"East China"
20861,"East China"
20862,"East China"
20863,"East China"
20864,"East China"
20865,"East China"
20866,"East China"
20867,"East China"
20868,"East China"
20869,"East China"
20870,"East China"
20871,"East China"
20872,"East China"
20873,"East China"
20874,"East China"
20875,"East China"
20876,"East China"
20877,"East China"
20878,"East China"
20879,"East China"
20880,"East China"
20881,"East China"
20882,"East China"
20883,"East China"
20884,"East China"
20885,"East China"
20886,"East China"
20887,"East China"
20888,"East China"
20889,"East China"
20890,"East China"
20891,"East China"
20892,"East China"
20893,"East China"
20894,"East China"
20895,"East China"
20896,"East China"
20897,"East China"
20898,"East China"
20899,"East China"
20900,"East China"
20901,"East China"
20902,"East China"
20903,"East China"
20904,"East China"
20905,"East China"
20906,"East China"
20907,"East China"
20908,"East China"
20909,"East China"
20910,"East China"
20911,"East China"
20912,"East China"
20913,"East China"
20914,"East China"
20915,"East China"
20916,"East China"
20917,"East China"
20918,"East China"
20919,"East China"
20920,"East China"
20921,"East China"
20922,"East China"
20923,"East China"
20924,"East China"
20925,"East China"
20926,"East China"
20927,"East China"
20928,"East China"
20929,"East China"
20930,"East China"
20931,"East China"
20932,"East China"
20933,"East China"
20934,"East China"
20935,"East China"
20936,"East China"
20937,"East China"
20938,"East China"
20939,"East China"
20940,"East China"
20941,"East China"
20942,"East China"
20943,"East China"
20944,"East China"
20945,"East China"
20946,"East China"
20947,"East China"
20948,"East China"
20949,"East China"
20950,"East China"
20951,"East China"
20952,"East China"
20953,"East China"
20954,"East China"
20955,"East China"
20956,"East China"
20957,"East China"
20958,"East China"
20959,"East China"
20960,"East China"
20961,"East China"
20962,"East China"
20963,"East China"
20964,"East China"
20965,"East China"
20966,"East China"
20967,"East China"
20968,"East China"
20969,"East China"
20970,"East China"
20971,"East China"
20972,"East China"
20973,"East China"
20974,"East China"
20975,"East China"
20976,"East China"
20977,"East China"
20978,"East China"
20979,"East China"
20980,"East China"
20981,"East China"
20982,"East China"
20983,"East China"
20984,"East China"
20985,"East China"
20986,"East China"
20987,"East China"
20988,"East China"
20989,"East China"
20990,"East China"
20991,"East China"
20992,"East China"
20993,"East China"
20994,"East China"
20995,"East China"
20996,"East China"
20997,"East China"
20998,"East China"
20999,"East China"
21000,"East China"
21001,"East China"
21002,"East China"
21003,"East China"
21004,"East China"
21005,"East China"
21006,"East China"
21007,"East China"
21008,"East China"
21009,"East China"
21010,"East China"
21011,"East China"
21012,"East China"
21013,"East China"
21014,"East China"
21015,"East China"
21016,"East China"
21017,"East China"
21018,"East China"
21019,"East China"
21020,"East China"
21021,"East China"
21022,"East China"
21023,"East China"
21024,"East China"
21025,"East China"
21026,"East China"
21027,"East China"
21028,"East China"
21029,"East China"
21030,"East China"
21031,"East China"
21032,"East China"
21033,"East China"
21034,"East China"
21035,"East China"
21036,"East China"
21037,"East China"
21038,"East China"
21039,"East China"
21040,"East China"
21041,"East China"
21042,"East China"
21043,"East China"
21044,"East China"
21045,"East China"
21046,"East China"
21047,"East China"
21048,"East China"
21049,"East China"
21050,"East China"
21051,"East China"
21052,"East China"
21053,"East China"
21054,"East China"
21055,"East China"
21056,"East China"
21057,"East China"
21058,"East China"
21059,"East China"
21060,"East China"
21061,"East China"
21062,"East China"
21063,"East China"
21064,"East China"
21065,"East China"
21066,"East China"
21067,"East China"
21068,"East China"
21069,"East China"
21070,"East China"
21071,"East China"
21072,"East China"
21073,"East China"
21074,"East China"
21075,"East China"
21076,"East China"
21077,"East China"
21078,"East China"
21079,"East China"
21080,"East China"
21081,"East China"
21082,"East China"
21083,"East China"
21084,"East China"
21085,"East China"
21086,"East China"
21087,"East China"
21088,"East China"
21089,"East China"
21090,"East China"
21091,"East China"
21092,"East China"
21093,"East China"
21094,"East China"
21095,"East China"
21096,"East China"
21097,"East China"
21098,"East China"
21099,"East China"
21100,"East China"
21101,"East China"
21102,"East China"
21103,"East China"
21104,"East China"
21105,"East China"
21106,"East China"
21107,"East China"
21108,"East China"
21109,"East China"
21110,"East China"
21111,"East China"
21112,"East China"
21113,"East China"
21114,"East China"
21115,"East China"
21116,"East China"
21117,"East China"
21118,"East China"
21119,"East China"
21120,"East China"
21121,"East China"
21122,"East China"
21123,"East China"
21124,"East China"
21125,"East China"
21126,"East China"
21127,"East China"
21128,"East China"
21129,"East China"
21130,"East China"
21131,"East China"
21132,"East China"
21133,"East China"
21134,"East China"
21135,"East China"
21136,"East China"
21137,"East China"
21138,"East China"
21139,"East China"
21140,"East China"
21141,"East China"
21142,"East China"
21143,"East China"
21144,"East China"
21145,"East China"
21146,"East China"
21147,"East China"
21148,"East China"
21149,"East China"
21150,"East China"
21151,"East China"
21152,"East China"
21153,"East China"
21154,"East China"
21155,"East China"
21156,"East China"
21157,"East China"
21158,"East China"
21159,"East China"
21160,"East China"
21161,"East China"
21162,"East China"
21163,"East China"
21164,"East China"
21165,"East China"
21166,"East China"
21167,"East China"
21168,"East China"
21169,"East China"
21170,"East China"
21171,"East China"
21172,"East China"
21173,"East China"
21174,"East China"
21175,"East China"
21176,"East China"
21177,"East China"
21178,"East China"
21179,"East China"
21180,"East China"
21181,"East China"
21182,"East China"
21183,"East China"
21184,"East China"
21185,"East China"
21186,"East China"
21187,"East China"
21188,"East China"
21189,"East China"
21190,"East China"
21191,"East China"
21192,"East China"
21193,"East China"
21194,"East China"
21195,"East China"
21196,"East China"
21197,"East China"
21198,"East China"
21199,"East China"
21200,"East China"
21201,"East China"
21202,"East China"
21203,"East China"
21204,"East China"
21205,"East China"
21206,"East China"
21207,"East China"
21208,"East China"
21209,"East China"
21210,"East China"
21211,"East China"
21212,"East China"
21213,"East China"
21214,"East China"
21215,"East China"
21216,"East China"
21217,"East China"
21218,"East China"
21219,"East China"
21220,"East China"
21221,"East China"
21222,"East China"
21223,"East China"
21224,"East China"
21225,"East China"
21226,"East China"
21227,"East China"
21228,"East China"
21229,"East China"
21230,"East China"
21231,"East China"
21232,"East China"
21233,"East China"
21234,"East China"
21235,"East China"
21236,"East China"
21237,"East China"
21238,"East China"
21239,"East China"
21240,"East China"
21241,"East China"
21242,"East China"
21243,"East China"
21244,"East China"
21245,"East China"
21246,"East China"
21247,"East China"
21248,"East China"
21249,"East China"
21250,"East China"
21251,"East China"
21252,"East China"
21253,"East China"
21254,"East China"
21255,"East China"
21256,"East China"
21257,"East China"
21258,"East China"
21259,"East China"
21260,"East China"
21261,"East China"
21262,"East China"
21263,"East China"
21264,"East China"
21265,"East China"
21266,"East China"
21267,"East China"
21268,"East China"
21269,"East China"
21270,"East China"
21271,"East China"
21272,"East China"
21273,"East China"
21274,"East China"
21275,"East China"
21276,"East China"
21277,"East China"
21278,"East China"
21279,"East China"
21280,"East China"
21281,"East China"
21282,"East China"
21283,"East China"
21284,"East China"
21285,"East China"
21286,"East China"
21287,"East China"
21288,"East China"
21289,"East China"
21290,"East China"
21291,"East China"
21292,"East China"
21293,"East China"
21294,"East China"
21295,"East China"
21296,"East China"
21297,"East China"
21298,"East China"
21299,"East China"
21300,"East China"
21301,"East China"
21302,"East China"
21303,"East China"
21304,"East China"
21305,"East China"
21306,"East China"
21307,"East China"
21308,"East China"
21309,"East China"
21310,"East China"
21311,"East China"
21312,"East China"
21313,"East China"
21314,"East China"
21315,"East China"
21316,"East China"
21317,"East China"
21318,"East China"
21319,"East China"
21320,"East China"
21321,"East China"
21322,"East China"
21323,"East China"
21324,"East China"
21325,"East China"
21326,"East China"
21327,"East China"
21328,"East China"
21329,"East China"
21330,"East China"
21331,"East China"
21332,"East China"
21333,"East China"
21334,"East China"
21335,"East China"
21336,"East China"
21337,"East China"
21338,"East China"
21339,"East China"
21340,"East China"
21341,"East China"
21342,"East China"
21343,"East China"
21344,"East China"
21345,"East China"
21346,"East China"
21347,"East China"
21348,"East China"
21349,"East China"
21350,"East China"
21351,"East China"
21352,"East China"
21353,"East China"
21354,"East China"
21355,"East China"
21356,"East China"
21357,"East China"
21358,"East China"
21359,"East China"
21360,"East China"
21361,"East China"
21362,"East China"
21363,"East China"
21364,"East China"
21365,"East China"
21366,"East China"
21367,"East China"
21368,"East China"
21369,"East China"
21370,"East China"
21371,"East China"
21372,"East China"
21373,"East China"
21374,"East China"
21375,"East China"
21376,"East China"
21377,"East China"
21378,"East China"
21379,"East China"
21380,"East China"
21381,"East China"
21382,"East China"
21383,"East China"
21384,"East China"
21385,"East China"
21386,"East China"
21387,"East China"
21388,"East China"
21389,"East China"
21390,"East China"
21391,"East China"
21392,"East China"
21393,"East China"
21394,"East China"
21395,"East China"
21396,"East China"
21397,"East China"
21398,"East China"
21399,"East China"
21400,"East China"
21401,"East China"
21402,"East China"
21403,"East China"
21404,"East China"
21405,"East China"
21406,"East China"
21407,"East China"
21408,"East China"
21409,"East China"
21410,"East China"
21411,"East China"
21412,"East China"
21413,"East China"
21414,"East China"
21415,"East China"
21416,"East China"
21417,"East China"
21418,"East China"
21419,"East China"
21420,"East China"
21421,"East China"
21422,"East China"
21423,"East China"
21424,"East China"
21425,"East China"
21426,"East China"
21427,"East China"
21428,"East China"
21429,"East China"
21430,"East China"
21431,"East China"
21432,"East China"
21433,"East China"
21434,"East China"
21435,"East China"
21436,"East China"
21437,"East China"
21438,"East China"
21439,"East China"
21440,"East China"
21441,"East China"
21442,"East China"
21443,"East China"
21444,"East China"
21445,"East China"
21446,"East China"
21447,"East China"
21448,"East China"
21449,"East China"
21450,"East China"
21451,"East China"
21452,"East China"
21453,"East China"
21454,"East China"
21455,"East China"
21456,"East China"
21457,"East China"
21458,"East China"
21459,"East China"
21460,"East China"
21461,"East China"
21462,"East China"
21463,"East China"
21464,"East China"
21465,"East China"
21466,"East China"
21467,"East China"
21468,"East China"
21469,"East China"
21470,"East China"
21471,"East China"
21472,"East China"
21473,"East China"
21474,"East China"
21475,"East China"
21476,"East China"
21477,"East China"
21478,"East China"
21479,"East China"
21480,"East China"
21481,"East China"
21482,"East China"
21483,"East China"
21484,"East China"
21485,"East China"
21486,"East China"
21487,"East China"
21488,"East China"
21489,"East China"
21490,"East China"
21491,"East China"
21492,"East China"
21493,"East China"
21494,"East China"
21495,"East China"
21496,"East China"
21497,"East China"
21498,"East China"
21499,"East China"
21500,"East China"
21501,"East China"
21502,"East China"
21503,"East China"
21504,"East China"
21505,"East China"
21506,"East China"
21507,"East China"
21508,"East China"
21509,"East China"
21510,"East China"
21511,"East China"
21512,"East China"
21513,"East China"
21514,"East China"
21515,"East China"
21516,"East China"
21517,"East China"
21518,"East China"
21519,"East China"
21520,"East China"
21521,"East China"
21522,"East China"
21523,"East China"
21524,"East China"
21525,"East China"
21526,"East China"
21527,"East China"
21528,"East China"
21529,"East China"
21530,"East China"
21531,"East China"
21532,"East China"
21533,"East China"
21534,"East China"
21535,"East China"
21536,"East China"
21537,"East China"
21538,"East China"
21539,"East China"
21540,"East China"
21541,"East China"
21542,"East China"
21543,"East China"
21544,"East China"
21545,"East China"
21546,"East China"
21547,"East China"
21548,"East China"
21549,"East China"
21550,"East China"
21551,"East China"
21552,"East China"
21553,"East China"
21554,"East China"
21555,"East China"
21556,"East China"
21557,"East China"
21558,"East China"
21559,"East China"
21560,"East China"
21561,"East China"
21562,"East China"
21563,"East China"
21564,"East China"
21565,"East China"
21566,"East China"
21567,"East China"
21568,"East China"
21569,"East China"
21570,"East China"
21571,"East China"
21572,"East China"
21573,"East China"
21574,"East China"
21575,"East China"
21576,"East China"
21577,"East China"
21578,"East China"
21579,"East China"
21580,"East China"
21581,"East China"
21582,"East China"
21583,"East China"
21584,"East China"
21585,"East China"
21586,"East China"
21587,"East China"
21588,"East China"
21589,"East China"
21590,"East China"
21591,"East China"
21592,"East China"
21593,"East China"
21594,"East China"
21595,"East China"
21596,"East China"
21597,"East China"
21598,"East China"
21599,"East China"
21600,"East China"
21601,"East China"
21602,"East China"
21603,"East China"
21604,"East China"
21605,"East China"
21606,"East China"
21607,"East China"
21608,"East China"
21609,"East China"
21610,"East China"
21611,"East China"
21612,"East China"
21613,"East China"
21614,"East China"
21615,"East China"
21616,"East China"
21617,"East China"
21618,"East China"
21619,"East China"
21620,"East China"
21621,"East China"
21622,"East China"
21623,"East China"
21624,"East China"
21625,"East China"
21626,"East China"
21627,"East China"
21628,"East China"
21629,"East China"
21630,"East China"
21631,"East China"
21632,"East China"
21633,"East China"
21634,"East China"
21635,"East China"
21636,"East China"
21637,"East China"
21638,"East China"
21639,"East China"
