"zipcode","urbanity","region"
31270,1,"sud-ouest"
66000,1,"sud-est"
2270,3,"reste"
30150,3,"sud-est"
7380,3,"sud-est"
77380,2,"idf"
26300,3,"sud-est"
49650,3,"reste"
59163,1,"nord"
23270,3,"sud-ouest"
64240,3,"sud-ouest"
46200,3,"sud-ouest"
25200,1,"est"
20127,3,"reste"
80220,3,"nord"
60157,3,"nord"
34800,3,"sud-est"
33430,3,"sud-ouest"
31310,3,"sud-ouest"
38118,3,"sud-est"
42570,1,"sud-est"
43580,3,"sud-est"
48310,3,"sud-ouest"
48000,2,"sud-ouest"
52330,3,"est"
51390,3,"est"
54780,2,"est"
54850,2,"est"
57580,3,"est"
58500,3,"reste"
58530,3,"reste"
61150,3,"reste"
67990,3,"est"
66390,1,"sud-est"
63670,2,"sud-est"
65660,3,"sud-ouest"
64320,1,"sud-ouest"
69600,1,"sud-est"
69870,3,"sud-est"
75003,1,"idf"
76920,1,"reste"
1140,3,"sud-est"
6330,1,"sud-est"
6550,2,"sud-ouest"
13115,1,"sud-est"
18350,3,"reste"
17430,3,"sud-ouest"
24210,3,"sud-ouest"
21210,3,"est"
22820,3,"reste"
21500,3,"est"
26470,3,"sud-est"
44590,3,"reste"
62880,1,"nord"
25620,3,"est"
32120,3,"sud-ouest"
64440,3,"sud-ouest"
24250,3,"sud-ouest"
64200,2,"sud-ouest"
45140,1,"reste"
35170,1,"reste"
34300,2,"sud-est"
59218,3,"nord"
2880,3,"reste"
30820,1,"sud-est"
97432,3,"outre-mer"
67205,1,"est"
80230,3,"nord"
80134,3,"nord"
67560,3,"est"
67680,3,"est"
68270,1,"est"
86160,3,"sud-ouest"
86400,3,"sud-ouest"
97314,3,"outre-mer"
24230,3,"sud-ouest"
59271,3,"nord"
10430,1,"est"
8380,3,"sud-est"
65290,2,"sud-ouest"
18330,3,"reste"
45190,3,"reste"
51460,3,"est"
81710,3,"sud-ouest"
57290,2,"est"
57470,2,"est"
57915,3,"est"
71880,1,"reste"
89340,2,"reste"
43350,3,"sud-est"
44400,1,"reste"
32340,3,"sud-ouest"
6390,2,"sud-est"
13300,2,"sud-est"
23110,3,"sud-ouest"
75011,1,"idf"
38870,3,"sud-est"
59171,2,"nord"
59175,1,"nord"
59169,1,"nord"
42410,3,"sud-est"
56590,1,"reste"
44980,1,"reste"
53360,3,"reste"
14810,3,"reste"
72430,3,"reste"
72510,3,"reste"
90340,3,"est"
49340,3,"reste"
52700,3,"est"
27850,3,"reste"
24110,3,"sud-ouest"
38320,2,"sud-est"
3360,3,"sud-ouest"
77660,3,"idf"
30132,1,"sud-est"
18400,3,"reste"
49360,3,"reste"
26560,3,"sud-est"
20246,3,"reste"
69006,1,"sud-est"
59114,3,"nord"
87410,1,"sud-ouest"
65320,3,"sud-ouest"
68950,1,"est"
60730,3,"nord"
17150,3,"sud-ouest"
45630,3,"reste"
58390,3,"reste"
64270,3,"sud-ouest"
53700,3,"reste"
86550,1,"sud-ouest"
32400,3,"sud-ouest"
59293,2,"nord"
72150,3,"reste"
36270,3,"reste"
83640,1,"sud-est"
43530,3,"sud-est"
26750,3,"sud-est"
88200,2,"est"
79270,1,"sud-ouest"
60820,3,"nord"
25770,1,"est"
25410,3,"est"
44680,3,"reste"
20146,3,"reste"
29830,3,"reste"
67510,3,"est"
49670,3,"reste"
78160,1,"idf"
84410,3,"sud-est"
92300,1,"idf"
59660,2,"nord"
63260,3,"sud-est"
60380,3,"nord"
20133,3,"reste"
14840,1,"reste"
20112,3,"reste"
73300,2,"sud-est"
12850,2,"sud-ouest"
50860,3,"reste"
62142,3,"nord"
62420,1,"nord"
66380,2,"sud-est"
13420,1,"sud-est"
14760,1,"reste"
38144,3,"sud-est"
27190,3,"reste"
73720,3,"sud-est"
54570,3,"est"
65300,3,"sud-ouest"
34670,1,"sud-est"
77570,3,"idf"
62840,2,"nord"
82220,3,"sud-ouest"
22620,3,"reste"
44750,3,"reste"
57510,3,"est"
61310,3,"reste"
97228,3,"outre-mer"
89330,3,"reste"
33123,3,"sud-ouest"
31620,3,"sud-ouest"
95620,2,"idf"
59223,1,"nord"
34260,3,"sud-est"
80980,3,"nord"
80600,2,"nord"
78610,2,"idf"
86280,1,"sud-ouest"
91430,1,"idf"
84570,3,"sud-est"
97360,3,"outre-mer"
10280,3,"est"
18170,3,"reste"
18260,3,"reste"
54240,2,"est"
59496,1,"nord"
40300,3,"sud-ouest"
40370,3,"sud-ouest"
58460,3,"reste"
63220,3,"sud-est"
88630,3,"est"
43420,3,"sud-est"
77144,2,"idf"
77150,3,"idf"
77460,3,"idf"
64450,3,"sud-ouest"
47410,3,"sud-ouest"
11620,3,"sud-est"
56680,3,"reste"
76130,1,"reste"
14370,2,"reste"
44710,3,"reste"
12560,3,"sud-ouest"
26310,3,"sud-est"
19160,3,"sud-ouest"
22410,3,"reste"
38250,3,"sud-est"
89600,3,"reste"
69550,3,"sud-est"
5310,3,"reste"
81200,3,"sud-ouest"
14420,3,"reste"
19470,3,"sud-ouest"
60640,3,"nord"
62670,1,"nord"
63920,3,"sud-est"
63115,2,"sud-est"
42114,3,"sud-est"
13850,2,"sud-est"
45380,2,"reste"
77610,3,"idf"
38770,3,"sud-est"
53420,3,"reste"
90360,3,"est"
57920,3,"est"
50190,3,"reste"
38930,3,"sud-est"
35350,3,"reste"
53140,3,"reste"
86420,3,"sud-ouest"
49350,3,"reste"
74210,2,"sud-est"
68660,3,"est"
38180,1,"sud-est"
27570,3,"reste"
78600,1,"idf"
84460,3,"sud-est"
91770,2,"idf"
11140,3,"sud-est"
8390,3,"sud-est"
7100,2,"reste"
59118,1,"nord"
76400,3,"reste"
21600,1,"est"
62920,2,"nord"
41140,3,"reste"
82230,3,"sud-ouest"
25750,3,"est"
95490,1,"idf"
30430,3,"sud-est"
67250,3,"est"
80170,3,"nord"
59232,3,"nord"
54550,2,"est"
54160,3,"est"
68680,3,"est"
10230,3,"est"
58170,3,"reste"
18190,3,"reste"
48190,3,"sud-ouest"
51420,3,"est"
47320,3,"sud-ouest"
25960,1,"est"
37330,3,"reste"
4140,3,"reste"
4290,3,"sud-est"
57950,1,"est"
47000,2,"sud-ouest"
70100,2,"est"
63118,1,"sud-est"
32240,3,"sud-ouest"
6470,3,"sud-ouest"
13119,1,"sud-est"
77181,2,"idf"
77350,1,"idf"
13440,3,"sud-est"
14140,3,"reste"
44740,2,"reste"
1640,3,"sud-ouest"
14750,2,"reste"
49540,3,"reste"
27270,3,"reste"
22160,3,"reste"
22190,1,"reste"
29810,3,"reste"
35730,3,"reste"
60840,3,"nord"
69830,3,"sud-est"
32370,3,"sud-ouest"
52310,3,"est"
58340,3,"reste"
59610,2,"nord"
76860,3,"reste"
33138,2,"sud-ouest"
69004,1,"sud-est"
10340,3,"est"
30560,2,"sud-est"
37370,3,"reste"
87120,3,"sud-ouest"
69008,1,"sud-est"
74470,3,"sud-est"
84270,1,"sud-est"
85310,3,"reste"
49310,3,"reste"
27640,3,"reste"
20138,3,"reste"
9290,3,"idf"
13650,1,"sud-est"
32390,3,"sud-ouest"
78126,2,"idf"
59780,1,"nord"
17740,3,"sud-ouest"
18500,2,"reste"
4190,3,"reste"
77184,1,"idf"
31850,1,"sud-ouest"
39290,3,"est"
10140,3,"est"
26150,3,"sud-est"
13009,1,"sud-est"
68830,3,"est"
24360,3,"sud-ouest"
57160,1,"est"
67230,2,"est"
43620,3,"sud-est"
55240,3,"est"
91210,1,"idf"
25450,3,"est"
32500,3,"sud-ouest"
66100,1,"sud-est"
17370,3,"sud-ouest"
62172,1,"nord"
27670,2,"reste"
33180,3,"sud-ouest"
35720,3,"reste"
95450,3,"idf"
94400,1,"idf"
14780,1,"reste"
59283,1,"nord"
74370,3,"sud-est"
97423,3,"outre-mer"
93160,1,"idf"
84170,2,"sud-est"
24220,3,"sud-ouest"
33127,2,"sud-ouest"
46700,3,"sud-ouest"
31790,1,"sud-ouest"
36190,3,"reste"
41700,3,"reste"
68630,2,"est"
92210,1,"idf"
89770,3,"reste"
10350,3,"est"
45150,2,"reste"
54130,1,"est"
59430,1,"nord"
59350,1,"nord"
6740,1,"est"
4150,3,"reste"
4250,3,"sud-est"
57530,3,"est"
77090,1,"idf"
64160,3,"sud-ouest"
75004,1,"idf"
62440,1,"nord"
62660,2,"nord"
29380,3,"reste"
69002,1,"sud-est"
69530,3,"sud-est"
1260,3,"sud-ouest"
14310,3,"reste"
12310,3,"sud-ouest"
26130,3,"sud-est"
72340,3,"reste"
60660,3,"nord"
63680,3,"sud-est"
60134,3,"nord"
49410,3,"reste"
39210,3,"est"
33750,3,"sud-ouest"
29260,2,"reste"
75006,1,"idf"
64520,3,"sud-ouest"
67160,3,"est"
60700,2,"nord"
77600,2,"idf"
21630,3,"est"
32190,3,"sud-ouest"
59128,1,"nord"
86310,3,"sud-ouest"
89240,3,"reste"
14880,1,"reste"
20139,3,"reste"
56750,3,"reste"
74110,3,"sud-est"
30530,3,"sud-est"
67870,2,"est"
68200,1,"est"
90160,1,"est"
30122,3,"sud-est"
62870,3,"nord"
68260,1,"est"
45620,3,"reste"
62400,2,"nord"
28120,3,"reste"
43490,3,"sud-est"
89000,2,"reste"
40550,3,"sud-ouest"
18410,3,"reste"
83119,3,"sud-est"
63870,1,"sud-est"
71210,2,"reste"
76119,3,"reste"
14400,2,"reste"
58310,3,"reste"
21530,3,"est"
10260,3,"est"
16170,3,"sud-ouest"
62151,2,"nord"
20219,3,"reste"
38980,3,"sud-est"
42720,3,"sud-est"
52290,3,"est"
1150,2,"sud-est"
66130,3,"sud-est"
38112,3,"sud-est"
71460,3,"reste"
57100,2,"est"
97160,3,"outre-mer"
36260,3,"reste"
72190,1,"reste"
13360,1,"sud-est"
34270,3,"sud-est"
35560,3,"reste"
3500,3,"reste"
29900,2,"reste"
48170,3,"sud-ouest"
31550,3,"sud-ouest"
69960,1,"sud-est"
76940,3,"reste"
30840,3,"sud-est"
30650,1,"sud-est"
34630,3,"sud-est"
67500,2,"est"
20100,3,"reste"
97400,1,"outre-mer"
91620,1,"idf"
97113,3,"outre-mer"
31580,3,"sud-ouest"
41350,2,"reste"
55250,3,"est"
51320,3,"est"
92140,1,"idf"
88370,3,"est"
43450,3,"sud-est"
38530,3,"sud-est"
38700,1,"sud-est"
42440,3,"sud-est"
56240,3,"reste"
56570,1,"reste"
60420,3,"nord"
61290,3,"reste"
50120,1,"reste"
60127,3,"nord"
27150,3,"reste"
38300,2,"sud-est"
35330,3,"reste"
8250,3,"sud-ouest"
37150,3,"reste"
43140,3,"sud-est"
59148,1,"nord"
2640,3,"sud-est"
36370,3,"reste"
22430,3,"reste"
56120,3,"reste"
35290,3,"reste"
54200,3,"est"
7410,3,"sud-est"
77840,3,"idf"
59244,3,"nord"
82340,3,"sud-ouest"
18200,3,"reste"
19230,3,"sud-ouest"
64340,1,"sud-ouest"
91520,2,"idf"
23460,3,"sud-ouest"
20126,3,"reste"
54110,2,"est"
37420,3,"reste"
59236,1,"nord"
13320,1,"sud-est"
29246,3,"reste"
19700,3,"sud-ouest"
33440,1,"sud-ouest"
2000,3,"reste"
78100,1,"idf"
46150,3,"sud-ouest"
76320,1,"reste"
81260,3,"sud-ouest"
5800,3,"reste"
52300,3,"est"
66180,1,"sud-est"
34830,1,"sud-est"
13126,1,"sud-est"
77540,3,"idf"
80490,3,"nord"
12370,3,"sud-ouest"
17230,3,"sud-ouest"
30400,1,"sud-est"
39460,3,"est"
10700,3,"est"
66720,3,"sud-est"
30520,2,"sud-est"
47400,3,"sud-ouest"
56470,3,"reste"
46210,3,"sud-ouest"
97221,3,"outre-mer"
63550,3,"sud-est"
41150,3,"reste"
50310,3,"reste"
31440,3,"sud-ouest"
48150,3,"sud-ouest"
51520,1,"est"
64120,3,"sud-ouest"
76470,2,"reste"
76760,3,"reste"
20153,3,"reste"
17810,3,"sud-ouest"
80820,3,"nord"
79130,3,"sud-ouest"
86110,3,"sud-ouest"
91300,1,"idf"
78400,1,"idf"
91600,1,"idf"
24350,3,"sud-ouest"
33250,3,"sud-ouest"
36130,1,"reste"
18510,3,"reste"
48370,3,"sud-ouest"
51200,2,"est"
59360,3,"nord"
59870,3,"nord"
59920,1,"nord"
6620,1,"sud-est"
6370,2,"sud-est"
5170,3,"est"
37460,3,"reste"
71700,3,"reste"
82170,3,"sud-ouest"
33820,3,"sud-ouest"
40410,3,"sud-ouest"
47110,3,"sud-ouest"
89470,3,"reste"
88800,3,"est"
43230,3,"sud-est"
32100,3,"sud-ouest"
23210,3,"sud-ouest"
62540,2,"nord"
62161,3,"nord"
62630,3,"nord"
62182,3,"nord"
11500,3,"sud-est"
38430,2,"sud-est"
38440,3,"sud-est"
59140,1,"nord"
69350,1,"sud-est"
56540,3,"reste"
14150,2,"reste"
44810,3,"reste"
60200,1,"nord"
50720,3,"reste"
61570,3,"reste"
22240,3,"reste"
35660,3,"reste"
12170,3,"sud-ouest"
1420,3,"reste"
22580,3,"reste"
28700,3,"reste"
16730,1,"sud-ouest"
25320,1,"est"
91690,3,"idf"
81500,2,"sud-ouest"
57910,3,"est"
38119,3,"sud-est"
77177,1,"idf"
60160,1,"nord"
33860,3,"sud-ouest"
13760,1,"sud-est"
38120,3,"sud-est"
71740,3,"reste"
85560,3,"reste"
81190,3,"sud-ouest"
40510,3,"sud-ouest"
62760,3,"nord"
10410,3,"est"
10420,1,"est"
33380,2,"sud-ouest"
21170,3,"est"
97137,3,"outre-mer"
23190,3,"sud-ouest"
50540,3,"reste"
20000,1,"reste"
51530,3,"est"
60300,2,"nord"
13113,3,"sud-est"
42540,3,"sud-est"
76440,3,"reste"
45680,3,"reste"
60810,3,"nord"
27940,2,"reste"
58200,3,"reste"
40350,3,"sud-ouest"
22800,3,"reste"
66690,3,"sud-est"
34980,2,"sud-est"
58430,3,"reste"
31820,1,"sud-ouest"
66490,3,"sud-est"
78790,3,"idf"
44521,3,"reste"
86120,3,"sud-ouest"
63910,2,"sud-est"
64680,3,"sud-ouest"
11430,3,"sud-est"
74360,3,"sud-est"
28410,3,"reste"
97615,3,"outre-mer"
59188,3,"nord"
73620,3,"sud-est"
2860,3,"reste"
97414,3,"outre-mer"
62800,1,"nord"
54940,3,"est"
66260,3,"sud-est"
65260,3,"sud-ouest"
51330,3,"est"
81130,3,"sud-ouest"
82370,3,"sud-ouest"
40200,3,"sud-ouest"
57440,3,"est"
65700,3,"sud-ouest"
89450,3,"reste"
88520,3,"est"
21250,3,"est"
21240,1,"est"
77126,3,"idf"
64530,3,"sud-ouest"
62360,1,"nord"
75014,1,"idf"
11110,3,"sud-est"
12450,3,"sud-ouest"
85410,3,"reste"
29000,1,"reste"
56730,3,"reste"
61370,3,"reste"
85490,3,"reste"
68118,3,"est"
13630,3,"sud-est"
74330,2,"sud-est"
26190,3,"sud-est"
23600,3,"sud-ouest"
33160,1,"sud-ouest"
69370,1,"sud-est"
33710,3,"sud-ouest"
61240,3,"reste"
91780,3,"idf"
45520,3,"reste"
31840,1,"sud-ouest"
2100,1,"est"
13930,3,"sud-est"
17530,3,"sud-ouest"
56500,3,"reste"
77620,3,"idf"
87590,1,"sud-ouest"
22640,3,"reste"
34500,1,"sud-est"
85360,3,"reste"
97470,3,"outre-mer"
3220,3,"sud-ouest"
77700,2,"idf"
6130,2,"reste"
61140,3,"reste"
25111,3,"est"
72700,3,"reste"
27930,1,"reste"
49260,3,"reste"
97435,3,"outre-mer"
60510,3,"nord"
12250,3,"sud-ouest"
59540,2,"nord"
8130,3,"sud-ouest"
60129,3,"nord"
60290,2,"nord"
69120,1,"sud-est"
62250,2,"nord"
84360,3,"sud-est"
15500,3,"sud-est"
40190,3,"sud-ouest"
59493,1,"nord"
38113,1,"sud-est"
13001,1,"sud-est"
67520,2,"est"
86350,3,"sud-ouest"
10500,3,"est"
33570,3,"sud-ouest"
33670,3,"sud-ouest"
24000,2,"sud-ouest"
2410,3,"sud-ouest"
97233,1,"outre-mer"
67114,1,"est"
68280,3,"est"
62710,1,"nord"
62890,3,"nord"
86430,3,"sud-ouest"
78640,2,"idf"
91120,1,"idf"
91550,1,"idf"
83110,1,"sud-est"
55210,3,"est"
66310,1,"sud-est"
92230,1,"idf"
51230,3,"est"
51350,1,"est"
59554,2,"nord"
59680,2,"nord"
6830,3,"est"
33910,3,"sud-ouest"
33680,3,"sud-ouest"
57340,3,"est"
89550,3,"reste"
43770,2,"sud-est"
43260,3,"sud-est"
13010,1,"sud-est"
77170,2,"idf"
20227,3,"reste"
11610,3,"sud-est"
3230,3,"sud-ouest"
38660,2,"sud-est"
53970,3,"reste"
70220,3,"est"
14920,1,"reste"
27910,3,"reste"
29930,3,"reste"
22270,3,"reste"
42510,3,"sud-est"
13014,1,"sud-est"
52190,3,"est"
44580,3,"reste"
59770,1,"nord"
34600,3,"sud-est"
77280,2,"idf"
97214,3,"outre-mer"
37190,3,"reste"
59262,1,"nord"
62156,3,"nord"
10210,3,"est"
9110,3,"idf"
33730,3,"sud-ouest"
24260,3,"sud-ouest"
51190,3,"est"
83510,3,"sud-est"
86370,3,"sud-ouest"
93270,1,"idf"
37510,1,"reste"
74310,3,"sud-est"
76460,3,"reste"
33880,3,"sud-ouest"
72250,3,"reste"
37600,3,"reste"
68000,1,"est"
85580,3,"reste"
59960,1,"nord"
59138,2,"nord"
35690,1,"reste"
1960,3,"sud-ouest"
87210,3,"sud-ouest"
63400,1,"sud-est"
15700,3,"sud-est"
35540,3,"reste"
97427,3,"outre-mer"
97190,3,"outre-mer"
12120,3,"sud-ouest"
61420,3,"reste"
68140,2,"est"
23700,3,"sud-ouest"
29270,2,"reste"
53160,3,"reste"
57410,3,"est"
40140,3,"sud-ouest"
16480,3,"sud-ouest"
23320,3,"sud-ouest"
74380,1,"sud-est"
97117,3,"outre-mer"
27730,3,"reste"
97141,3,"outre-mer"
33590,3,"sud-ouest"
91680,2,"idf"
80100,2,"nord"
93000,1,"idf"
55160,3,"est"
41300,2,"reste"
68470,2,"est"
9400,3,"idf"
58210,3,"reste"
48700,3,"sud-ouest"
45120,2,"reste"
59552,1,"nord"
25650,3,"est"
92100,1,"idf"
33620,3,"sud-ouest"
44490,2,"reste"
21330,3,"est"
13270,2,"sud-est"
23260,3,"sud-ouest"
47430,3,"sud-ouest"
11700,3,"sud-est"
1390,3,"sud-est"
63950,3,"sud-est"
63960,2,"sud-est"
22220,3,"reste"
27830,3,"reste"
61700,3,"reste"
85460,3,"reste"
63590,3,"sud-est"
27290,3,"reste"
57905,3,"est"
61330,3,"reste"
27130,2,"reste"
33450,2,"sud-ouest"
62123,3,"nord"
77480,3,"idf"
12720,3,"sud-ouest"
13700,1,"sud-est"
14480,3,"reste"
34400,3,"sud-est"
59450,1,"nord"
62575,2,"nord"
88460,3,"est"
72210,3,"reste"
97442,3,"outre-mer"
77510,3,"idf"
91130,1,"idf"
20143,3,"reste"
56490,3,"reste"
68850,1,"est"
48200,3,"sud-ouest"
54115,3,"est"
33270,1,"sud-ouest"
67770,3,"est"
6810,2,"est"
50200,3,"reste"
50640,3,"reste"
67202,1,"est"
35370,3,"reste"
22560,3,"reste"
22860,3,"reste"
83500,1,"sud-est"
62138,2,"nord"
60790,3,"nord"
78470,2,"idf"
7500,1,"idf"
38130,1,"sud-est"
65560,3,"sud-ouest"
17210,3,"sud-ouest"
61100,3,"reste"
38122,3,"sud-est"
45640,3,"reste"
83470,3,"sud-est"
61160,3,"reste"
2190,3,"est"
67280,3,"est"
22450,3,"reste"
34460,3,"sud-est"
32350,3,"sud-ouest"
59269,1,"nord"
97180,3,"outre-mer"
59179,2,"nord"
61380,3,"reste"
31750,2,"sud-ouest"
73630,3,"sud-est"
2130,3,"est"
17490,3,"sud-ouest"
68380,3,"est"
68126,2,"est"
97351,3,"outre-mer"
59211,1,"nord"
9230,3,"idf"
45270,3,"reste"
51500,3,"est"
25330,3,"est"
82210,3,"sud-ouest"
4110,3,"reste"
4420,3,"reste"
33850,2,"sud-ouest"
63270,3,"sud-est"
89690,3,"reste"
5120,3,"est"
6710,3,"est"
83490,2,"sud-est"
20240,3,"reste"
47230,3,"sud-ouest"
49000,1,"reste"
38600,1,"sud-est"
26290,2,"sud-est"
72200,2,"reste"
72530,1,"reste"
49380,3,"reste"
52240,3,"est"
50360,3,"reste"
22950,1,"reste"
27220,3,"reste"
27950,2,"reste"
35550,3,"reste"
85450,3,"reste"
92700,1,"idf"
95360,1,"idf"
59790,1,"nord"
68110,1,"est"
40170,3,"sud-ouest"
33800,1,"sud-ouest"
55800,3,"est"
77340,1,"idf"
50370,3,"reste"
97660,3,"outre-mer"
86360,1,"sud-ouest"
85210,3,"reste"
30220,2,"sud-est"
15380,3,"sud-est"
24480,3,"sud-ouest"
44117,1,"reste"
59287,2,"nord"
56350,3,"reste"
21121,1,"est"
68570,3,"est"
54490,3,"est"
91250,1,"idf"
13590,1,"sud-est"
90850,1,"est"
77134,3,"idf"
95550,1,"idf"
72140,3,"reste"
91280,1,"idf"
29700,1,"reste"
80830,3,"nord"
25920,3,"est"
62370,3,"nord"
27250,3,"reste"
56410,3,"reste"
57890,3,"est"
77174,3,"idf"
15270,3,"sud-est"
29180,1,"reste"
80210,3,"nord"
50250,3,"reste"
59266,3,"nord"
97480,3,"outre-mer"
78330,1,"idf"
1560,3,"sud-est"
56580,3,"reste"
4320,3,"sud-est"
72600,3,"reste"
42830,3,"sud-est"
71340,3,"reste"
69340,1,"sud-est"
63630,3,"sud-est"
74000,1,"sud-est"
30490,3,"sud-est"
61500,3,"reste"
95600,1,"idf"
44115,2,"reste"
81640,3,"sud-ouest"
31700,1,"sud-ouest"
28600,1,"reste"
97250,3,"outre-mer"
20171,3,"reste"
17220,3,"sud-ouest"
17640,2,"sud-ouest"
80450,1,"nord"
68120,1,"est"
80122,3,"nord"
95160,1,"idf"
97128,3,"outre-mer"
87400,3,"sud-ouest"
59233,1,"nord"
36210,3,"reste"
9420,3,"idf"
45300,2,"reste"
54380,3,"est"
71140,3,"reste"
40800,3,"sud-ouest"
47130,3,"sud-ouest"
44160,3,"reste"
44100,1,"reste"
32420,3,"sud-ouest"
13117,1,"sud-est"
77114,3,"idf"
64640,3,"sud-ouest"
47210,3,"sud-ouest"
13790,1,"sud-est"
3440,3,"sud-est"
29480,1,"reste"
59172,3,"nord"
14680,3,"reste"
7800,2,"idf"
70440,3,"est"
14930,3,"reste"
22570,3,"reste"
38114,3,"sud-est"
19460,3,"sud-ouest"
34200,2,"sud-est"
80131,3,"nord"
56310,3,"reste"
64350,3,"sud-ouest"
33230,2,"sud-ouest"
27630,3,"reste"
23140,3,"sud-ouest"
20163,3,"reste"
68210,3,"est"
42153,1,"sud-est"
76580,1,"reste"
73270,3,"sud-est"
40380,3,"sud-ouest"
59185,2,"nord"
5230,3,"est"
28800,3,"reste"
60370,3,"nord"
64800,2,"sud-ouest"
40240,3,"sud-ouest"
93250,1,"idf"
62950,1,"nord"
80640,3,"nord"
14520,3,"reste"
88230,3,"est"
34000,1,"sud-est"
18800,3,"reste"
49660,3,"reste"
63610,3,"sud-est"
15150,3,"sud-est"
91610,2,"idf"
21540,3,"est"
53950,3,"reste"
38270,3,"sud-est"
95140,1,"idf"
3190,3,"sud-ouest"
19260,3,"sud-ouest"
59420,1,"nord"
15310,3,"sud-est"
38470,3,"sud-est"
29690,3,"reste"
47310,3,"sud-ouest"
69110,1,"sud-est"
77185,1,"idf"
88470,3,"est"
91570,1,"idf"
56850,1,"reste"
66530,2,"sud-est"
11540,3,"sud-est"
12780,3,"sud-ouest"
25690,3,"est"
54114,3,"est"
81270,3,"sud-ouest"
54134,3,"est"
38850,3,"sud-est"
76270,3,"reste"
76150,1,"reste"
85320,3,"reste"
41290,3,"reste"
20116,3,"reste"
28340,3,"reste"
45290,3,"reste"
16410,3,"sud-ouest"
78125,3,"idf"
13450,2,"sud-est"
71850,2,"reste"
95570,2,"idf"
2550,3,"est"
76630,3,"reste"
30450,3,"sud-est"
62790,1,"nord"
80410,3,"nord"
80160,3,"nord"
67320,3,"est"
91290,1,"idf"
97120,3,"outre-mer"
83160,1,"sud-est"
34810,3,"sud-est"
36800,3,"reste"
41200,2,"reste"
65380,3,"sud-ouest"
51310,3,"est"
51250,3,"est"
25260,3,"est"
39330,3,"est"
33840,3,"sud-ouest"
21590,3,"est"
6270,1,"nord"
13920,1,"sud-est"
62127,3,"nord"
3310,3,"sud-ouest"
59134,1,"nord"
69003,1,"sud-est"
42270,1,"sud-est"
56760,3,"reste"
1440,3,"reste"
12520,3,"sud-ouest"
49450,3,"reste"
19330,3,"sud-ouest"
61440,3,"reste"
85370,3,"reste"
22940,3,"reste"
35135,1,"reste"
3120,3,"sud-ouest"
27530,3,"reste"
55400,3,"est"
83130,1,"sud-est"
14980,3,"reste"
22440,1,"reste"
35960,3,"reste"
66500,2,"sud-est"
93340,1,"idf"
78690,2,"idf"
97425,3,"outre-mer"
24700,3,"sud-ouest"
40270,3,"sud-ouest"
26220,3,"sud-est"
59115,1,"nord"
97390,3,"outre-mer"
4660,3,"sud-ouest"
47600,3,"sud-ouest"
70300,3,"est"
76260,3,"reste"
29390,3,"reste"
49710,3,"reste"
85440,3,"reste"
94230,1,"idf"
34690,1,"sud-est"
30320,1,"sud-est"
64150,2,"sud-ouest"
71760,3,"reste"
22490,3,"reste"
25350,1,"est"
32110,3,"sud-ouest"
7220,3,"reste"
87000,1,"sud-ouest"
57000,1,"est"
97170,3,"outre-mer"
8150,3,"sud-ouest"
97142,1,"outre-mer"
71118,2,"reste"
17340,3,"sud-ouest"
33185,1,"sud-ouest"
14330,3,"reste"
57255,2,"est"
79140,3,"sud-ouest"
12740,3,"sud-ouest"
72390,3,"reste"
91470,2,"idf"
28630,1,"reste"
28360,3,"reste"
59212,3,"nord"
73590,3,"sud-est"
2200,2,"reste"
97260,3,"outre-mer"
30160,3,"sud-est"
67730,2,"est"
68190,1,"est"
78320,2,"idf"
84550,3,"sud-est"
87420,3,"sud-ouest"
68550,2,"est"
88130,3,"est"
9210,3,"idf"
65110,3,"sud-ouest"
65000,1,"sud-ouest"
8230,3,"sud-ouest"
37220,3,"reste"
33550,3,"sud-ouest"
57670,3,"est"
89510,3,"reste"
44120,1,"reste"
21190,3,"est"
32250,3,"sud-ouest"
13011,1,"sud-est"
13129,2,"sud-est"
75018,1,"idf"
23290,3,"sud-ouest"
75002,1,"idf"
16190,3,"sud-ouest"
62520,3,"nord"
13800,2,"sud-est"
38520,3,"sud-est"
56910,3,"reste"
14170,3,"reste"
1630,3,"sud-ouest"
26340,3,"sud-est"
72100,1,"reste"
19000,3,"sud-ouest"
22710,3,"reste"
27700,2,"reste"
35340,2,"reste"
35500,2,"reste"
97211,3,"outre-mer"
15110,3,"sud-est"
20276,3,"reste"
29410,3,"reste"
76160,1,"reste"
23350,3,"sud-ouest"
60960,3,"nord"
25113,3,"est"
1340,3,"sud-est"
66660,3,"sud-est"
81110,3,"sud-ouest"
62320,1,"nord"
63170,1,"sud-est"
85100,2,"reste"
38740,3,"sud-est"
97670,3,"outre-mer"
83990,3,"sud-est"
13100,1,"sud-est"
13140,2,"sud-est"
86220,3,"sud-ouest"
43270,3,"sud-est"
4270,3,"sud-est"
44450,3,"reste"
57220,3,"est"
11390,3,"sud-est"
87380,3,"sud-ouest"
39350,3,"est"
84700,2,"sud-est"
13200,2,"sud-est"
17130,3,"sud-ouest"
76650,1,"reste"
78110,1,"idf"
82440,3,"sud-ouest"
92160,1,"idf"
82390,3,"sud-ouest"
2250,3,"reste"
29340,3,"reste"
45330,2,"reste"
62141,1,"nord"
18380,3,"reste"
73260,3,"sud-est"
50730,3,"reste"
67590,2,"est"
57385,3,"est"
70400,3,"est"
27770,3,"reste"
56550,2,"reste"
14220,3,"reste"
85610,3,"reste"
67100,1,"est"
